,Unnamed: 0,id,segment_id,label_topic,aspect,opinion,sentiment
1484,,233.0,2.0,9.0,lip,bit of,neu
1485,,233.0,2.0,9.0,lip,not too bad,neu
1486,,233.0,2.0,9.0,scuff plate,handy,pos
1487,,233.0,2.0,9.0,floor,not false,neg
1488,,233.0,2.0,9.0,Parcel shelf,slides,pos
1489,,233.0,2.0,9.0,Parcel shelf,easy to remove,pos
1490,,233.0,2.0,9.0,boot,pretty smart lighting,pos
1491,,233.0,2.0,9.0,seats,fold down three way,pos
1492,,233.0,2.0,9.0,center seats,fall down on its own,pos
1493,,233.0,2.0,9.0,seats,fold down with levers,neu
1494,,233.0,2.0,9.0,seat release,push the seats back,neg
1495,,233.0,2.0,9.0,seat release,bit of pain,neg
1496,,233.0,2.0,9.0,load area,fairly continuous flight lobe,pos
1497,,233.0,2.0,9.0,load area,slide heavy items right to the front,pos
1498,,233.0,2.0,9.0,load area,not completely flat,neg
1499,,233.0,2.0,9.0,load area,not a big problem,pos
1500,3601,233.0,3.0,2.0,quality,pretty good,pos
1501,,233.0,3.0,2.0,locks,heavy,pos
1502,,233.0,3.0,2.0,locks,solid,pos
1503,,233.0,3.0,2.0,locks,firmly place,pos
1504,3602,233.0,4.0,3.0,room,plenty of,pos
1505,,233.0,4.0,3.0,driving position,usual,neu
1506,,233.0,4.0,3.0,knee room,lots of,pos
1507,,233.0,4.0,3.0,body,square,pos
1508,,233.0,4.0,3.0,people over six foot,fine,pos
1509,,233.0,4.0,3.0,carrying three,not so good,neg
1510,,233.0,4.0,3.0,middle seat,little bit small,neg
1511,,233.0,4.0,3.0,middle seat,not that comfortable,neg
1512,,233.0,4.0,3.0,transmission tunnel,big,neg
1513,,233.0,4.0,3.0,body,not quite wide,neg
1514,3603,233.0,5.0,1.0,three adults in the back,feel the squeeze,neg
1515,3604,233.0,6.0,9.0,-,-,-
1516,3605,233.0,7.0,3.0,-,-,-
1517,3606,233.0,8.0,1.0,door bins,can take a big bottle,pos
1518,,233.0,8.0,1.0,door bins,big,pos
1519,3607,233.0,9.0,7.0,price,rather expensive,neg
1520,3608,233.0,10.0,2.0,car,feel very very upmarket,pos
1521,,233.0,10.0,2.0,interior design,lovely,pos
1522,,233.0,10.0,2.0,interior design,faultless,pos
1523,,233.0,10.0,2.0,quality,exemplary,pos
1524,,233.0,10.0,2.0,plastics,not too squidgy,pos
1525,,233.0,10.0,2.0,feel,solid,pos
1526,,233.0,10.0,2.0,interior,lovely,pos
1527,3609,233.0,11.0,1.0,cliamate control dials,really really nice,pos
1528,,233.0,11.0,1.0,entertaintment system,upgraded,pos
1529,,233.0,11.0,1.0,screen,bigger,pos
1530,,233.0,11.0,1.0,process,faster,pos
1531,3610,233.0,12.0,8.0,entertaintment system,easy to use,pos
1532,3611,233.0,13.0,1.0,system,slick,pos
1533,,233.0,13.0,1.0,system,absolutely love,pos
1534,,233.0,13.0,1.0,system,better than Audi virtual cockpit,pos
1535,3612,233.0,14.0,8.0,mapping,full widescreen,pos
1536,,233.0,14.0,8.0,mapping,love,pos
1537,,233.0,14.0,8.0,system,worth upgrade,pos
1538,3613,233.0,15.0,4.0,-,-,-
1539,3614,233.0,16.0,7.0,buying,confusing business,neg
1540,3615,233.0,17.0,0.0,turbo petrol engine,really really good,pos
1541,3616,233.0,18.0,4.0,manual gearbox,nice,pos
1542,,233.0,18.0,4.0,auto gearbox,really nice one,pos
1543,3617,233.0,19.0,0.0,three litre V sixty,silky smooth,pos
1544,,233.0,19.0,0.0,three litre V sixty,super fast,pos
1545,,233.0,19.0,0.0,three litre V sixty,just as economical as two litre diesel,pos
1546,3618,233.0,20.0,4.0,front wheel drive,fine,pos
1547,,233.0,20.0,4.0,all wheel drive,little bit more grippy,pos
1548,,233.0,20.0,4.0,all wheel drive,easier to hustle down back road,pos
1549,,233.0,20.0,4.0,suspension choice,so confusing,neg
1550,,233.0,20.0,4.0,adaptive suspension,better,pos
1551,,233.0,20.0,4.0,comfort adaptive,can firm up,pos
1552,,233.0,20.0,4.0,comfort mode,super super waffle,pos
1553,,233.0,20.0,4.0,comfort mode,very very comfy,pos
1554,,233.0,20.0,4.0,comfort suspension,reasonably enough,neu
1555,,233.0,20.0,4.0,drive,pretty sharp,pos
1556,,233.0,20.0,4.0,drive,not as much furnace,pos
1557,,233.0,20.0,4.0,drive,easily good enough,pos
1558,,233.0,20.0,4.0,sound,very quiet,pos
1559,,233.0,20.0,4.0,travelling,easy,pos
1560,,233.0,20.0,4.0,drive,easy,pos
1561,3619,233.0,21.0,5.0,visibility,decent,neu
1562,,233.0,21.0,5.0,blind spot,better,pos
1563,3620,233.0,22.0,6.0,-,-,-
1564,3621,233.0,23.0,2.0,interior lether,annoying,neg
1565,3622,233.0,24.0,4.0,ride,slightly firmer,pos
1566,3623,233.0,25.0,3.0,rear window,only go down this far,neg
1567,3624,233.0,26.0,5.0,knee airbag,none,neg
1568,3625,233.0,27.0,9.0,-,-,-
1569,3626,233.0,28.0,6.0,plenty of things,like,pos
1570,3627,233.0,29.0,1.0,-,-,-
1571,3628,233.0,30.0,3.0,aerodynamic,most,pos
1572,,233.0,30.0,3.0,efficiency,greater,pos
1573,3629,233.0,31.0,9.0,-,-,-
1574,3630,233.0,32.0,1.0,-,-,-
1575,3631,233.0,33.0,6.0,weight,120 kilos lighter,pos
1576,,233.0,33.0,6.0,car,easier to push,pos
1577,3632,233.0,34.0,7.0,-,-,-
1578,3633,233.0,35.0,6.0,car,really nice,pos
1579,,233.0,35.0,6.0,car,posh,pos
1580,,233.0,35.0,6.0,car,uncomfortable,neg
1581,,233.0,35.0,6.0,car,practical,pos
1582,3634,236.0,1.0,6.0,-,-,-
1583,3635,236.0,2.0,2.0,looks,rather like a stormtrooper,neu
1584,,236.0,2.0,2.0,design,little bit more interesting than Audi A3,pos
1585,3636,236.0,3.0,7.0,-,-,-
1586,3637,236.0,4.0,2.0,car,very similar to A3,neu
1587,,236.0,4.0,2.0,design,dust,neu
1588,,236.0,4.0,2.0,equipment,okay,neu
1589,,236.0,4.0,2.0,trim,different color,pos
1590,,236.0,4.0,2.0,car,can personalize,pos
1591,3638,236.0,5.0,1.0,screen,touch,neu
1592,,236.0,5.0,1.0,screen,standard,neu
1593,,236.0,5.0,1.0,screen,seven inch,neu
1594,3639,236.0,6.0,8.0,system,very good,pos
1595,,236.0,6.0,8.0,system,easy to use,pos
1596,3640,236.0,7.0,7.0,-,-,-
1597,3641,236.0,8.0,1.0,technology pack processor,faster,pos
1598,3642,236.0,9.0,8.0,views,absolutely glorious,pos
1599,,236.0,9.0,8.0,car,feel super mordern,pos
1600,3643,236.0,10.0,2.0,quality,doen't feel very well made,neg
1601,,236.0,10.0,2.0,materials,soft,neu
1602,,236.0,10.0,2.0,materials,yielding,neg
1603,,236.0,10.0,2.0,quality,not particularly good,neg
1604,3644,236.0,11.0,8.0,car,well built,pos
1605,,236.0,11.0,8.0,car,solid,pos
1606,,236.0,11.0,8.0,controls,nice,pos
1607,,236.0,11.0,8.0,controls,easy,pos
1608,,236.0,11.0,8.0,everything,simple to use,pos
1609,3645,236.0,12.0,1.0,spaces,couple,neu
1610,,236.0,12.0,1.0,spaces,alright,neu
1611,,236.0,12.0,1.0,spaces,not quite as good,neg
1612,,236.0,12.0,1.0,door bins,really big enough,pos
1613,,236.0,12.0,1.0,door bins,can hold large bottle,pos
1614,3646,236.0,13.0,3.0,-,-,-
1615,3647,236.0,14.0,1.0,-,-,-
1616,3648,236.0,15.0,3.0,door bins,decent size,neu
1617,,236.0,15.0,3.0,headroom,enough,neu
1618,,236.0,15.0,3.0,kneeroom,alright,neu
1619,,236.0,15.0,3.0,headroom,People over six foot will just be able to cope,neu
1620,,236.0,15.0,3.0,back,not all perfect,neg
1621,,236.0,15.0,3.0,backrest,little bit upright,neg
1622,,236.0,15.0,3.0,cummings,quite dark,neg
1623,,236.0,15.0,3.0,roofline,dark,neg
1624,,236.0,15.0,3.0,back,little bit dingy,neg
1625,,236.0,15.0,3.0,middle seat,quite high,neg
1626,,236.0,15.0,3.0,carrying three abreast,don't want,neg
1627,,236.0,15.0,3.0,middle seat headroom,head touching the roof,neg
1628,,236.0,15.0,3.0,foot walls,small,neg
1629,,236.0,15.0,3.0,middle seat footroom,feet on the runners of the front seat,neg
1630,,236.0,15.0,3.0,body,quite narrow,neg
1631,,236.0,15.0,3.0,room,all really squashed in,neg
1632,3649,236.0,16.0,9.0,boot,tale of two hearts,neu
1633,,236.0,16.0,9.0,seats,actually alright,neu
1634,,236.0,16.0,9.0,load lip,not much of,neg
1635,,236.0,16.0,9.0,lift items,dead easy in and out,pos
1636,,236.0,16.0,9.0,under storage,extra,pos
1637,,236.0,16.0,9.0,socket,little bit annoying,neg
1638,,236.0,16.0,9.0,seat folding,looks annoying,neg
1639,,236.0,16.0,9.0,boot volume,not as big as rivals,neg
1640,,236.0,16.0,9.0,boot volume,dissapointing,neg
1641,,236.0,16.0,9.0,size,little,neg
1642,,236.0,16.0,9.0,type,SUV,neu
1643,3650,236.0,17.0,4.0,driving experience,good,pos
1644,,236.0,17.0,4.0,driving position,very easy ,pos
1645,,236.0,17.0,4.0,drive,easy,pos
1646,,236.0,17.0,4.0,view,can view over traffic,pos
1647,,236.0,17.0,4.0,driving position,fairly comfortable,pos
1648,,236.0,17.0,4.0,sport suspension,firm,neg
1649,,236.0,17.0,4.0,adaptive dampers,even more comfortable,pos
1650,,236.0,17.0,4.0,handling,good balance between comfort,pos
1651,,236.0,17.0,4.0,corner,doesn't roll about too much,pos
1652,,236.0,17.0,4.0,grip,sufficient,pos
1653,3651,236.0,18.0,0.0,all wheel drive,more grip,neu
1654,,236.0,18.0,0.0,grip,good enough as it is,pos
1655,,236.0,18.0,0.0,pickup range,goes pretty quickly,pos
1656,3652,236.0,19.0,3.0,cruising ability,pretty good,pos
1657,,236.0,19.0,3.0,seats,nice,pos
1658,,236.0,19.0,3.0,seats,comfortable,pos
1659,,236.0,19.0,3.0,sound,quiet car,pos
1660,,236.0,19.0,3.0,sound,bit of wind,neu
1661,3653,236.0,20.0,5.0,back pillar,massive,neg
1662,,236.0,20.0,5.0,back pillar,really pain,neg
1663,3654,236.0,21.0,6.0,-,-,-
1664,3655,236.0,22.0,1.0,-,-,-
1665,3656,236.0,23.0,9.0,air 18,quite small,neg
1666,3657,236.0,24.0,4.0,gearbox,little bit jerky,neg
1667,,236.0,24.0,4.0,gearbox,great comfort,pos
1668,,236.0,24.0,4.0,low speed maneuvers,little bit jerky,neg
1669,3658,236.0,25.0,7.0,electric lumbar support,cost option,neg
1670,,236.0,25.0,7.0,parking sensors,cost option,neg
1671,3659,236.0,26.0,6.0,-,-,-
1672,3660,236.0,27.0,1.0,seats,fold down,pos
1673,3661,236.0,28.0,9.0,door bottom,doesn't get dirty,pos
1674,3662,236.0,29.0,1.0,-,-,-
1675,3663,236.0,30.0,9.0,-,-,-
1676,3664,236.0,31.0,7.0,-,-,-
1677,3665,236.0,32.0,6.0,-,-,-
1678,3666,236.0,33.0,7.0,-,-,-
1679,3667,236.0,34.0,6.0,-,-,-
1680,3668,236.0,35.0,2.0,style,really good,pos
1681,,236.0,35.0,2.0,SUV,little,neg
1682,3669,236.0,36.0,6.0,-,-,-
1683,3670,236.0,37.0,3.0,-,-,-
1684,3671,240.0,1.0,6.0,feel,genuine big car,pos
1685,,240.0,1.0,6.0,car,quite dinky little,neu
1686,3672,240.0,2.0,2.0,quality,up there,pos
1687,3673,240.0,3.0,8.0,storage,so bad,neg
1688,,240.0,3.0,8.0,car,little,neg
1689,,240.0,3.0,8.0,equipment,pretty generous,pos
1690,,240.0,3.0,8.0,screen,poppet,neg
1691,,240.0,3.0,8.0,swivel wheel,much easier than touch screen,pos
1692,,240.0,3.0,8.0,graphics screen,little bit low definition,neg
1693,,240.0,3.0,8.0,graphics screen,problem,neg
1694,3674,240.0,4.0,1.0,cabin,classy,pos
1695,,240.0,4.0,1.0,car,expensive enough,neu
1696,,240.0,4.0,1.0,ambient lighting package,can enhance,pos
1697,,240.0,4.0,1.0,accents,can change colors,pos
1698,3675,240.0,5.0,2.0,Audi A one,beauty,pos
1699,,240.0,5.0,2.0,car,effortlessly cool,pos
1700,,240.0,5.0,2.0,car,really small,neg
1701,,240.0,5.0,2.0,car,classy looking ,pos
1702,3676,240.0,6.0,9.0,car,raw,pos
1703,,240.0,6.0,9.0,car,practical,pos
1704,,240.0,6.0,9.0,boot capacity,decent,neu
1705,,240.0,6.0,9.0,boot features,neat,pos
1706,,240.0,6.0,9.0,boot floor,can raise well,pos
1707,,240.0,6.0,9.0,parcel shelf,wish Audi had figured out somewhere useful to store,neg
1708,,240.0,6.0,9.0,seats,not completely flat,neg
1709,,240.0,6.0,9.0,seats,still sticking up,neg
1710,,240.0,6.0,9.0,seats,not too bad,neg
1711,,240.0,6.0,9.0,boot,still quite practical,pos
1712,3677,240.0,7.0,3.0,get in,quite easy,pos
1713,,240.0,7.0,3.0,front seats,slide far forward,pos
1714,,240.0,7.0,3.0,back get in,even inflexible people can,pos
1715,,240.0,7.0,3.0,back,alright,neu
1716,,240.0,7.0,3.0,car,small,neu
1717,,240.0,7.0,3.0,headspace,roofline eat into,neg
1718,,240.0,7.0,3.0,roofline,sloping,neg
1719,,240.0,7.0,3.0,back,not comfy for a long journey,neg
1720,3678,240.0,8.0,6.0,features,not fascinating,neg
1721,3679,240.0,9.0,0.0,-,-,-
1722,3680,240.0,10.0,1.0,-,-,-
1723,3681,240.0,11.0,9.0,-,-,-
1724,3682,240.0,12.0,1.0,-,-,-
1725,3683,240.0,13.0,4.0,phone box,handy,pos
1726,,240.0,13.0,4.0,drive,easy,pos
1727,,240.0,13.0,4.0,drive,relaxing,pos
1728,,240.0,13.0,4.0,controls,super light,pos
1729,,240.0,13.0,4.0,gearshift,super light,pos
1730,,240.0,13.0,4.0,steering,super light,pos
1731,,240.0,13.0,4.0,pedals,super light,pos
1732,,240.0,13.0,4.0,car,small,neu
1733,,240.0,13.0,4.0,sound,pretty quiet,pos
1734,3684,240.0,14.0,5.0,pillar,problem,neg
1735,,240.0,14.0,5.0,pillar,blind spot,neg
1736,3685,240.0,15.0,4.0,s c car,entry level,neu
1737,,240.0,15.0,4.0,s c suspension,nice,pos
1738,,240.0,15.0,4.0,s c suspension,soft,pos
1739,,240.0,15.0,4.0,s c suspension,comfortable,pos
1740,,240.0,15.0,4.0,ride,really good,pos
1741,,240.0,15.0,4.0,sport,firmer setup,neg
1742,,240.0,15.0,4.0,s line,firmer setup,neg
1743,,240.0,15.0,4.0,s line ride,ruins,neg
1744,,240.0,15.0,4.0,s line ride,no improvement,neg
1745,,240.0,15.0,4.0,s line ride,wrong place if looking for fun,neg
1746,3686,240.0,16.0,7.0,-,-,-
1747,3687,240.0,17.0,1.0,central arm rest,none,neg
1748,3688,240.0,18.0,3.0,headroom,little bit cramped,neg
1749,3689,240.0,19.0,4.0,drive,not realy that much fun,neg
1750,3690,240.0,20.0,2.0,feel,luxurious,pos
1751,3691,240.0,21.0,6.0,price,very economical,pos
1752,3692,245.0,1.0,6.0,-,-,-
1753,3693,245.0,2.0,2.0,shape,like tortoise,neg
1754,3694,245.0,3.0,6.0,-,-,-
1755,3695,245.0,4.0,7.0,-,-,-
1756,3696,245.0,5.0,2.0,grill,new,pos
1757,,245.0,5.0,2.0,tail lights,some flash new,pos
1758,,245.0,5.0,2.0,interior,all very nice,pos
1759,,245.0,5.0,2.0,interior,well made,pos
1760,,245.0,5.0,2.0,quality,typical Audi,pos
1761,,245.0,5.0,2.0,design,feel little bit on the old side,neg
1762,,245.0,5.0,2.0,virtual cockpit,conquered,pos
1763,3697,245.0,6.0,8.0,entertaintment system,not as good,neg
1764,3698,245.0,7.0,2.0,car,very nice,pos
1765,3699,245.0,8.0,1.0,car,practical,pos
1766,,245.0,8.0,1.0,door bins,massive,pos
1767,,245.0,8.0,1.0,storage,a bit,neg
1768,3700,245.0,9.0,3.0,carrying three,not good,neg
1769,,245.0,9.0,3.0,central seat,quite small,neg
1770,,245.0,9.0,3.0,central seat,raised up,neg
1771,,245.0,9.0,3.0,headroom,doable,neu
1772,3701,245.0,10.0,1.0,boot,shame,neg
1773,,245.0,10.0,1.0,ski hatch,none,neg
1774,3702,245.0,11.0,9.0,boot,smaller than Mercedes Gel A,neg
1775,,245.0,11.0,9.0,boot,more than BMW X1,pos
1776,,245.0,11.0,9.0,boot,bigger than A3,pos
1777,,245.0,11.0,9.0,boot,enough for most people,pos
1778,,245.0,11.0,9.0,boot shape,nice,pos
1779,,245.0,11.0,9.0,boot shape,square,pos
1780,,245.0,11.0,9.0,boot features,usual kind,pos
1781,,245.0,11.0,9.0,socket,can't see for love nor money,neg
1782,,245.0,11.0,9.0,space saver,litttle bit extra storage,pos
1783,,245.0,11.0,9.0,seats,fold down,pos
1784,,245.0,11.0,9.0,floor,continuous,pos
1785,,245.0,11.0,9.0,floor,not like completely flat,neg
1786,,245.0,11.0,9.0,floor,does help when sliding,pos
1787,,245.0,11.0,9.0,floor,bit of obstruction but not too large,neu
1788,,245.0,11.0,9.0,scuff plate,nice,pos
1789,,245.0,11.0,9.0,boot,quite wide,pos
1790,,245.0,11.0,9.0,boot,provide shelter when raining,pos
1791,3703,245.0,12.0,3.0,-,-,-
1792,3704,245.0,13.0,4.0,drive,fairly pleasent,pos
1793,,245.0,13.0,4.0,drive,goes about business without a fuss,pos
1794,,245.0,13.0,4.0,drive,everything rather well,neu
1795,,245.0,13.0,4.0,drive,not particularly set the world alight,neu
1796,,245.0,13.0,4.0,handling,sure footed,pos
1797,,245.0,13.0,4.0,handling,grippy,pos
1798,,245.0,13.0,4.0,drive,all wheel,neu
1799,,245.0,13.0,4.0,drive,not feel too much of what's going around,neu
1800,,245.0,13.0,4.0,drive,nice,pos
1801,,245.0,13.0,4.0,drive,easy,pos
1802,,245.0,13.0,4.0,comfort,not bad,neu
1803,,245.0,13.0,4.0,bumps,goes well enough,neu
1804,,245.0,13.0,4.0,suspension,loads different,neu
1805,,245.0,13.0,4.0,wheels,big,neu
1806,,245.0,13.0,4.0,comfort suspension,recommed,pos
1807,3705,245.0,14.0,3.0,insulation,generally pretty good,pos
1808,,245.0,14.0,3.0,sound,tire roar,neg
1809,,245.0,14.0,3.0,visibility,quite nice,pos
1810,3706,245.0,15.0,5.0,sit up,tall,neu
1811,,245.0,15.0,5.0,view,decent,neu
1812,,245.0,15.0,5.0,back view,decent,neu
1813,,245.0,15.0,5.0,blind spots,many,neg
1814,3707,245.0,16.0,0.0,petrol engine,nippy,pos
1815,,245.0,16.0,0.0,petrol engine,smooth,pos
1816,,245.0,16.0,0.0,economy,decent,neu
1817,,245.0,16.0,0.0,drive,front wheel,neu
1818,,245.0,16.0,0.0,seven speed automatic transmission,very good,pos
1819,,245.0,16.0,0.0,diesel engine,fairly quick,pos
1820,3708,245.0,17.0,6.0,Q3,plenty to like,pos
1821,,245.0,17.0,6.0,features,few annoying,neg
1822,3709,245.0,18.0,1.0,-,-,-
1823,3710,245.0,19.0,7.0,-,-,-
1824,3711,245.0,20.0,2.0,grill,fake plastic,neg
1825,,245.0,20.0,2.0,grill,honeycomb,neu
1826,,245.0,20.0,2.0,grill,a bit tacky,neg
1827,3712,245.0,21.0,1.0,feedback,little,neu
1828,3713,245.0,22.0,5.0,-,-,-
1829,3714,245.0,23.0,6.0,Audi Q3,plenty to like,pos
1830,3715,245.0,24.0,3.0,-,-,-
1831,3716,245.0,25.0,2.0,surface,grippy,pos
1832,3717,245.0,26.0,1.0,hook,little,neg
1833,3718,245.0,27.0,9.0,-,-,-
1834,3719,245.0,28.0,1.0,baby seats,perfect fitting,pos
1835,,245.0,28.0,1.0,parcel shelf,retractable,pos
1836,3720,245.0,29.0,7.0,-,-,-
1837,3721,245.0,30.0,6.0,-,-,-
1838,3722,246.0,1.0,6.0,vehicle,electric,neu
1839,3723,246.0,2.0,0.0,-,-,-
1840,3724,246.0,3.0,6.0,-,-,-
1841,3725,246.0,4.0,4.0,system,slowing you slightly,neg
1842,,246.0,4.0,4.0,braking,regenerative,neg
1843,,246.0,4.0,4.0,brrak pedal,nice feel,pos
1844,3726,246.0,5.0,0.0,-,-,-
1845,3727,246.0,6.0,6.0,brake temperature,very very good,pos
1846,3728,246.0,7.0,9.0,brakes,absolutely fine,neu
1847,,246.0,7.0,9.0,brake,make sure not too hot,neg
1848,3729,246.0,8.0,4.0,brake pedal,normal,neu
1849,,246.0,8.0,4.0,brakes,normal,neu
1850,,246.0,8.0,4.0,car,normal,neu
1851,,246.0,8.0,4.0,brake,no heat,pos
1852,3730,246.0,9.0,0.0,battery,bravo job,pos
1853,3731,246.0,10.0,2.0,seat,buiseness class,pos
1854,3732,246.0,11.0,3.0,comfort level,quite nice,pos
1855,3733,246.0,12.0,4.0,corner handling,very comfy,pos
1856,,246.0,12.0,4.0,air suspension,very comfy,pos
1857,3734,246.0,13.0,6.0,-,-,-
1858,3735,246.0,14.0,4.0,suspension,slightly stiffer,neu
1859,,246.0,14.0,4.0,weight,heavier,neg
1860,,246.0,14.0,4.0,car,electric,neu
1861,,246.0,14.0,4.0,centre of gravity,lower,neu
1862,,246.0,14.0,4.0,car,compromise between ehicle dynamics and comfort,neg
1863,,246.0,14.0,4.0,feel,not that great,neg
1864,3736,246.0,15.0,2.0,inside,nice,pos
1865,,246.0,15.0,2.0,inside,like,pos
1866,,246.0,15.0,2.0,design,lovely,pos
1867,3737,246.0,16.0,9.0,design,adore,pos
1868,,246.0,16.0,9.0,camrea review,projected on door panel,neu
1869,,246.0,16.0,9.0,camreas,cool feature,pos
1870,,246.0,16.0,9.0,camera review,nice touch,pos
1871,3738,246.0,17.0,4.0,sailing mode,interesting,pos
1872,,246.0,17.0,4.0,cars,electric,neu
1873,,246.0,17.0,4.0,car,coast just like normal automatic,pos
1874,,246.0,17.0,4.0,efficiency,maximize,pos
1875,3739,246.0,18.0,0.0,-,-,-
1876,3740,246.0,19.0,6.0,-,-,-
1877,3741,246.0,20.0,0.0,battery,gained,pos
1878,,246.0,20.0,0.0,battery,pretty impressive,pos
1879,3742,246.0,21.0,6.0,-,-,-
1880,3743,247.0,1.0,6.0,Audi A8,age better,pos
1881,3744,247.0,2.0,2.0,looks,pretty good looking,pos
1882,,247.0,2.0,2.0,top,good,pos
1883,,247.0,2.0,2.0,price,quite expensive,neg
1884,3745,247.0,3.0,7.0,-,-,-
1885,3746,247.0,4.0,2.0,looks,very smart looking,pos
1886,,247.0,4.0,2.0,inside,smart looking,pos
1887,,247.0,4.0,2.0,quality,typical Audi bill,neu
1888,,247.0,4.0,2.0,feel,supremely well made,pos
1889,,247.0,4.0,2.0,design,though well,neu
1890,,247.0,4.0,2.0,design,little bit kill,neg
1891,,247.0,4.0,2.0,buttons,bit confusing,neg
1892,,247.0,4.0,2.0,buttons,mess,neg
1893,3747,247.0,5.0,1.0,entertaintment system,rise magically,pos
1894,,247.0,5.0,1.0,screen,pretty small,neg
1895,,247.0,5.0,1.0,definition,little bit low,neg
1896,3748,247.0,6.0,8.0,entertaintment system,old,neg
1897,,247.0,6.0,8.0,entertaintment system,okay to use,neu
1898,,247.0,6.0,8.0,entertaintment system,nowhere near mordern system,neg
1899,3749,247.0,7.0,1.0,spaces,okay,neu
1900,,247.0,7.0,1.0,door,big,neu
1901,,247.0,7.0,1.0,equipment,impressive,pos
1902,,247.0,7.0,1.0,door,bulky,neu
1903,3750,247.0,8.0,9.0,-,-,-
1904,3751,247.0,9.0,7.0,equipement,very well equipped,pos
1905,3752,247.0,10.0,9.0,car,large,pos
1906,,247.0,10.0,9.0,car,little bit on small side by limousine standards,neu
1907,,247.0,10.0,9.0,car,doesn't go back far,neg
1908,,247.0,10.0,9.0,shape,nice,pos
1909,,247.0,10.0,9.0,shape,square,neu
1910,,247.0,10.0,9.0,shape,quite big,pos
1911,,247.0,10.0,9.0,boot,larger,pos
1912,,247.0,10.0,9.0,underfloor storage,a bit,neu
1913,,247.0,10.0,9.0,underfloor storage,not much room,neg
1914,3753,247.0,11.0,3.0,wheelbase,long,pos
1915,,247.0,11.0,3.0,knee room,absolutely loads of,pos
1916,,247.0,11.0,3.0,car,feel fine but not pretty quite,neg
1917,,247.0,11.0,3.0,spaces,lovely,pos
1918,,247.0,11.0,3.0,spaces,easier stretch out,pos
1919,,247.0,11.0,3.0,seats,upgraded,pos
1920,,247.0,11.0,3.0,seats,can recline,pos
1921,,247.0,11.0,3.0,back,super comfy,pos
1922,,247.0,11.0,3.0,seats,little bit harder than rivals,neg
1923,,247.0,11.0,3.0,seat,not ideal for a person,neg
1924,3754,247.0,12.0,1.0,-,-,-
1925,3755,247.0,13.0,3.0,Audi A8,pretty capable limousine,pos
1926,3756,247.0,14.0,6.0,-,-,-
1927,3757,247.0,15.0,4.0,car,lot older than its rivals,neg
1928,,247.0,15.0,4.0,car,due for replacement soon,neg
1929,,247.0,15.0,4.0,car,doesn't seem to age,pos
1930,,247.0,15.0,4.0,car,really an impressive package,pos
1931,,247.0,15.0,4.0,air suspension,little bit firmer,neu
1932,,247.0,15.0,4.0,bumps,rides really well,pos
1933,,247.0,15.0,4.0,dynamic mode,stiffens things up,neu
1934,,247.0,15.0,4.0,handles,surpisingly well,pos
1935,,247.0,15.0,4.0,size,big,neu
1936,,247.0,15.0,4.0,corner,careful,neu
1937,,247.0,15.0,4.0,corner,don't go around too quickly,neg
1938,,247.0,15.0,4.0,travel,really relaxing,pos
1939,3758,247.0,16.0,3.0,sound,very quiet,pos
1940,,247.0,16.0,3.0,sound,no wind at all,pos
1941,,247.0,16.0,3.0,sound,little bit of Tyrell,neg
1942,3759,247.0,17.0,0.0,engine,cheapest,neg
1943,,247.0,17.0,0.0,engine,fast enough,pos
1944,,247.0,17.0,0.0,car,big,pos
1945,3760,247.0,18.0,4.0,engine,nice,pos
1946,,247.0,18.0,4.0,gearbox,fine,pos
1947,,247.0,18.0,4.0,engine,smooth,pos
1948,3761,247.0,19.0,5.0,visibility,problem,neg
1949,,247.0,19.0,5.0,visibilty,little bit lacking,neg
1950,,247.0,19.0,5.0,visibility,really good,pos
1951,3762,247.0,20.0,6.0,Audi A8,stunning test of time,pos
1952,,247.0,20.0,6.0,Audi A8,pretty well,pos
1953,3763,247.0,21.0,1.0,-,-,-
1954,3764,247.0,22.0,0.0,-,-,-
1955,3765,247.0,23.0,8.0,entertaintment system,touch,neu
1956,,247.0,23.0,8.0,entertaintment system,no hybrid version,neg
1957,,247.0,23.0,8.0,entertaintment system,really difficult to use,neg
1958,3766,247.0,24.0,2.0,car,very easy to confuse with A6,neg
1959,3767,247.0,25.0,1.0,-,-,-
1960,3768,247.0,26.0,6.0,-,-,-
1961,3769,247.0,27.0,1.0,things,cool,pos
1962,3770,247.0,28.0,9.0,-,-,-
1963,3771,247.0,29.0,1.0,entertaintment system,getting on a bit,neg
1964,3772,247.0,30.0,0.0,petrol engine,economical,pos
1965,,247.0,30.0,0.0,cruising,save fuel,pos
1966,3773,247.0,31.0,5.0,-,-,-
1967,3774,247.0,32.0,6.0,boot,rival has bigger,neg
1968,,247.0,32.0,6.0,boot,rival has more useful,neg
1969,3775,247.0,33.0,1.0,entertaintment system,feels dated,neg
1970,3776,247.0,34.0,4.0,travelling,very complicated,neg
1971,,247.0,34.0,4.0,handles,very well,pos
1972,,247.0,34.0,4.0,size,big vehicle,neu
1973,3777,247.0,35.0,7.0,-,-,-
1974,3778,247.0,36.0,6.0,-,-,-
1975,3779,248.0,1.0,6.0,car,fully electric,pos
1976,3780,248.0,2.0,6.0,weight,no lightweight,neu
1977,,248.0,2.0,6.0,weight,heaviest beast ,neg
1978,,248.0,2.0,6.0,weight,heavier,neg
1979,,248.0,2.0,6.0,weight,heavier than a jag,neg
