id,segment_id,review,review_cleaned,aspect,opinion,sentiment,topic,label_topic,base_primary,base_label,base_categories,MAIN_CATEGORY,MAIN_label,EXTRA_Opinion_Base_Needed_RARE_EXAMPLE
212,3,"Goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . Aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch AMG wheels .","goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch amg wheels .",height,lower,neu,general-information,6,dimensions & measurements,17,dimensions & measurements,DISTANCE / MEASUREMENT /  COST,0,FALSE
212,3,"Goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . Aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch AMG wheels .","goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch amg wheels .",exhaust tips,chrome or black,neu,quality-aesthetic,2,exhaust,27,exhaust,POWERTRAIN / PERFORMANCE,7,FALSE
212,3,"Goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . Aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch AMG wheels .","goc 43 sports a distinctive look all its own , starting with a unique grill insert and wider . aaron takes up front and aggressive diffuser and chrome or black that exhaust tips out back , complimenting the lower ride height or staggered with tires to 55 up front and to 85 with the rear wrapped around 20 inch or optional 21 inch amg wheels .",exhaust tips,complement,pos,quality-aesthetic,2,exhaust,27,exhaust,POWERTRAIN / PERFORMANCE,7,FALSE
212,4,"That racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .","that racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .",steering wheel,flat bottom,neu,interior-features,1,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
212,4,"That racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .","that racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .",contrast,super fancy red,pos,quality-aesthetic,2,design,16,design,EMOTIONAL / SENSORY / VISUAL,1,FALSE
212,4,"That racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .","that racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .",accents,carbon fibre,neu,quality-aesthetic,2,interior materials & trim / finish,36,interior materials & trim / finish,INTERIOR / DESIGN / ERGONOMICS,6,FALSE
212,4,"That racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .","that racy thing continues inside , where you'll find the usual suspects like extra bolstering on the front seats , carbon fiber accents , super fancy red contrast , dishing and a flat bottom steering wheel makes the rocket rule go around .",front seats,extra bolstering,pos,interior-features,1,seats,53,seats,INTERIOR / DESIGN / ERGONOMICS,6,FALSE
212,5,"Hey , I'll be honest . I've never been a huge fan of high performance SUVs . To me , they make about as much sense as a lifted roadster . But if you're into this sort of thing , the GOC 43 won't disappoint .","hey , i'll be honest . i've never been a huge fan of high performance suvs . to me , they make about as much sense as a lifted roadster . but if you're into this sort of thing , the goc 43 won't disappoint .",glc 43,high performance suv,pos,performance,0,model / generic car terms,40,model / generic car terms,GENERAL INFORMATION,4,FALSE
212,7,"And what an engine it is . Ah , like a lot of turbo charged engines in this class , the AMG doesn't fall on its face as you approach the ever rpm range . Instead , it pulls hard from down low all the way to the 6500 rpm limit .","and what an engine it is . ah , like a lot of turbo charged engines in this class , the amg doesn't fall on its face as you approach the ever rpm range . instead , it pulls hard from down low all the way to the 6500 rpm limit .",engine,what an,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
212,7,"And what an engine it is . Ah , like a lot of turbo charged engines in this class , the AMG doesn't fall on its face as you approach the ever rpm range . Instead , it pulls hard from down low all the way to the 6500 rpm limit .","and what an engine it is . ah , like a lot of turbo charged engines in this class , the amg doesn't fall on its face as you approach the ever rpm range . instead , it pulls hard from down low all the way to the 6500 rpm limit .",pulls,hard,pos,performance,0,acceleration,0,acceleration,POWERTRAIN / PERFORMANCE,7,FALSE
212,7,"And what an engine it is . Ah , like a lot of turbo charged engines in this class , the AMG doesn't fall on its face as you approach the ever rpm range . Instead , it pulls hard from down low all the way to the 6500 rpm limit .","and what an engine it is . ah , like a lot of turbo charged engines in this class , the amg doesn't fall on its face as you approach the ever rpm range . instead , it pulls hard from down low all the way to the 6500 rpm limit .",pulls,down low,pos,performance,0,acceleration,0,acceleration,POWERTRAIN / PERFORMANCE,7,FALSE
212,8,"Well , it does admit a subtle boy racer drone at low speeds . Higher rpm's exhaust sounds fantastic .","well , it does admit a subtle boy racer drone at low speeds . higher rpm's exhaust sounds fantastic .",exhaust sound,fantastic,pos,performance,0,exhaust,27,"exhaust,audio",POWERTRAIN / PERFORMANCE,7,FALSE
212,9,"Initiate the decelerate tricks . Goc stops in a hurry , plus break feel . Overall , it's really good .","initiate the decelerate tricks . goc stops in a hurry , plus break feel . overall , it's really good .",stops,in a hurry,pos,performance,0,brake,7,brake,HANDLING / DYNAMICS,5,FALSE
212,9,"Initiate the decelerate tricks . Goc stops in a hurry , plus break feel . Overall , it's really good .","initiate the decelerate tricks . goc stops in a hurry , plus break feel . overall , it's really good .",brake feel,really good,pos,handling,4,brake,7,brake,HANDLING / DYNAMICS,5,FALSE
212,10,"With a little help from a quick witted nine speed automatic , Goc can sprint from 0 to 60 in about 4.8 seconds .","with a little help from a quick witted nine speed automatic , goc can sprint from 0 to 60 in about 4.8 seconds .",nine speed automatic,quick witted,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
212,11,That time is also aided by an AMG tuned all wheel drive system that sends 69% of torque to the rear wheels by the phone .,that time is also aided by an amg tuned all wheel drive system that sends 69% of torque to the rear wheels by the phone .,drive,all wheel,neu,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
212,12,"Yes , the engine is undoubtedly the centerpiece of any AMG car , but in this case , I think the crown jewels the old drive system way .","yes , the engine is undoubtedly the centerpiece of any amg car , but in this case , i think the crown jewels the old drive system way .",engine,undoubtedly centrepiece,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
212,13,"Combined with some sticky continental rubber , Goc 43 is a legitimate handling car .","combined with some sticky continental rubber , goc 43 is a legitimate handling car .",handling,legitimate,pos,handling,4,driving dynamics / handling,23,driving dynamics / handling,HANDLING / DYNAMICS,5,FALSE
212,13,"Combined with some sticky continental rubber , Goc 43 is a legitimate handling car .","combined with some sticky continental rubber , goc 43 is a legitimate handling car .",rubber,sticky,pos,quality-aesthetic,2,exterior materials & finish,28,exterior materials & finish,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
212,13,"Combined with some sticky continental rubber , Goc 43 is a legitimate handling car .","combined with some sticky continental rubber , goc 43 is a legitimate handling car .",rubber,continental,neu,quality-aesthetic,2,exterior materials & finish,28,exterior materials & finish,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
212,14,"Firm of the dramatic Danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . But as you probably guessed , the 43 does not possess the simple ride quality that makes the standard GLC such a joy to drive .","firm of the dramatic danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . but as you probably guessed , the 43 does not possess the simple ride quality that makes the standard glc such a joy to drive .",ride quality,not simple,neg,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
212,14,"Firm of the dramatic Danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . But as you probably guessed , the 43 does not possess the simple ride quality that makes the standard GLC such a joy to drive .","firm of the dramatic danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . but as you probably guessed , the 43 does not possess the simple ride quality that makes the standard glc such a joy to drive .",turning,chassis does not roll past a few degrees,pos,handling,4,cornering,15,cornering,HANDLING / DYNAMICS,5,FALSE
212,14,"Firm of the dramatic Danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . But as you probably guessed , the 43 does not possess the simple ride quality that makes the standard GLC such a joy to drive .","firm of the dramatic danvers chassis doesn't roll past a few degrees , no matter how unrefined you're turning . but as you probably guessed , the 43 does not possess the simple ride quality that makes the standard glc such a joy to drive .",chassis,firm,neu,handling,4,chassis / structural,11,chassis / structural,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
212,15,It isn't harsh but smooth .,it isn't harsh but smooth .,ride quality,not harsh,pos,comfort,3,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
212,15,It isn't harsh but smooth .,it isn't harsh but smooth .,ride quality,smooth,pos,comfort,3,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
212,16,"It is not , and with the starting price of around $56,000 also isn't cheap , their own more operate .","it is not , and with the starting price of around $56,000 also isn't cheap , their own more operate .",price,not cheap,neg,cost,7,value / cost,62,value / cost,DISTANCE / MEASUREMENT /  COST,0,FALSE
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",price,number of desirable standards,pos,cost,7,value / cost,62,value / cost,DISTANCE / MEASUREMENT /  COST,0,FALSE
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",drivers seat,memory,pos,interior-features,1,seats,53,seats,INTERIOR / DESIGN / ERGONOMICS,6,FALSE
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",entry,passive,pos,user-experience,8,doors,20,doors,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",drive modes,configurable individual setting,pos,handling,4,driving dynamics / handling,23,driving dynamics / handling,HANDLING / DYNAMICS,5,FALSE
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",display,high mounted,pos,user-experience,8,displays / instrumentation,18,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE,9,dimensions & measurements
212,17,"Thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way Driver's seat with Memory Power Lift Gate Ah , hi mounted seven inch displayed link to a backup camera . A5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .","thankfully , though , this price include the number of desirable standards , like passive entry of push button start 14 way driver's seat with memory power lift gate ah , hi mounted seven inch displayed link to a backup camera . a5 drive votes , including a configurable individual setting and a three mode air suspension that could be raised with the push of a button at an apple leather premium audio .",audio,premium,pos,user-experience,8,audio,2,audio,EMOTIONAL / SENSORY / VISUAL,1,FALSE
212,20,"If you prefer something that appears less practical but actually isn't , there's the Goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .","if you prefer something that appears less practical but actually isn't , there's the goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .",shape,interesting,pos,quality-aesthetic,2,design,16,design,EMOTIONAL / SENSORY / VISUAL,1,FALSE
212,20,"If you prefer something that appears less practical but actually isn't , there's the Goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .","if you prefer something that appears less practical but actually isn't , there's the goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .",practicality,less practical but actually not,neu,interior-features,1,storage & utility,57,storage & utility,FUNCTIONAL / UTILITY FEATURES,3,FALSE
212,20,"If you prefer something that appears less practical but actually isn't , there's the Goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .","if you prefer something that appears less practical but actually isn't , there's the goc 43 coupe , which embodies all the engaging dynamic qualities of its conventionally styled sibling , but with a more let's just say interesting shape .",car,engaging dynamic quality,pos,handling,4,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
212,21,"Clearly , a super sporty crossover isn't for everyone , including me . But for the right buyer , Goc , 43 checks all the right boxes .","clearly , a super sporty crossover isn't for everyone , including me . but for the right buyer , goc , 43 checks all the right boxes .",car,super sporty crossover,pos,general-information,6,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
212,21,"Clearly , a super sporty crossover isn't for everyone , including me . But for the right buyer , Goc , 43 checks all the right boxes .","clearly , a super sporty crossover isn't for everyone , including me . but for the right buyer , goc , 43 checks all the right boxes .",car,not for everyone,neg,user-experience,8,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
213,2,"SL sees Plan for Your Life , Formerly known as the SLK , S . L . C is a rear wheel drive , two seat convertible that comes in two forms .","sl sees plan for your life , formerly known as the slk , s . l . c is a rear wheel drive , two seat convertible that comes in two forms .",drive,rear wheel,neu,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
213,2,"SL sees Plan for Your Life , Formerly known as the SLK , S . L . C is a rear wheel drive , two seat convertible that comes in two forms .","sl sees plan for your life , formerly known as the slk , s . l . c is a rear wheel drive , two seat convertible that comes in two forms .",car,two seat convertible,pos,general-information,6,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,seats
213,3,"The SL C300 , featuring a two litre turbo charged four cylinder , and the racier AMG SLC 43 with its bi turbo three leader . Be six . Yes , the old SLK could be had with a 5.5 meter V8 with V six is really good . Power comes out quickly and there's plenty of it . Mash the throttle from a standstill , and the SLC 43 goes from 0 to 60 in about 4.6 seconds . Or it'll also spend the tires and freak out of Jason drivers shining .","the sl c300 , featuring a two litre turbo charged four cylinder , and the racier amg slc 43 with its bi turbo three leader . be six . yes , the old slk could be had with a 5.5 meter v8 with v six is really good . power comes out quickly and there's plenty of it . mash the throttle from a standstill , and the slc 43 goes from 0 to 60 in about 4.6 seconds . or it'll also spend the tires and freak out of jason drivers shining .",v six,really good,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
213,3,"The SL C300 , featuring a two litre turbo charged four cylinder , and the racier AMG SLC 43 with its bi turbo three leader . Be six . Yes , the old SLK could be had with a 5.5 meter V8 with V six is really good . Power comes out quickly and there's plenty of it . Mash the throttle from a standstill , and the SLC 43 goes from 0 to 60 in about 4.6 seconds . Or it'll also spend the tires and freak out of Jason drivers shining .","the sl c300 , featuring a two litre turbo charged four cylinder , and the racier amg slc 43 with its bi turbo three leader . be six . yes , the old slk could be had with a 5.5 meter v8 with v six is really good . power comes out quickly and there's plenty of it . mash the throttle from a standstill , and the slc 43 goes from 0 to 60 in about 4.6 seconds . or it'll also spend the tires and freak out of jason drivers shining .",power,comes out quickly,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
213,3,"The SL C300 , featuring a two litre turbo charged four cylinder , and the racier AMG SLC 43 with its bi turbo three leader . Be six . Yes , the old SLK could be had with a 5.5 meter V8 with V six is really good . Power comes out quickly and there's plenty of it . Mash the throttle from a standstill , and the SLC 43 goes from 0 to 60 in about 4.6 seconds . Or it'll also spend the tires and freak out of Jason drivers shining .","the sl c300 , featuring a two litre turbo charged four cylinder , and the racier amg slc 43 with its bi turbo three leader . be six . yes , the old slk could be had with a 5.5 meter v8 with v six is really good . power comes out quickly and there's plenty of it . mash the throttle from a standstill , and the slc 43 goes from 0 to 60 in about 4.6 seconds . or it'll also spend the tires and freak out of jason drivers shining .",power,plenty of,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
213,4,"The best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . When you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .","the best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . when you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .",nine speed automatic transmission,best,pos,user-experience,8,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
213,4,"The best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . When you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .","the best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . when you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .",speed transmission shifts,staggering immediacy,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
213,4,"The best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . When you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .","the best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . when you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .",fuel,really satisfying,pos,performance,0,fuel / energy / charging,30,fuel / energy / charging,POWERTRAIN / PERFORMANCE,7,FALSE
213,4,"The best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . When you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .","the best light on the engine is a nine speed automatic transmission that shared with the base four cylinder . when you request more speed transmission shifts with staggering immediacy , even better you can control it with the paddle shifters that operate with a really satisfying mechanical fuel .",fuel,mechanical,neu,performance,0,fuel / energy / charging,30,fuel / energy / charging,POWERTRAIN / PERFORMANCE,7,FALSE
213,5,"Yeah , side note . The gear shifter itself is hilariously small you ever make a Power Wheels version of the SLC ? This part will carry right over .","yeah , side note . the gear shifter itself is hilariously small you ever make a power wheels version of the slc ? this part will carry right over .",gear shifter,hilariously small,neg,quality-aesthetic,2,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,dimensions & measurements
213,6,"The SLC 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . And that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .","the slc 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . and that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .",power,notable advantage,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
213,6,"The SLC 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . And that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .","the slc 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . and that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .",suspension,much stiffer,neu,handling,4,suspension,58,suspension,HANDLING / DYNAMICS,5,FALSE
213,6,"The SLC 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . And that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .","the slc 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . and that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .",suspension,enhances dynamic ability,pos,handling,4,suspension,58,suspension,HANDLING / DYNAMICS,5,FALSE
213,6,"The SLC 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . And that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .","the slc 43 has a notable power advantage over its four cylinder sibling , but it also rides on a much stiffer suspension . and that stiffness , while enhancing his dynamic abilities , also enhances the imperfections of the road .",suspension,enhances imperfections of the road,neg,handling,4,suspension,58,suspension,HANDLING / DYNAMICS,5,FALSE
213,7,"He planned to drive your Mercedes-Benz at a modest pace and based on largely accurate stereotypes , you probably will . The SL C300 is probably the better choice . Choosing the weaker SLC feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .","he planned to drive your mercedes-benz at a modest pace and based on largely accurate stereotypes , you probably will . the sl c300 is probably the better choice . choosing the weaker slc feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .",slc 300,better choice,pos,user-experience,8,model / generic car terms,40,model / generic car terms,GENERAL INFORMATION,4,FALSE
213,7,"He planned to drive your Mercedes-Benz at a modest pace and based on largely accurate stereotypes , you probably will . The SL C300 is probably the better choice . Choosing the weaker SLC feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .","he planned to drive your mercedes-benz at a modest pace and based on largely accurate stereotypes , you probably will . the sl c300 is probably the better choice . choosing the weaker slc feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .",0 to 60 time,perfectly zippy,pos,performance,0,acceleration,0,acceleration,POWERTRAIN / PERFORMANCE,7,FALSE
213,7,"He planned to drive your Mercedes-Benz at a modest pace and based on largely accurate stereotypes , you probably will . The SL C300 is probably the better choice . Choosing the weaker SLC feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .","he planned to drive your mercedes-benz at a modest pace and based on largely accurate stereotypes , you probably will . the sl c300 is probably the better choice . choosing the weaker slc feels wrong just now that the base four cylinder is a fine engine , offering a perfectly zippy 0 to 60 time under six seconds .",four cylinder engine,fine,neu,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
213,9,"C is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the Porsche S7 18 Boxter kind of driver who lives their life in the corners .","c is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the porsche s7 18 boxter kind of driver who lives their life in the corners .",drive,fun,pos,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
213,9,"C is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the Porsche S7 18 Boxter kind of driver who lives their life in the corners .","c is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the porsche s7 18 boxter kind of driver who lives their life in the corners .",steers,joyful urgency,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
213,9,"C is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the Porsche S7 18 Boxter kind of driver who lives their life in the corners .","c is fun to drive and steers with joyful urgency , but it's also several £100 heavier than , let's say , the porsche s7 18 boxter kind of driver who lives their life in the corners .",weight,heavier,neg,performance,0,weight,65,weight,DISTANCE / MEASUREMENT /  COST,0,FALSE
213,10,"Maybe deferred a team portion if you really dig stable , high speed cruising , maybe should rock the beefy SLC .","maybe deferred a team portion if you really dig stable , high speed cruising , maybe should rock the beefy slc .",cruising,high speed,pos,performance,0,driver assistance,22,driver assistance,SAFETY,8,FALSE
213,10,"Maybe deferred a team portion if you really dig stable , high speed cruising , maybe should rock the beefy SLC .","maybe deferred a team portion if you really dig stable , high speed cruising , maybe should rock the beefy slc .",cruising,big stable,pos,user-experience,8,driver assistance,22,driver assistance,SAFETY,8,FALSE
213,11,"Contributing to the SLC heft is its retractable hard top . A cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . It speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . Capacity drops by nearly half . Whatever you're loading has to fit through here .","contributing to the slc heft is its retractable hard top . a cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . it speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . capacity drops by nearly half . whatever you're loading has to fit through here .",top,hard,neu,exterior-features,9,roof,51,roof,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
213,11,"Contributing to the SLC heft is its retractable hard top . A cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . It speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . Capacity drops by nearly half . Whatever you're loading has to fit through here .","contributing to the slc heft is its retractable hard top . a cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . it speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . capacity drops by nearly half . whatever you're loading has to fit through here .",top,retractable,neu,exterior-features,9,roof,51,roof,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
