,id,aspect,opinion,sentiment,category,label_topic,base_category,MAIN_CATEGORY
15111,244,cabin,exquisitely crafted,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15112,244,driver seat,12 way,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
15113,244,armrest,tense padding underlay,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
15114,244,driver seat heat dissipation,top of class,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15115,244,steering wheel,downward travel restricted,neg,comfort,3,steering,HANDLING / DYNAMICS
15116,244,driving position,awkward for tall drivers,neg,comfort,3,drive,POWERTRAIN / PERFORMANCE
15117,244,driving position,awkward for tall drivers,neg,comfort,3,drive,POWERTRAIN / PERFORMANCE
15118,244,steering wheel,chief complain,neg,interior-features,1,steering,HANDLING / DYNAMICS
15119,244,ergonomics,working,neu,handling,4,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
15120,244,balance,supremely well balanced,pos,handling,4,traction / stability,HANDLING / DYNAMICS
15121,244,corner handling,threads through with agility,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15122,244,steering system,precisely calibrated,pos,handling,4,steering,HANDLING / DYNAMICS
15123,244,car,dedicated sports,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15124,244,car,dedicated sports,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15125,244,sound,quieter cabin,pos,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
15126,244,sound,quieter cabin,pos,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
15127,244,ride,smoother,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
15128,244,handling,runs the table,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15129,244,ride,runs the table,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
15130,244,power,not yearning for more,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15131,244,fuel economy,middling,neg,performance,0,fuel / energy / charging,POWERTRAIN / PERFORMANCE
15132,244,center stack,high praise,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15133,244,center stack,well thought out,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15134,244,steering wheel controls,well thought out,pos,interior-features,1,steering,HANDLING / DYNAMICS
15135,244,control interface,logically laid out,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
15136,244,driver distraction,minimize,pos,user-experience,8,drive,POWERTRAIN / PERFORMANCE
15137,244,graphics,most beautiful,pos,user-experience,8,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
15138,244,upholstery,leather,neu,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
15139,244,starting price,slew of premium standards,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
15140,244,front seats,heated,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15141,244,roof,moon,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15142,244,roof,panoramic,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15143,244,roof rails,aluminium,neu,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15144,244,wipers,rain sensing,pos,interior-features,1,windscreen / wipers,SAFETY
15145,244,-,-,-,unknown,-1,unknown,UNKNOWN
15146,244,-,-,-,unknown,-1,unknown,UNKNOWN
15147,244,amenities,executive class,pos,general-information,6,functionality & features,FUNCTIONAL / UTILITY FEATURES
15148,244,front seats,ventilated,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
15149,244,cruise control,adaptive,neu,safety,5,driver assistance,SAFETY
15150,244,value,terrific,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
15151,244,starting price,BMW cant hold candle to comparably equipped Audi Q3,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
15152,244,value,middle,neu,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
15153,244,comfort,middle,neu,comfort,3,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
15154,244,dynamism,middle,neu,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15155,275,drive,full all wheel,pos,performance,0,drive,POWERTRAIN / PERFORMANCE
15156,275,car,feels connected to the road,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15157,275,car,feels connected to the road,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15158,275,car,could toss around,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15159,275,car,could toss around,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15160,275,miles per gallon,downside,neg,performance,0,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
15161,275,miles per gallon,not all great,neg,performance,0,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
15162,275,0 to 60 time,upside,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15163,275,feet adjustment,needed,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15164,275,tailgate,automatically opening,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
15165,275,leather,supple,pos,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
15166,275,leather,supple,pos,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
15167,275,sunroof,huge,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15168,275,sunroof,dual,neu,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15169,275,user interface,modern,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
15170,275,user interface,multifunction,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
15171,275,user interface,frankly quite confusing,neg,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
15172,275,car,hits sweet spot of small luxury SUV,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15173,275,car,hits sweet spot of small luxury SUV,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15174,275,type,SUV,neu,general-information,6,body type,EXTERIOR / STYLING / DESIGN
15175,275,-,-,-,unknown,-1,unknown,UNKNOWN
15176,276,technology,more built into the seat,pos,comfort,3,technology,TECHNOLOGY / ELECTRONICS / SOFTWARE
15177,276,seat,three levels of heating,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15178,276,seat,three levels of heating,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15179,276,seat,three levels of cooling,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15180,276,seat,three levels of cooling,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15181,276,seat,four levels of massage,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15182,276,seat,four levels of massage,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15183,276,seat,80 different adjustments,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15184,276,seat,80 different adjustments,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15185,276,seat,three levels of air scarf,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15186,276,seat,three levels of air scarf,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15187,276,seat,side bolsters push against the side,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15188,276,seat,side bolsters push against the side,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15189,276,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15190,276,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15191,276,weight,not exactly light,neu,performance,0,weight,DISTANCE / MEASUREMENT /  COST
15192,276,car,A3 traits,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15193,276,car,A3 traits,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15194,276,car,halo,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15195,276,car,halo,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15196,276,car,power,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15197,276,car,power,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15198,276,car,prestige,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15199,276,car,prestige,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15200,276,car,technology,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15201,276,car,technology,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15202,276,-,-,-,unknown,-1,unknown,UNKNOWN
15203,276,-,-,-,unknown,-1,unknown,UNKNOWN
15204,276,engine,avoid gas guzzler tax,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15205,276,engine,avoid gas guzzler tax,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15206,276,engine,pretty cool,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15207,276,engine,pretty cool,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15208,276,engine,crazy fast,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15209,276,engine,crazy fast,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15210,276,0 to 60 time,fast,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15211,276,0 to 60 time,seriously fast,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15212,276,looks,downright frumpy,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15213,276,front,bronze,neu,quality-aesthetic,2,front section,EXTERIOR / STYLING / DESIGN
15214,276,looks,designed by a committee of three,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15215,276,looks,menacing,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15216,276,looks,elegant,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15217,276,looks,hard combination to pull off,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15218,276,car,pretty darn quick,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15219,276,car,pretty darn quick,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15220,276,outside,glorious,pos,exterior-features,9,body class,EXTERIOR / STYLING / DESIGN
15221,276,suspension,adjust within a millisecond,pos,handling,4,suspension,HANDLING / DYNAMICS
15222,276,turn,flying around,pos,handling,4,cornering,HANDLING / DYNAMICS
15223,276,door,love,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15224,276,door,love,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15225,276,door,completely flat,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15226,276,door,completely flat,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15227,276,door,neutral,neu,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15228,276,door,neutral,neu,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15229,276,steering,little numb,neg,handling,4,steering,HANDLING / DYNAMICS
15230,276,braking,non-linear,neg,handling,4,brake,HANDLING / DYNAMICS
15231,276,car,not the sharpest knife in the drawer,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15232,276,car,not the sharpest knife in the drawer,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15233,276,car,not race car,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15234,276,car,not race car,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15235,276,balance,fine for GT,pos,handling,4,traction / stability,HANDLING / DYNAMICS
15236,276,steering,fine for GT,pos,handling,4,steering,HANDLING / DYNAMICS
15237,276,braking,fine for GT,pos,handling,4,brake,HANDLING / DYNAMICS
15238,276,looks,Aston Martin better looking than this,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15239,276,top cover,stupid,neg,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15240,276,technology,so much,pos,interior-features,1,technology,TECHNOLOGY / ELECTRONICS / SOFTWARE
15241,276,-,-,-,unknown,-1,unknown,UNKNOWN
15242,276,seats,heated,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15243,276,seats,cooled,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15244,276,air scarf,blow gentle breeze,pos,comfort,3,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
15245,276,car,every creature comfort,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
15246,276,car,every creature comfort,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
15247,276,sunroof,cool,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15248,276,torque,huge smile,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15249,276,car seat,fast lane,pos,general-information,6,seats,INTERIOR / COMFORT / ERGONOMICS
15250,276,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15251,276,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15252,276,sound,better than forsooth,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15253,276,sound,better than forsooth,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15254,277,price,least expensive SL,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
15255,277,power,least powerful SL,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15256,277,-,-,-,unknown,-1,unknown,UNKNOWN
15257,277,-,-,-,unknown,-1,unknown,UNKNOWN
15258,277,engine,smallest,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15259,277,engine,smallest,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15260,277,sport mode,faster than comfort mode,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15261,277,car,potentially slower than Mercedes,neg,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15262,277,car,potentially slower than Mercedes,neg,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15263,277,sport mode,faster than comfort mode,neu,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15264,277,control,lot of different variables,pos,handling,4,physical controls,INTERIOR / COMFORT / ERGONOMICS
15265,277,exhaust note,changes,neu,performance,0,exhaust,POWERTRAIN / PERFORMANCE
15266,277,exhaust note,baffles open,pos,performance,0,exhaust,POWERTRAIN / PERFORMANCE
15267,277,exhaust note,changes,pos,performance,0,exhaust,POWERTRAIN / PERFORMANCE
15268,277,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15269,277,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15270,277,sport mode,slower than comfort,neg,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
15271,277,power,least powerful,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15272,277,options,stuffed full of,pos,cost,7,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
15273,277,door,soft closed,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15274,277,door,soft closed,pos,interior-features,1,doors,EXTERIOR / STYLING / DESIGN
15275,277,roof,magic,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15276,277,roof,transparent,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15277,277,roof,transforms how much light comes into the cabin,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
15278,277,seats,massaging,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15279,277,air scarf,wops warm air,pos,comfort,3,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
15280,277,turbos,spool up,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15281,277,accelerations,mode have no direct impact,neu,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15282,277,mile above sea level,slower,neg,performance,0,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
15283,277,-,-,-,unknown,-1,unknown,UNKNOWN
15284,277,car,pretty darn luxurious,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15285,277,car,pretty darn luxurious,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15286,277,car,pretty darn fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15287,277,car,pretty darn fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15288,277,car,perfect for sweet 16 gift,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15289,277,car,perfect for sweet 16 gift,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15290,277,car,still fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15291,277,car,still fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15292,277,car,still safe,pos,safety,5,generic description & miscellaneous,GENERAL INFORMATION
15293,277,car,still safe,pos,safety,5,generic description & miscellaneous,GENERAL INFORMATION
15294,277,car,still fun to drive,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15295,277,car,still fun to drive,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15296,277,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15297,277,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15298,277,-,-,-,unknown,-1,unknown,UNKNOWN
15299,278,car,absolutely gorgeous,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15300,278,car,absolutely gorgeous,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15301,278,headlights,led accents,pos,quality-aesthetic,2,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
15302,278,headlights,led accents,pos,quality-aesthetic,2,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
15303,278,drive,all wheel,neu,handling,4,drive,POWERTRAIN / PERFORMANCE
15304,278,tyres,summer,neu,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15305,278,tyres,absolutely useless in snow,neg,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15306,278,drive,all four wheels,neu,performance,0,drive,POWERTRAIN / PERFORMANCE
15307,278,sea level,faster,pos,performance,0,road terrain,HANDLING / DYNAMICS
15308,278,0 to 60 time,surprising,neu,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15309,278,0 to 60 time,fast,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15310,278,control,unfortunately computer does more controlling of the vehicle,neg,user-experience,8,physical controls,INTERIOR / COMFORT / ERGONOMICS
15311,278,car,modern,pos,user-experience,8,generic description & miscellaneous,GENERAL INFORMATION
15312,278,car,modern,pos,user-experience,8,generic description & miscellaneous,GENERAL INFORMATION
15313,278,torque,way stronger,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15314,278,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15315,278,sound,better,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
15316,278,-,-,-,unknown,-1,unknown,UNKNOWN
15317,278,0 to 60 time,boring,neg,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15318,278,0 to 60 time,identical,neu,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15319,278,acceleration,fastest possible,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15320,278,acceleration,fastest possible,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
15321,278,gear shift,as quickly as possible,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
15322,278,car,gives you all the beans in either mode,neu,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15323,278,car,gives you all the beans in either mode,neu,handling,4,generic description & miscellaneous,GENERAL INFORMATION
15324,278,-,-,-,unknown,-1,unknown,UNKNOWN
15325,278,seatbelt,hands you like a butler,pos,user-experience,8,seats,INTERIOR / COMFORT / ERGONOMICS
15326,278,seatbelt,tightens when you start the engine,pos,user-experience,8,seats,INTERIOR / COMFORT / ERGONOMICS
15327,278,seatbelt,interesting,pos,user-experience,8,seats,INTERIOR / COMFORT / ERGONOMICS
15328,278,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15329,278,car,fast lane,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15330,278,power allocation,cool,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15331,279,looks,badass,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15332,279,vehicle,vicious,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15333,279,-,-,-,unknown,-1,unknown,UNKNOWN
15334,279,engine,heavily heavily modified,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15335,279,engine,heavily heavily modified,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15336,279,engine,able to propel that weighs heavily on,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15337,279,engine,able to propel that weighs heavily on,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15338,279,weight,tons like God,neu,performance,0,weight,DISTANCE / MEASUREMENT /  COST
15339,279,car,like a scalded cat,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15340,279,car,like a scalded cat,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15341,279,traction control,really intrusive,neg,handling,4,traction / stability,HANDLING / DYNAMICS
15342,279,traction control,problem,neg,handling,4,traction / stability,HANDLING / DYNAMICS
15343,279,wheels,big,neu,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15344,279,wheels,do a lot more,pos,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15345,279,exterior design,lot more bulky,pos,quality-aesthetic,2,exterior materials & finish,EXTERIOR / STYLING / DESIGN
15346,279,height,lower looking vehicle,neu,exterior-features,9,dimensions & measurements,DISTANCE / MEASUREMENT /  COST
15347,279,looks,blow through a border into another country very quickly,pos,performance,0,design,EMOTIONAL / SENSORY / VISUAL
15348,279,wheels,amazing,pos,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15349,279,wheels,beautiful,pos,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15350,279,wheels,fantastic,pos,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
15351,279,height,a little low,neu,exterior-features,9,dimensions & measurements,DISTANCE / MEASUREMENT /  COST
15352,279,car,lot of street presence,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15353,279,car,lot of street presence,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
15354,279,looks,a bit more purposeful,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
15355,279,steering,heavy,neg,handling,4,steering,HANDLING / DYNAMICS
15356,279,steering weight,okay,neu,handling,4,weight,DISTANCE / MEASUREMENT /  COST
15357,279,rear end,out a little bit,neu,exterior-features,9,rear section,EXTERIOR / STYLING / DESIGN
15358,279,-,-,-,unknown,-1,unknown,UNKNOWN
15359,279,exterior,gangster,pos,quality-aesthetic,2,exterior materials & finish,EXTERIOR / STYLING / DESIGN
15360,279,engine,gangster,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15361,279,engine,gangster,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15362,279,interior,boss,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15363,279,interior,boss,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15364,279,interior,one of the nicest,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15365,279,interior,one of the nicest,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15366,279,interior,outdone themselves,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15367,279,interior,outdone themselves,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
15368,279,seats,most comfortable,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15369,279,interior,fantastic place,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15370,279,interior,fantastic place,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15371,279,interior,beautiful wood,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15372,279,interior,beautiful wood,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15373,279,interior,dark wood,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15374,279,interior,dark wood,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15375,279,leather,dark,neu,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
15376,279,leather,dark,neu,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
15377,279,interior,raised white stitching,neu,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15378,279,interior,raised white stitching,neu,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
15379,279,head rest not put up,pain,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15380,279,seating,honestly uncomfortable,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
15381,279,third row space,little bit,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
15382,279,third row space,not good enough for adult,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
15383,279,get in and out,terrified of hurting the seats,neg,comfort,3,doors,EXTERIOR / STYLING / DESIGN
15384,279,car,was faster,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15385,279,car,was faster,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15386,279,sea level,second slower,neg,performance,0,road terrain,HANDLING / DYNAMICS
15387,279,car,"still really , really , really , really , really fast",pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15388,279,car,"still really , really , really , really , really fast",pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15389,279,car,quick,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15390,279,car,quick,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
15391,279,power,so much,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15392,279,weight,pretty much close,pos,performance,0,weight,DISTANCE / MEASUREMENT /  COST
15393,279,weight,heavier  than a lot of pickup trucks,pos,performance,0,weight,DISTANCE / MEASUREMENT /  COST
15394,279,weight,lot of meat,pos,performance,0,weight,DISTANCE / MEASUREMENT /  COST
15395,279,towing,just weird,pos,general-information,6,functionality & features,FUNCTIONAL / UTILITY FEATURES
15396,279,seats,fall down with a push of a button,pos,exterior-features,9,seats,INTERIOR / COMFORT / ERGONOMICS
15397,279,seats,do fall flat,pos,exterior-features,9,seats,INTERIOR / COMFORT / ERGONOMICS
15398,279,space,lot of extra underneath seats,pos,exterior-features,9,passenger space,INTERIOR / COMFORT / ERGONOMICS
15399,279,down storage,just an inflation kit,neu,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
15400,279,down storage,great place to keep weapons,pos,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
15401,279,utility,really does have,pos,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
15402,279,comfort,ton of,pos,comfort,3,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
15403,279,-,-,-,unknown,-1,unknown,UNKNOWN
15404,279,engine note,glorious,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
15405,279,-,-,-,unknown,-1,unknown,UNKNOWN
15406,279,car,what a beast,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
15407,279,car,what a beast,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
