id,segment_id,review,review_uncleaned,label_topic
16,7,"the brighter side of the force . siri's saga continues into the real world , where a larger cargo area than the a5 c class and infinity q 60 offers the freedom to store whatever it is people toss in the trunks these days .","The brighter side of the force . Siri's saga continues into the real world , where a larger cargo area than the A5 C Class and Infinity Q 60 offers the freedom to store whatever it is people toss in the trunks these days .",9
16,8,"the rear seat is comparatively spacious as well , and the front quarters provide ample headroom for taller drivers . me not being one of them .","The rear seat is comparatively spacious as well , and the front quarters provide ample headroom for taller drivers . Me not being one of them .",3
16,9,"under the hood , you'll find the same engine and transmission compasses before rear drive for 28 all wheel drive for 28 x dr . employ a two litre , 240 horsepower turbo charged four cylinder , while a4 , 35 4 35 x dr pak bmw is now ubiquitous . 300 horsepower a3 liter turbocharged inline six either can be paired with the standard eight speed automatic or no cost . optional six speed manual efficiency figures are all over the map , ranging from around 20 mpg in the city to around 35 mpg on the highway . it's also worth noting that we were able to exceed our test cars 35 mpg highway rating by three marks , with help from an ico drive mode that actually saves fuel . which brings us back to the matter of value for money .","Under the hood , you'll find the same engine and transmission compasses before rear drive for 28 all wheel drive for 28 x DR . Employ a two litre , 240 horsepower turbo charged four cylinder , while A4 , 35 4 35 x Dr Pak BMW is now ubiquitous . 300 horsepower A3 liter turbocharged inline six Either can be paired with the standard eight speed automatic or no cost . Optional six speed manual efficiency figures are all over the map , ranging from around 20 mpg in the city to around 35 mpg on the highway . It's also worth noting that we were able to exceed our test cars 35 mpg highway rating by three marks , with help from an ICO drive mode that actually saves fuel . Which brings us back to the matter of value for money .",0
16,10,"add in most of the features one would expect to come . standard in the sticker price rises to roughly $46,000 . tack on premium options like a head up display , led headlights , adaptive suspension and a heated steering wheel . and you're looking at more than $50,000 for a fully option for 28 i mercedes-benz c class coupe , audi a5 and cadillacs c . t s coupe offer more features for dollar , along with a sub $40,000 starting price .","Add in most of the features one would expect to come . Standard in the sticker price rises to roughly $46,000 . Tack on premium options like a head up display , led headlights , adaptive suspension and a heated steering wheel . And you're looking at more than $50,000 for a fully option for 28 I Mercedes-Benz C Class coupe , Audi A5 and Cadillacs C . T s coupe offer more features for dollar , along with a sub $40,000 starting price .",7
17,1,"this is third generation x3 bmw compact suv that slots between the x1 and x two and explore and x5 . you know , if the motor works , folks in bavaria come out with any more small models . they're gonna have to go to the decimal system . you know , they run out of numbers on this x3 .","This is third generation X3 BMW compact SUV that slots between the X1 and X two and explore and X5 . You know , if the motor works , folks in Bavaria come out with any more small models . They're gonna have to go to the decimal system . You know , they run out of numbers on this X3 .",6
17,2,"the exterior now has a sporting or look for all of those off road activities it will presumably be doing or , more likely , aggressive parking maneuvers in the bloomingdale's parking lot . the roof is lower , creating a more athletic line from the front axle to the a pillar . the front facial features a longer three dimensional kidney grille with new headlights and running lights at the rear . our new tail lights , twin exhaust pipes and a downward sloping roof spoiler that cumulatively add to the vehicle's overall , more aggressive and , yes , muscular , mean the x rays . interior fit and finishes are expected . lila jury , iss piano black is nice , like , you know it's fake . i kind of dig . this would finish . but you know , there's badging everywhere . it's there , and it's there and it's there and it's there , you know , just in case you've forgotten what your driving's there , there theo dashes , dramatically sparse but elegant , with a well thought out center stack starring the touchscreen display . but there are enough buttons to strike a nice balance between high and low tech .","The exterior now has a sporting or look for all of those off road activities it will presumably be doing or , more likely , aggressive parking maneuvers in the Bloomingdale's parking lot . The roof is lower , creating a more athletic line from the front axle to the a pillar . The front facial features a longer three dimensional kidney grille with new headlights and running lights at the rear . Our new tail lights , twin exhaust pipes and a downward sloping roof spoiler that cumulatively add to the vehicle's overall , more aggressive and , yes , muscular , mean the X rays . Interior fit and finishes are expected . Lila Jury , ISS piano Black is nice , like , you know it's fake . I kind of dig . This would finish . But you know , there's badging everywhere . It's there , and it's there and it's there and it's there , you know , just in case you've forgotten what your driving's there , there Theo dashes , dramatically sparse but elegant , with a well thought out center stack starring the touchscreen display . But there are enough buttons to strike a nice balance between high and low tech .",2
17,3,good use is made of the center console . this might be the most integrated cupholders we've seen in a while .,Good use is made of the center console . This might be the most integrated cupholders we've seen in a while .,1
17,4,below dash makes the cab feel brighter and improves visibility .,Below Dash makes the cab feel brighter and improves visibility .,3
17,5,"the larger head up display you get with the premium package is the same version used in the seven siri's , as is the optional digital gauge cluster just beyond the sport steering wheel .","The larger head up display you get with the premium package is the same version used in the seven Siri's , as is the optional digital gauge cluster just beyond the sport steering wheel .",1
17,6,"the seats are firm , but i like how they feel , even if they're a little lacking in these snazzy looks department . no fancy mercedes wilting in here leg room in the second row is okay if you're behind me , same as head room , but a larger person , either in front or in back might have issues . the middle seat isn't really one again .","The seats are firm , but I like how they feel , even if they're a little lacking in these snazzy looks department . No fancy Mercedes wilting in here leg room in the second row is okay if you're behind me , same as head room , but a larger person , either in front or in back might have issues . The middle seat isn't really one again .",3
17,7,"depending on your size and the length of the trip , your stuff might be more comfortable because there's 29 cubic feet behind the rear seat , compared to 26.8 in the audi q5 19 behind the mercedes glc and 17.7 in the portion makhan .","Depending on your size and the length of the trip , your stuff might be more comfortable because there's 29 cubic feet behind the rear seat , compared to 26.8 in the Audi Q5 19 behind the Mercedes GLC and 17.7 in the portion Makhan .",9
17,8,nice acoustics inside the cabin are much improved over the previous generation . well controlled wind and city noise makes for a really pleasant interior experience .,Nice acoustics inside the cabin are much improved over the previous generation . Well controlled wind and city noise makes for a really pleasant interior experience .,3
17,10,"there's virtually zero lag from the twin turbo , two liter inline four that powers the x3 and shifts on the excellent eight speed automatic transmission are expeditious and well spaced , even in comfort mode . flip it into sport and things become a little bit more interesting . the gears air held longer and the acceleration is more immediate . things get a lot more bmw . i want more control and quick acceleration . situations simply hit .","There's virtually zero lag from the twin turbo , two liter inline four that powers the X3 and shifts on the excellent eight speed automatic transmission are expeditious and well spaced , even in comfort mode . Flip it into sport and things become a little bit more interesting . The gears air held longer and the acceleration is more immediate . Things get a lot more BMW . I want more control and quick acceleration . Situations simply hit .",0
17,11,"these ride feels well , except for the fact that i'm sitting up high doesn't really feel like a suv . it feels more sedan like chassis is rigid but firm in all the right moment , and the suspension is rigid but comfortable . it really strikes a nice balance . it's a jumped herbal , so totally making that a word steering has a nice resistance in my hands . it's responsive , and it's quick . it's kind of like goldie locks in this car . it's a really great driver . both rear and all wheel drive options are available on the x3 .","These ride feels well , except for the fact that I'm sitting up high doesn't really feel like a SUV . It feels more sedan like chassis is rigid but firm in all the right moment , and the suspension is rigid but comfortable . It really strikes a nice balance . It's a jumped herbal , so totally making that a word steering has a nice resistance in my hands . It's responsive , and it's quick . It's kind of like Goldie Locks in this car . It's a really great driver . Both rear and all wheel drive options are available on the X3 .",4
17,12,"personally , i'd pony up the extra $2000 for the x drive system , with its enhanced traction handling and off road capabilities .","Personally , I'd pony up the extra $2000 for the X Drive system , with its enhanced traction handling and off road capabilities .",7
17,15,"the x3 also comes in a nearly $12,000 pricier m line performance edition that both larger intakes , side skirt trim and a diffuser style rear apron , all of which are designed to improve downforce .","The X3 also comes in a nearly $12,000 pricier M line performance edition that both larger intakes , side skirt trim and a diffuser style rear apron , all of which are designed to improve downforce .",2
17,16,"it's powered by bmw twin powered , turbo charged three liter inline six . that makes it pretty beefed up numbers . fuel economy numbers for the to leader x try vir in line with segment . the m 40 i numbers are expectedly smaller , but not by much .","It's powered by BMW twin powered , turbo charged three liter inline six . That makes it pretty beefed up numbers . Fuel economy numbers for the to leader X try Vir in line with segment . The M 40 I numbers are expectedly smaller , but not by much .",0
17,17,"adding the m performance version was an a plus move in our book , considering the x3 competition reads like a who's who of first world problems , some of whom offer legitimate high performance track where the options portion makhan with the performance package . audi s q5 , the mercedes-benz am glc 43 63 the alfa romeo stelvio quadra folio . also vying for your luxury suv allowance . r jag u ars f aced lexus and x range rovers , volare , accurate rdx and the volvo xc60 . it's a pool party and everyone is invited .","Adding the M performance version was an a plus move in our book , considering the X3 competition reads like a who's who of first world problems , some of whom offer legitimate high performance track where the options portion Makhan with the performance package . Audi S Q5 , the Mercedes-Benz AM GLC 43 63 the Alfa Romeo Stelvio Quadra Folio . Also vying for your luxury SUV allowance . R Jag U Ars F aced Lexus and X Range Rovers , Volare , Accurate RDX and the Volvo XC60 . It's a pool party and everyone is invited .",6
17,18,the options sheet for the x3 reads like a new yorker article . prolific dynamic handling package includes variable sport steering and sport breaks and dynamic damper control for improved ride quality .,The options sheet for the X3 reads like a New Yorker article . Prolific dynamic handling package includes variable sport steering and sport breaks and dynamic damper control for improved ride quality .,4
17,21,"well , because it's wireless , which we actually like , and we can't wait until this is an option that's free and every car . android auto is a no dollar option because it's not offered . okay , it's not yet .","Well , because it's wireless , which we actually like , and we can't wait until this is an option that's free and every car . Android auto is a no dollar option because it's not offered . Okay , it's not yet .",1
17,23,"with rising consumer interest in suvs and a fierce competitive set theme , w needs the latest x3 to represent them well . and it does . sure , you can find a well equipped luxury suv at a lower price point . but if you're looking for a luxurious german import , that's really satisfying to drive well , this x mark the spot .","With rising consumer interest in SUVs and a fierce competitive set theme , W needs the latest X3 to represent them well . And it does . Sure , you can find a well equipped luxury SUV at a lower price point . But if you're looking for a luxurious German import , that's really satisfying to drive well , this X mark the spot .",6
18,1,"ever since the z8 roadster waved its final goodbye in 2003 sports car enthusiast have been patiently awaiting the arrival of bmw is next performance . halo car . the german automaker could have played it safe and developed another no holds bar supercar like the audi r8 lexus l affair mercedes-benz s a less but instead bmw double dad on their efficient dynamics engineering philosophy and produce this a8 looking like something straight out of an ad sponsored sci fi film . the main story behind the eye . it comes down to 24 thinking technologies , a lightweight carbon fiber reinforced plastic body and a sophisticated plug in hybrid powertrain . holding it all together is an aluminum drive module , which is simply bmw's fancy way of saying chassis .","Ever since the Z8 roadster waved its final goodbye in 2003 sports car enthusiast have been patiently awaiting the arrival of BMW is next performance . Halo Car . The German automaker could have played it safe and developed another no holds bar supercar like the Audi R8 Lexus L affair Mercedes-Benz s a less but instead BMW double dad on their efficient dynamics engineering philosophy and produce this A8 looking like something straight out of an ad sponsored sci fi film . The main story Behind the eye . It comes down to 24 thinking technologies , a lightweight carbon fiber reinforced plastic body and a sophisticated plug in hybrid powertrain . Holding it all together is an aluminum drive module , which is simply BMW's fancy way of saying chassis .",6
18,2,completing this oven guard formula are vertical opening scissor doors because nothing says progressive .,Completing this oven guard formula are vertical opening scissor doors because nothing says progressive .,9
18,3,"like a 40 year old concept , the eye a8 doesn't look futuristic just for the sake of it . virtually every design element serves a purpose , like this functional hood vent ah , front apron port that creates an air curtain around the front wheels to help reduce drag . a rear intake channel , it provides air to the three cylinder gas engine and this rear balance that well , i think that's just for show .","Like a 40 year old concept , the eye A8 doesn't look futuristic just for the sake of it . Virtually every design element serves a purpose , like this functional hood vent Ah , front apron port that creates an air curtain around the front wheels to help reduce drag . A rear intake channel , it provides air to the three cylinder gas engine and this rear balance that well , I think that's just for show .",2
18,4,"inside high quality reusable materials intertwined with clear contrasts and blue accents to form the most contemporary representation of bmw is current design . aesthetic shell type front seats and chemically hardened glass further emphasize the eye . it's lightweight nature , but as a great man , never said with great weight savings come great responsibility .","Inside high quality reusable materials intertwined with clear contrasts and blue accents to form the most contemporary representation of BMW is current design . Aesthetic shell type front seats and chemically hardened glass further emphasize the eye . It's lightweight nature , but as a great man , never said with great weight savings come great responsibility .",2
18,5,"not surprisingly , the eye it is in the most practical car on the road .","Not surprisingly , the eye it is in the most practical car on the road .",3
18,6,the rear seats aren't suitable for anyone other than small children and skilled contortionists and cargo space consists of those two seats and the small cubby hole back here .,The rear seats aren't suitable for anyone other than small children and skilled contortionists and cargo space consists of those two seats and the small cubby hole back here .,9
18,8,"by the same token , the weight conscious front seats offer only six way adjustability lumbar support , not being one of them . then again , most consumers in the market for $137,000 sports car have alternative forms of transportation at their disposal , making the matter of everyday versatility a non issue .","By the same token , the weight conscious front seats offer only six way adjustability lumbar support , not being one of them . Then again , most consumers in the market for $137,000 sports car have alternative forms of transportation at their disposal , making the matter of everyday versatility a non issue .",7
18,9,"changing her focus to the realm for which it was designed by a8 accelerates and handles a bmw should exceptionally composed at high speeds , the eye a8 also carves the corners with a surgeon's precision . this stereo system is truly unique in that it's quite possibly the only electric assistant set up that elicits no criticisms for me regarding feedback are waiting . i think it's fair to say bmw has officially cracked the code on electric steering . brace yourselves . the iet's electromechanical steering is so responsive and effortless that hydraulically actuated set up what actually detract from the experience . deep breaths .","Changing her focus to the realm for which it was designed by A8 accelerates and handles a BMW should exceptionally composed at high speeds , the eye A8 also carves the corners with a surgeon's precision . This stereo system is truly unique in that it's quite possibly the only electric assistant set up that elicits no criticisms for me regarding feedback are waiting . I think it's fair to say BMW has officially cracked the code on electric steering . Brace yourselves . The Iet's electromechanical steering is so responsive and effortless that hydraulically actuated set up what actually detract from the experience . Deep breaths .",4
18,10,"in terms of running gear , the eye a8 pairs an internal combustion engine that drives the rear wheels with an electric motor generator unit energized by a lithium ion battery that powers the front wheels . combined output is 357 horsepower in £420 feet of torque for claim , 0 to 60 time of 4.2 seconds . better yet , bmw tune the exhaust note of the turbo charged three cylinder engine to admit the baritone barkalow v8 . sure , you could have had a v8 , but this is better for a number of reasons , the first being efficiency . following a 3.5 hour charge on a standard 110 volt household outlet , 1.5 hours with a 220 volt charging station , v8 can travel roughly 22 miles on electricity alone at speeds of up to 75 miles per hour before the conventional engine kicks in to deliver an extra 300 miles of range . we logged 18 miles of all electric driving in real world conditions , meaning the eye . it delivers the straight line acceleration of a bmw m four with the efficiency of a ford c . max energi . no , not at the same time powers ratted to the front wheels , rear wheels or anywhere in between through a hyper intelligent own wheel drive system made it to a lightweight six speed automatic transmission . all told , the bmw a8 weighs in at less than £3300 nearly £200 lighter than the audi r8 .","In terms of running gear , the eye A8 pairs an internal combustion engine that drives the rear wheels with an electric motor generator unit energized by a lithium ion battery that powers the front wheels . Combined output is 357 horsepower in £420 feet of torque for claim , 0 to 60 time of 4.2 seconds . Better yet , BMW tune the exhaust note of the turbo charged three cylinder engine to admit the baritone Barkalow V8 . Sure , you could have had a V8 , but this is better for a number of reasons , the first being efficiency . Following a 3.5 hour charge on a standard 110 volt household outlet , 1.5 hours with a 220 volt charging station , V8 can travel roughly 22 miles on electricity alone at speeds of up to 75 miles per hour before the conventional engine kicks in to deliver an extra 300 miles of range . We logged 18 miles of all electric driving in real world conditions , meaning the eye . It delivers the straight line acceleration of a BMW m four with the efficiency of a Ford C . Max Energi . No , not at the same time powers ratted to the front wheels , rear wheels or anywhere in between through a hyper intelligent own wheel drive system made it to a lightweight six speed automatic transmission . All told , the BMW A8 weighs in at less than £3300 nearly £200 lighter than the Audi R8 .",0
18,11,"all told , the bmw a8 weighs in at less than £3300 nearly £200 lighter than the audi r8 .","Over 80% of BMW dealerships in the U . S will sell and service the eye A8 . As for pricing BMW , I A8 opens it writer on $137,000 not including up to $5000 in state and federal tax rebates .",6
18,13,"standard features include a harman kardon premium sound system , 20 inch wheels led headlights , navigation with real time traffic overlays , rain sensing windshield wipers , adaptive cruise control and a head up display .","Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White . High rollers can also order a set of custom crafted Louis Vuitton luggage for the totally reasonable price of just $26,000 .",9
18,14,"most options . air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot burgio brown and ivory . white .","You can't make this stuff up wave to the people . Of course , this price point offers no shortage of alternatives . Those looking for a bar room numbers generator will likely gravitate towards the Audi R8 Mercedes-Benz SL 63 AMG . While affluent types in need of a green machine with a usable backseat might express a preference for the Porsche Panamera s E hybrid . You can also take home an all electric Tesla model s and a Cadillac hell are plug in hybrid for about the same prices in I A8 as to meet vehicles combined into one .",2
18,17,"of course , this price point offers no shortage of alternatives . those looking for a bar room numbers generator will likely gravitate towards the audi r8 mercedes-benz sl 63 amg . while affluent types in need of a green machine with a usable backseat might express a preference for the porsche panamera s e hybrid . you can also take home an all electric tesla model s and a cadillac hell are plug in hybrid for about the same prices in i a8 as to meet vehicles combined into one . the i a8 clearly isn't for everyone , but it does go to show that environmentally friendly vehicles won't spell the end of performance cars . so if this is what the future has in store for us , sign me up",,6
19,2,"besides expected end arrive front and rear fishes , fender adornments , quad exhaust tips . the m two features an aluminum intensive body structure that's nearly three inches wider than the standard to siri's .","Besides expected end arrive front and rear fishes , fender adornments , quad exhaust tips . The M two features an aluminum intensive body structure that's nearly three inches wider than the standard to Siri's .",2
19,3,"as for the engine , bmw didn't just take a reworked version of his existing three litre turbo and stick it into a racy or to siri's . okay , that's actually exactly what they did . but this engine , housed within a modified m3 chassis . yes , the end , too , is only a two siri's to the naked eye , and the result is really something special . so to find out just how special it is , let's head to the race track way . of course , the first thing you'll notice power and with 365 horsepower £343 feet of torque for a 0 to 60 in 4.2 seconds , there's certainly no lack of it begins to produce usable power around 3500 rpm . wait till dessert all way up until just over 7000 rpm . let's give that a try .","As for the engine , BMW didn't just take a reworked version of his existing three litre turbo and stick it into a racy or to Siri's . Okay , that's actually exactly what they did . But this engine , housed within a modified M3 chassis . Yes , the End , too , is only a two Siri's to the naked eye , and the result is really something special . So to find out just how special it is , let's head to the race track way . Of course , the first thing you'll notice power and with 365 horsepower £343 feet of torque for a 0 to 60 in 4.2 seconds , there's certainly no lack of it begins to produce usable power around 3500 rpm . Wait till dessert all way up until just over 7000 rpm . Let's give that a try .",0
19,4,"i like to put it another way . if you miss a shift , you mess up 1/4 you're in the wrong gear . it's really not gonna matter to has enough torque to pull you out of it thing . kara scene well over 50 consecutive laughter . goodness taker raceway , but break still feel really good ? no signs of fading , a bit of squeaking here and there , but that's to be expected , but the journal is behind the wheel . and , of course , the way the chassis and suspension work together is something magical . make our way through the courts . crew here turn in no delay . half throttle on it is extremely predictable .","I like to put it another way . If you miss a shift , you mess up 1/4 you're in the wrong gear . It's really not gonna matter to has enough torque to pull you out of it thing . Kara Scene Well over 50 consecutive laughter . Goodness taker Raceway , but break still feel really good ? No signs of fading , A bit of squeaking here and there , but that's to be expected , but the journal is behind the wheel . And , of course , the way the chassis and suspension work together is something magical . Make our way through the courts . Crew here turn in no delay . Half throttle on it is extremely predictable .",0
19,6,"yeah , once you return to the place where most m twos will spend their entire lives , you'll be greeted with a really pleasant driving experience . the cabin is fairly quiet until your right foot gets the upper hand .","Yeah , Once you return to the place where most M twos will spend their entire lives , you'll be greeted with a really pleasant driving experience . The cabin is fairly quiet until your right foot gets the upper hand .",0
19,7,"seats are comfortable and supportive . these when you offer the power seat option because , yes , a car with a 52,000 starting price does not come with power seats .","Seats are comfortable and supportive . These when you offer the power seat option because , yes , a car with a 52,000 starting price does not come with power seats .",3
19,8,steering wheel offers maura just ability than most of you will ever need .,Steering wheel offers Maura just ability than most of you will ever need .,4
19,9,"but the most impressive aspect of the m two's urban saga is just how comfortable the right is , given how capable it is on a race track .","But the most impressive aspect of the M two's urban saga is just how comfortable the right is , given how capable it is on a race track .",3
19,10,"really , the only criticism i have is the rather unrefined nature of the optional seven speed , double clutch automatic transmission . you accelerate from the stop , especially when the transmission is cold way . that's a7 speed is absolutely brilliant . on the race track , there's virtually zero lag time from the moment you depress the paddle shifter in the gear change occurs , you can actually feel a little bit of partial engagement as you return to throttle . it's pretty neat for something that doesn't have a traditional clutch and again way are quite taken with the six speed manual driving right now has short throws . its responsive has an auto rib match feature . the clutch is light and really easy to use , one to get along with really good steering .","Really , the only criticism I have is the rather unrefined nature of the optional seven speed , double clutch automatic transmission . You accelerate from the stop , especially when the transmission is cold way . That's A7 speed is absolutely brilliant . On the race track , there's virtually zero lag time from the moment you depress the paddle shifter in the gear change occurs , you can actually feel a little bit of partial engagement as you return to throttle . It's pretty neat for something that doesn't have a traditional clutch and again way are quite taken with the six speed manual driving right now has short throws . Its Responsive has an auto rib match feature . The clutch is light and really easy to use , one to get along with really good steering .",4
19,11,"what's the biggest advantage i am too ? has over , rivals say , like the audi s3 and mercedes-benz seal a 45 . this is a lot more , although that you need a rocket ship . refined nature , for which bmw cars renowned has diminished slightly over the years . it's safe to say the m two signifies a return to glory bmw performance wing hey !","What's the biggest advantage I am too ? Has over , rivals say , like the Audi S3 and Mercedes-Benz Seal A 45 . This is a lot more , although that you need a rocket ship . Refined nature , for which BMW cars renowned has diminished slightly over the years . It's safe to say the M two signifies a return to glory BMW Performance Wing Hey !",6
20,1,"like higher olympics , it's possible to decipher bmw alfa numeric naming convention and means fast x means suv . odd numbers indicate four doors and even numbers are reserved for coops and coop like vehicles . this is the x to that . even number two means that's right . it's a coupe like vehicle .","like higher Olympics , it's possible to decipher BMW Alfa numeric naming convention and means fast X means SUV . Odd numbers indicate four doors and even numbers are reserved for coops and coop like vehicles . This is the X to that . Even number two means that's right . It's a coupe like vehicle .",6
20,2,"no , the extra is clearly not a proper coop , but it is comparatively sporty versus the x1 suv on which it's based . sharing the x1 is wheelbase . the x two is lower and less lengthy .","No , the extra is clearly not a proper coop , but it is comparatively sporty versus the X1 SUV on which it's based . Sharing the X1 is wheelbase . The X two is lower and less lengthy .",2
20,3,"that condensed form factor might think interior space would suffer , and it does . but as a five foot 10 inch dude , i'm still able to sit behind my preferred front seating position without my knees touching the seat back . thanks in part to this cutout design . the front seat also sits up a little bit high so i can slide my feet underneath for a little extra space . the seat backs recline a little bit , which is more comfortable , and my head clears the headliner . not bad . i wouldn't want to sit in the middle spot for an extended trip , but otherwise the x two backseats arm or than endurable , provided you don't mind ducking to clear the dipping roof line .","That condensed form factor might think interior space would suffer , and it does . But as a five foot 10 inch dude , I'm still able to sit behind my preferred front seating position without my knees touching the seat back . Thanks in part to this cutout design . The front seat also sits up a little bit high so I can slide my feet underneath for a little extra space . The seat backs recline a little bit , which is more comfortable , and my head clears the headliner . Not bad . I wouldn't want to sit in the middle spot for an extended trip , but otherwise the X two backseats arm or than endurable , provided you don't mind ducking to clear the dipping roof line .",3
20,4,"the same holds true when you peek behind the standard power tailgate . did you have to clear this high lip ? but if you conquer that , you've got a sizable square space to work with . supported by a super deep under floor storage area , my backpack almost fits under there . almost .","The same holds true when you peek behind the standard power tailgate . Did you have to clear this high lip ? But if you conquer that , you've got a sizable square space to work with . Supported by a super deep under floor storage area , my backpack almost fits under there . Almost .",9
20,5,it sure would be nice if the rear seats could be lowered from the cargo area instead of having a walk around the side . and i wish that steering wheel lowered a bit further .,It sure would be nice if the rear seats could be lowered from the cargo area instead of having a walk around the side . And I wish that steering wheel lowered a bit further .,3
20,6,"but overall , the x two feels like a real bmw with pleasing materials , a stylish layout , nice faux leather upholstery and a standard 10 way power driver's seat with adjustable side bolsters or fancy or taste .","But overall , the X two feels like a real BMW with pleasing materials , a stylish layout , nice faux leather upholstery and a standard 10 way power driver's seat with adjustable side bolsters or fancy or taste .",2
20,7,"the cabin could be updated with real leather , a 12 speaker harman kardon audio system , a5 $100 wireless charging nook and 8.8 inch navigation system , replacing the standard 6.5 inch display and apple carplay for $300 which might seem offensive since it's usually free .","The cabin could be updated with real leather , a 12 speaker Harman Kardon audio system , A5 $100 wireless charging nook and 8.8 inch navigation system , replacing the standard 6.5 inch display and Apple Carplay for $300 which might seem offensive since it's usually free .",1
20,8,"but in the bmw x two , it's wireless . look , my car plays connected and there's no wires . when you combine that with the wireless phone charging , ah , it's like i'm living in the future .","But in the BMW x two , it's wireless . Look , my car plays connected and there's no wires . When you combine that with the wireless phone charging , Ah , it's like I'm living in the future .",8
20,9,"veering too superficial concerns . the bmw ex two's prime directive is to look cool . so what do you think ? there is a historical basis for it , but we'd be tempted to remove the bmw badge on the sea pillar if doing so was easy .","Veering too superficial concerns . The BMW Ex two's prime directive is to look cool . So what do you think ? There is a historical basis for it , but we'd be tempted to remove the BMW badge on the Sea pillar if doing so was easy .",2
20,10,"nonetheless , the x two has a squat , athletic vibe that we like that athleticism carries through to the ex two's driving to me . if you want to carry serious speed around your favorite corner , x ray deuce will oblige .","Nonetheless , the X two has a squat , athletic vibe that we like that athleticism carries through to the ex two's driving to me . If you want to carry serious speed around your favorite corner , X ray deuce will oblige .",4
20,11,"unfortunate nickname i came up with at higher speeds . steering feels a little imprecise on center , and a touchy brake pedal demands finesse from the driver . but generally speaking , the x two is a pleasure to drive , provided your head is aimed that direction .","Unfortunate nickname I came up with at higher speeds . Steering feels a little imprecise on center , and a touchy brake pedal demands finesse from the driver . But generally speaking , the X two is a pleasure to drive , provided your head is aimed that direction .",4
20,12,"if you turn over your shoulder , maybe when you're changing lanes or parking , the stylish roof line reveals itself through a massive blind spot .","If you turn over your shoulder , maybe when you're changing lanes or parking , the stylish roof line reveals itself through a massive blind spot .",5
20,14,"but given the visibility issues , it's baffling that the x two cannot be equipped with blind spot warning . on a happier note , bmw does offer a $700 driver assistance package featuring lane departure warning , forward collision warning and city collision mitigation braking with the $4600 m6 port ex packages , 19 inch wheels and 190.4 inch lower sports suspension ride quality skews to the firm side of the spectrum .","But given the visibility issues , it's baffling that the X two cannot be equipped with blind spot warning . On a happier note , BMW does offer a $700 Driver Assistance package featuring Lane departure warning , forward collision warning and city collision mitigation braking with the $4600 M6 Port Ex packages , 19 inch wheels and 190.4 inch lower sports suspension Ride quality skews to the firm side of the spectrum .",5
20,15,"if ride comfort is your top priority , either stick with the base x two or for $600 at the dynamic handling package with its adjustable dampers . and for those who love customizing their car's steering and powertrain behavior , comfort , sport and efficiency enhancing ico pro modes come standard . front wheel drive is also standard , but for slippery environs or dainty off roading , all wheel drive is offered for $2000 . co . have an adventure , won't you ? another handy option is dynamic cruise control with stop and go abilities . if you're a lazy , surly driver who doesn't feel like maintaining the pace of the vehicle ahead of you , it will do that automatically if it is equipped with that technology and this one is done .","If ride comfort is your top priority , either stick with the Base X two or for $600 at the dynamic handling package with its adjustable dampers . And for those who love customizing their car's steering and powertrain behavior , Comfort , sport and efficiency enhancing ICO pro modes come standard . Front wheel drive is also standard , but for slippery environs or dainty off roading , all wheel drive is offered for $2000 . Co . Have an adventure , won't you ? Another handy option is dynamic cruise control with stop and go abilities . If you're a lazy , surly driver who doesn't feel like maintaining the pace of the vehicle ahead of you , it will do that automatically if it is equipped with that technology and this one is done .",4
20,16,"so i'm gonna crash in the back of that honda pilot like it's x1 kin . the x two comes with a single engine , a two litre turbo charged four cylinder matched to an eight speed automatic transmission that's controlled by a blessedly simple mechanical shift lever instead of the comparatively tricky elektronik shifter found on most bmws related . note the automatic engine start stop system help save you when the vehicle is stopped . but if you find its operation intrusive , the off switch is conveniently placed right next to the start button in action . the two litre , eight speed automatic combination delivers refined operation . brisk acceleration with 0 to 60 time , about six and 1/2 seconds despite some off the line turbo lag and good fuel economy .","So I'm gonna crash in the back of that Honda pilot like it's X1 Kin . The X two comes with a single engine , a two litre turbo charged four cylinder matched to an eight speed automatic transmission that's controlled by a blessedly simple mechanical shift lever instead of the comparatively tricky Elektronik shifter found on most BMWs related . Note the automatic engine start stop system help save you when the vehicle is stopped . But if you find its operation intrusive , the off switch is conveniently placed right next to the start button in action . The two litre , eight speed automatic combination delivers refined operation . Brisk acceleration with 0 to 60 time , about six and 1/2 seconds despite some off the line turbo lag and good fuel economy .",0
20,17,"keep in mind , bmw recommends premium fuel , but if you've got extra money , that shouldn't be a problem . on that note . the x two ain't cheap . base front drive x two s drive . 28 . i starts around 37 a half $1000 including destination charges . stretch your budget to the low to mid forties if you'd like a nicely equipped x two with all wheel drive among the ex twos . less expensive small luxury suv competitors are the audi q3 , mercedes-benz , g .","Keep in mind , BMW recommends premium fuel , but if you've got extra money , that shouldn't be a problem . On that note . The X two ain't cheap . Base front drive X two s drive . 28 . I starts around 37 a half $1000 including destination charges . Stretch your budget to the low to mid forties if you'd like a nicely equipped X two with all wheel drive among the ex twos . Less expensive small luxury SUV competitors are the Audi Q3 , Mercedes-Benz , G .",7
