id,segment_id,review,review_uncleaned,label_topic
222,23,"look , cole please fit the car with the adaptive suspension because that has a comfort mode , and it just helps take the sting , those extra jobs to get through the body . if you have those bigger wheels , i think you should be aware off . is that what this card does ? he handles brilliantly in the way the front wheel drive version can sometimes struggle to put its power down as it's coming out of a corner . so if you want a weather who image you're gonna need to get yourself . the grippy quarter will will drive .","Look , Cole please fit the car with the adaptive suspension because that has a comfort mode , and it just helps take the sting , those extra jobs to get through the body . If you have those bigger wheels , I think you should be aware off . Is that what this card does ? He handles brilliantly in the way the front wheel drive version can sometimes struggle to put its power down as it's coming out of a corner . So If you want a weather who image you're gonna need to get yourself . The grippy quarter will will drive .",4
222,24,"model engine range in the tt is brilliant . they're all good . so if you want economy , you can get a two litre diesel which is fast and frugal . my pick of the range is one of the two litre turbo engines and this is the low power bush in 250 horsepower on its maur .","Model engine range in the TT is brilliant . They're all good . So if you want economy , you can get a two litre diesel which is fast and frugal . My pick of the range is one of the two litre turbo engines and this is the low power bush in 250 horsepower on its Maur .",0
222,25,"so this one's got the s tronic automatic gearbox a7 speed and it does really fast changes . i mean , to be fair , the manual is really nice to use , but there is an advantage of the seven speed or does make the car slightly quicker 62 miles an hour .","So this one's got the S tronic automatic gearbox A7 speed and it does really fast changes . I mean , to be fair , the manual is really nice to use , but there is an advantage of the seven speed or does make the car slightly quicker 62 miles an hour .",4
222,26,"so this one will do naught to 62 miles an hour in just a5 on one of the reasons that it couldn't do that is the fact that it's got launch control . and when you combine the lord control with a four world drive system , you could do incredible things in this car . so basically right , i am sat in what looks a bit like a lake . i'm going to quickly engage launch control we'll go do is put the stability control into sport mode the gearbox into sport mode floor the throttle home before the break , then let go the break .","So this one will do naught to 62 miles an hour in just A5 on one of the reasons that it couldn't do that is the fact that it's got launch control . And when you combine the Lord Control with a four world drive system , you could do incredible things in this car . So basically right , I am sat in what looks a bit like a lake . I'm going to quickly engage launch control we'll go do is put the stability control into sport mode the gearbox into sport mode floor the throttle home before the break , then let go the break .",0
222,28,"on the whole , this tt is a very easy car to live with every day . a few problems with their fact that you did get quite that have brought the tires on a bedouin wasn't speed from the wing mirrors .","On the whole , this TT is a very easy car to live with every day . A few problems with their fact that you did get quite that have brought the tires on a Bedouin wasn't speed from the wing mirrors .",3
222,29,another thing is that while the visibility at the front and the back is actually very good is easy to place the car . these pillars here are fatter than on quite a few cars and the fact that back as well he should have a good look around the cabin yourself . to mention this cause would be fine for you by clicking the top right hand corner of the screen on the car to watch out 300d degree video . make sure you watch it on mobile . so you move the phone around to actually look at the card . it's pretty much as if you're in here with me .,Another thing is that while the visibility at the front and the back is actually very good is easy to place the car . These pillars here are fatter than on quite a few cars and the fact that back as well he should have a good look around the cabin yourself . To mention this cause would be fine for you by clicking the top right hand corner of the screen on the car to watch out 300D degree video . Make sure you watch it on mobile . So you move the phone around to actually look at the card . It's pretty much as if you're in here with me .,5
222,31,"well , it is rather expensive and the back seats are totally useless .","Well , it is rather expensive and the back seats are totally useless .",3
222,32,but it's super desirable and brilliant to drive .,But it's super desirable and brilliant to drive .,4
225,1,"the audi a6 . now it's quite hard to believe that this generation was actually first launched at the beginning of the decade , cause it's really stood the test of time better than some car of yours that there's me with . the original comment was first launched . look at that . well , you're full and stuff haven't a6 . well , damn that . okay , now , this guy's actually due for replacement very , very soon , but it still stands up well against its rivals .","the Audi A6 . Now it's quite hard to believe that this generation was actually first launched at the beginning of the decade , cause it's really stood the test of time better than some car of yours that there's me with . The original comment was first launched . Look at that . Well , you're full and stuff haven't A6 . Well , damn that . Okay , now , this guy's actually due for replacement very , very soon , but it still stands up well against its rivals .",6
225,2,"for instance , the boot . it's only this much smaller than the new mercedes e class . so in all that time mercedes-benz to find den x3 liters than i did so the boot itself , though , is actually really , really useful . square shapes . it's denny's is packed full of stuff in this , um , handy features you got tied down , hawkes , you got some nets , obviously , off these kamenetz tethering nets on .","For instance , the boot . It's only this much smaller than the new Mercedes E Class . So in all that time Mercedes-Benz to find den X3 liters than I did so the boot itself , though , is actually really , really useful . Square shapes . It's Denny's is packed full of stuff in this , um , handy features you got tied down , Hawkes , you got some nets , obviously , off these Kamenetz tethering nets on .",9
225,3,"also asked standard across the range , you get fold down rear seats . they have to come around to the back door to operate them on their own , split two ways rather than three way .","Also asked standard across the range , you get fold down rear seats . They have to come around to the back door to operate them on their own , split two ways rather than three way .",1
225,4,"but like i said , they are standard , which is a good thing when you're in the back of the a6 . there's sufficient room , decent knee room , lots of head room . people over six foot will be fine . the issue is when you try and fit three people in the back , so they see is quite wide . but this center console gets in the way . the large transmission tunnel on the family seat is quite high means that yet this car isn't great with three people in the back , and you can see what happened when we tried to fit three people in the back of this car . if you click on the card in the top , right hand corner of the screen , you know it's about to see how easy it is to fit a child , see in the back here and just hammered stuff we could squeeze into the a6 his boot .","But like I said , they are standard , which is a good thing when you're in the back of the A6 . There's sufficient room , decent knee room , lots of head room . People over six foot will be fine . The issue is when you try and fit three people in the back , so they see is quite wide . But this center console gets in the way . The large transmission tunnel on the family seat is quite high means that yet this car isn't great with three people in the back , and you can see what happened when we tried to fit three people in the back of this car . If you click on the card in the top , right hand corner of the screen , you know it's about to see how easy it is to fit a child , see in the back here and just hammered stuff we could squeeze into the A6 his boot .",3
225,5,"no , the front of the a6 , like the outside , has also stood the test of time . very , very well . it still feels really upmarket . there's lots of nice styling accents about the place , and the quality is really strong . also , send equipment is really impressive . so you get zen owns .","No , the front of the A6 , like the outside , has also stood the test of time . Very , very well . It still feels really upmarket . There's lots of nice styling accents about the place , and the quality is really strong . Also , send equipment is really impressive . So you get Zen owns .",2
225,6,you get leather seat to get around parking sensors .,You get leather seat to get around parking sensors .,9
225,7,"you also get satnav and i should point out that this is the upgraded eight inch screen . you might like this if you want these people who don't like these screens that look a little bit stuck on the one in this a6 is retractable . yes , the force is strong with this one . the only downside is is that the screen is starting to show its age a little bit , so the graphics a little bit low , def .","You also get satnav and I should point out that this is the upgraded eight inch screen . You might like this if you want these people who don't like these screens that look a little bit stuck on the one in this A6 is retractable . Yes , the force is strong with this one . The only downside is is that the screen is starting to show its age a little bit , so the graphics a little bit low , def .",1
225,8,"the system isn't as good as out his latest system . you can see her full review of it by clicking on the top right corner of the screen on the card , and it also able to get a good look around this car's cabin .","The system isn't as good as out his latest system . You can see her full review of it by clicking on the top right corner of the screen on the card , and it also able to get a good look around this car's cabin .",8
225,9,"and what you really find out is that cubby spaces ? well , there's not much space into there or there you can get while it's charging for your mobile phone . the glove box little bit tight , but the door bins are big enough for , well , unusually , a trainer rides ok , so moving quickly on hero five core things about the audi a6 s5 reinforced plastic suspension springs help reduce weight by 4.4 kilos . the optional 1200 what bang olufsen stereo has enough volume to fill a 2000 seater concert hall . you get the call with wallace charging me and my well phone the antidote .","And what you really find out is that cubby spaces ? Well , there's not much space into there or there you can get while it's charging for your mobile phone . The glove box little bit tight , but the door bins are big enough for , well , unusually , a trainer rides OK , so moving quickly on Hero five core things about the Audi A6 S5 reinforced plastic suspension springs help reduce weight by 4.4 kilos . The optional 1200 what Bang Olufsen stereo has enough volume to fill a 2000 seater concert hall . You get the call with Wallace charging me and my well phone the antidote .",1
225,13,"the seven speed automatic gearbox kind of feel a bit jerky when doing low speed maneuvers , active cruise control and keeping a system blind .","The seven speed automatic gearbox kind of feel a bit jerky when doing low speed maneuvers , active cruise control and keeping a system blind .",4
225,16,this seemingly useful shelf isn't quite deep enough to hold the calls .,This seemingly useful shelf isn't quite deep enough to hold the calls .,1
225,17,heated front seats all standard across the range .,Heated front seats all standard across the range .,3
225,18,crummy control . vince can be a bit tricky to use warning driving .,Crummy control . Vince can be a bit tricky to use warning driving .,8
225,19,"speaking of which , what is the a6 like when you hit the road when you bite in audi a6 . you have to be a bit careful because most people like the sporty looking s line more black edition cars , but they get bigger wheels and stiffer suspension on that spoils the right . it makes it kind of fidgety and a bit jarring , so you got two options . what you can do is pay a lot of money and have the optional air suspension , which is good . or you can stand your dealer to fit your car with a softer suspension on the s c model , and then it rides perfectly fine . it's comfortable enough . on the whole , it's quite nice car to traveling , so it's not too loud , really .","Speaking of which , what is the A6 like when you hit the road when you bite in Audi A6 . You have to be a bit careful because most people like the sporty looking s line more black edition cars , but they get bigger wheels and stiffer suspension on that spoils the right . It makes it kind of fidgety and a bit jarring , so you got two options . What you can do is pay a lot of money and have the optional air suspension , which is good . Or you can stand your dealer to fit your car with a softer suspension on the S C model , and then it rides perfectly fine . It's comfortable enough . On the whole , it's quite nice car to traveling , so it's not too loud , really .",4
225,20,"you get their tire roar , but there's not much wind whistle on .","You get their tire roar , but there's not much wind whistle on .",3
225,21,"well , on the whole , it handles pretty well . thing is right . it's a front wheel drive cars standard with this water engines . if you get a quadrille wheel drive version , it is more grippy . but it's never this a6 as much fun to drive as a bmw a5 .","Well , on the whole , it handles pretty well . Thing is right . It's a front wheel drive cars standard with this water engines . If you get a quadrille wheel drive version , it is more grippy . But it's never this A6 as much fun to drive as a BMW A5 .",4
225,22,"siri's terms of engines . there's only one petrol available on it's a twin turbo four leads v8 in the rapid but thirsty s6 . the rest of the cars and all the diesels are very good . so this guy's most probably one . it's a two liter , and it's got 190 horsepower on audi says that it should fail to return 65 miles per gallon . the district abuses were only getting 45 miles per gallon still is fell in their pay north , 60 takes just over eight seconds , and it's very responsive . this engineer put your foot down and it goes , that's it's smooth comes standard with a six speed manual gearbox , and the shift is quite like a bit naughty .","Siri's terms of engines . There's only one petrol available on it's a twin turbo four leads V8 in the rapid but thirsty S6 . The rest of the cars and all the diesels are very good . So this guy's most probably one . It's a two liter , and it's got 190 horsepower on Audi says that it should fail to return 65 miles per gallon . The district abuses were only getting 45 miles per gallon still is fell in their pay north , 60 takes just over eight seconds , and it's very responsive . This engineer put your foot down and it goes , That's It's smooth comes standard with a six speed manual gearbox , and the shift is quite like a bit naughty .",0
225,23,"but it's light , so to use the clutch on the steering that's like as well . and it's very responsive , which made this car actually quite agile and brilliant , just slipping through town traffic .","But it's light , so to use the clutch on the steering that's like as well . And it's very responsive , which made this car actually quite agile and brilliant , just slipping through town traffic .",4
225,24,"and it does help the visit . but it is good , so you can see what's going on . the real problem is the fact that , well , the rear window is quite now right , and you can see for yourself what top right hand corner the screen on the card to watch a 360 degree video .","And it does help the visit . But it is good , so you can see what's going on . The real problem is the fact that , well , the rear window is quite now right , and you can see for yourself what top right hand corner the screen on the card to watch a 360 degree video .",5
225,25,"ok , so overall , what i think of the audi a6 well , the right is to firm with sport suspension on .","OK , so overall , what I think of the Audi A6 well , the right is to firm with sport suspension on .",4
225,26,"it's not great carrying three people in the back , but the equipment is generous .","It's not great carrying three people in the back , but the equipment is generous .",3
225,27,"andi , it's diesel engines are excellent .","Andi , it's diesel engines are excellent .",0
230,2,so this is a colors designed to combine call coop a locks with limousine like luxury .,So this is a colors designed to combine Call Coop a locks with limousine like luxury .,2
230,3,"actually , with that in mind , let's start with how comfortable this car is to travel in this new a7 sport . back definitely feels a little bit more roomy in the rear than the old carson . look , i'm fine back here , people over six foot much because headroom is still a bit on the tight side because of that sloping roof . but it's okay , and you can chill out .","Actually , with that in mind , let's start with how comfortable this car is to travel in this new A7 sport . Back definitely feels a little bit more roomy in the rear than the old Carson . Look , I'm fine back here , people over six foot much because headroom is still a bit on the tight side because of that sloping roof . But it's okay , and you can chill out .",3
230,4,"pull this down and do you have the best storage into there if you want in there some cup holders hair . i like the fact that you've got digital controls for the climate back here . so look , you just slide the touch sensitive controls so that the temperature you want . you've also got some usb imports and 12 volt charge of mobile devices on its quiet as well , so this particular car is fitted with the acoustic glass and serene back .","Pull this down and do you have the best storage into there if you want in there some cup holders hair . I like the fact that you've got digital controls for the climate back here . So look , you just slide the touch sensitive controls so that the temperature you want . You've also got some USB imports and 12 volt charge of mobile devices on its quiet as well , so this particular car is fitted with the acoustic glass and serene back .",1
230,5,"it's all very nice on you can get four different types of suspension , so there's normal suspension . the sport suspension there is adaptive suspension . and then there's the top of the range air suspension , which is what this car has , and for the most part it's really nice . it floats along over undulations , gives the course sophisticate feel to it . there is one thing , though , when you hit on it like an expansion gap in a motorway , a pothole or small bump . it just sent a jolt through the cards . it's really order to shock , so it's like bang . and sometimes over rough roads , you can feel it just fidgeting around . it just kind of it just breaks the ambience . now that is something that's not helping with that .","It's all very nice on you can get four different types of suspension , so there's normal suspension . The sport suspension there is adaptive suspension . And then there's the top of the range air suspension , which is what this car has , and for the most part it's really nice . It floats along over undulations , gives the course sophisticate feel to it . There is one thing , though , when you hit on it like an expansion gap in a motorway , a pothole or small bump . It just sent a jolt through the cards . It's really order to shock , so it's like bang . And sometimes over rough roads , you can feel it just fidgeting around . It just kind of it just breaks the ambience . Now that is something that's not helping with that .",4
230,7,"that cool , swooping bodywork is a great looking car . i was actually at the launch of the original audi a7 sport , but back in 2011 now i don't look as good in 2018 . but this call definitely does . it's it's a really good evolutionary design which has worked . it's not boring . it just looks really sharp , really nice . i really like the light bar across the back , obviously being a sport back .","That cool , swooping bodywork is a great looking car . I was actually at the launch of the original Audi A7 Sport , but back in 2011 now I don't look as good in 2018 . But this call definitely does . It's It's a really good evolutionary design which has worked . It's not boring . It just looks really sharp , really nice . I really like the light bar across the back , obviously being a sport back .",2
230,8,"it is a hatchback , so you get a decent sized boot . it's more practical than a saloon , of course , because that huge liftback tailgate , but it's not quite as practical as an estate car , but it does look better than in a state car .","It is a hatchback , so you get a decent sized boot . It's more practical than a saloon , of course , because that huge liftback tailgate , but it's not quite as practical as an estate car , but it does look better than in a state car .",9
230,9,"now , if you click on the public banner on the top right corner of the screen , you can vote whether you think this car looks better than a mercedes c . l s the new version or bmw a6 . there is grand . keep a now . there are some things i don't like about this car's design . just a couple one is this . i wish audi would quit using these fake exhaust actual alec for the exhaust pipe is underneath . there's any threat now . it is a design treatment , and i won't boy with waffle about the other design characteristics , such as the character lines and the various graphics on the car . that's just that's just designed mumbo jumbo . but another thing . that noise may all these vents here . so this side bree that does actually let air in there on down over the wheel for improved aerodynamics . but the rest of this here it's all just blacked out . it's it doesn't do anything that's annoying . why bother with that ? is a pretty enough car as it is . i really like the big gorillas work , and i like the fact that it's just one piece , just this frame around it that is actually mimicked by part . the trim inside the car on the dash . now there are some things hit in the grill that is raid on a laser for the cars or thomas driving tech . yeah , it's a real smart looking thing .","Now , if you click on the public banner on the top right corner of the screen , you can vote whether you think this car looks better than a Mercedes C . L s the new version or BMW A6 . There is grand . Keep a now . There are some things I don't like about this car's design . Just a couple one is this . I wish Audi would quit using these fake exhaust actual Alec for the exhaust pipe is underneath . There's any threat now . It is a design treatment , and I won't boy with waffle about the other design characteristics , such as the character lines and the various graphics on the car . That's just that's just designed mumbo jumbo . But another thing . That noise may all these vents here . So this side Bree that does actually let air in there on down over the wheel for improved aerodynamics . But the rest of this here it's all just blacked out . It's It doesn't do anything that's annoying . Why bother with that ? Is a pretty enough car as it is . I really like the big gorillas work , and I like the fact that it's just one piece , just this frame around it that is actually mimicked by part . The trim inside the car on the dash . Now there are some things hit in the grill that is raid on a laser for the cars or Thomas Driving Tech . Yeah , it's a real smart looking thing .",2
230,10,"price has gone up since 2011 though , so this car now start around Â£55,000 if you click on the pop up in the top right hand corner the screen on the link below the video , you can get a car away to see how much you could save on a new car . this particular car , but here , though , is quite a bit more expensive because it's fully loaded with kit , for instance , you can get three different kinds of lights in this car .","Price has gone up since 2011 though , so this car now start around ÃÂ£55,000 if you click on the pop up in the top right hand corner the screen on the link below the video , you can get a car away to see how much you could save on a new car . This particular car , but here , though , is quite a bit more expensive because it's fully loaded with kit , for instance , you can get three different kinds of lights in this car .",7
230,11,"you can get it with just normal . led is you could get matrix early days on these ones , which actually laser lights for a super high beam on these lights do a really cool thing when you turn them off . and on that , i'm gonna need to go somewhere slightly darker to show you that i'm concerned . underground car park . i want to show you some of the cool lighting animations you can get with this car . so when you turn it off and get out , which is exactly what i'm gonna do now , maybe get . and as you walk away from the car , you will see that the lights are on to guide you safely to your front door . but when you lock it , look the colin , i give it a second and the lights will do a little dance . once you're safely at your front door . there you go . now , if i unlock the car again , will do the opposite and i'm gonna walk around the back because you get another lighting animation around at the back . so here we go , my locket and then find luck . it will do the opposite .","You can get it with just normal . Led is you could get matrix early days on these ones , which actually laser lights for a super high beam on these lights do a really cool thing when you turn them off . And on that , I'm gonna need to go somewhere slightly darker to show you that I'm concerned . Underground car park . I want to show you some of the cool lighting animations you can get with this car . So when you turn it off and get out , which is exactly what I'm gonna do now , maybe get . And as you walk away from the car , you will see that the lights are on to guide you safely to your front door . But when you lock it , look the Colin , I give it a second and the lights will do a little dance . Once you're safely at your front door . There you go . Now , if I unlock the car again , will do the opposite and I'm gonna walk around the back because you get another lighting animation around at the back . So here we go , my locket and then find luck . It will do the opposite .",9
230,13,"i'm just going to the menu of the infotainment system , and then i could control the there is lighting functions such as background lighting the inside , and i can control it for various parts of the car . so , for instance , look , there's all these different colors to choose from . i could get individual and i can change it . i can change the surfaces . look , there's all these different colors here . let's go from this red color . let's go to blue surfaces . look at that . it's got to sneak a little bit lighter , the green color , and then i can change the foot well as well . on and off . if i wanted to go for maximum brightness , which i'm on , go back , go for the contours , the color of the controls so you can see that's in red there with the quattro budge . it's pretty cold . i got blue and also the center console you'll see , or the blue lighting green in the door .","I'm just going to the menu of the infotainment system , and then I could control the There is lighting functions such as background lighting the inside , and I can control it for various parts of the car . So , for instance , look , there's all these different colors to choose from . I could get individual and I can change it . I can change the surfaces . Look , there's all these different colors here . Let's go from this red color . Let's go to blue surfaces . Look at that . It's got to sneak a little bit lighter , the green color , and then I can change the foot well as well . On and off . If I wanted to go for maximum brightness , which I'm on , go back , go for the contours , the color of the controls so you can see that's in red There with the Quattro Budge . It's pretty cold . I got blue and also the center console you'll see , or the blue lighting green in the door .",8
230,14,"he just makes a match with the red for a bit of a burlesque . the mmm . but purposely well , uh , it really does help make the inside this car just feel that big . cool him in at night . so lit up . it was really expensive when you just cruising around in the dark . okay , so i do love this entertainment screen . it looks fabulous , high definition , and it's super fast as well . the process in is really , really quick . the problem is that while it may have haptic feedback , so when i press a button , get clicks . oh , no . if pressed it , you can actually feel your way to the buttons because there's no physical buttons . so you having to look down to operate it ? and i just don't think it's as good to use when you're driving a cz . the old fashioned an m . i swivel will that used to get in the old a7 . now it doesn't matter so much because you have the virtual copy a standard z4 digital dolls there , and you can operate things on the phone media system and various trip functions through it and go full widescreen for the satnav . if you want to it's great . the problem comes when you want to use the climate control . so rather than having like dolls again , it's another touch screen down here . and you really do have to take your eyes off the road to see it to set the temperature you want . i don't like that i think is a bad idea . thankfully , the voice commands a pretty good , so set temperature to 19 degrees .","He just makes a match with the red for a bit of a burlesque . The mmm . But purposely Well , uh , it really does help make the inside this car just feel that big . Cool him in at night . So lit up . It was really expensive when you just cruising around in the dark . Okay , so I do love this entertainment screen . It looks fabulous , high definition , and it's super fast as well . The process in is really , really quick . The problem is that while it may have haptic feedback , So when I press a button , get clicks . Oh , no . If pressed it , you can actually feel your way to the buttons because there's no physical buttons . So you having to look down to operate it ? And I just don't think it's as good to use when you're driving a CZ . The old fashioned an M . I swivel Will that used to get in the old A7 . Now it doesn't matter so much because you have the virtual copy a standard Z4 digital dolls there , and you can operate things on the phone media system and various trip functions through it and go full widescreen for the satnav . If you want to It's great . The problem comes when you want to use the climate control . So rather than having like dolls again , it's another touch screen down here . And you really do have to take your eyes off the road to see it to set the temperature you want . I don't like that I think is a bad idea . Thankfully , the voice commands a pretty good , so set temperature to 19 degrees .",8
230,15,"i'll increase the temperature to 19.0 precise , the one decimal point that was pretty good . okay , so the system actually is connected to the cloud , so it's really good in terms of its voice recognition . but let's see if you can understand a strong midlands accent so set temperature to 25 degrees .","I'll increase the temperature to 19.0 precise , the one decimal point that was pretty good . Okay , so the system actually is connected to the cloud , so it's really good in terms of its voice recognition . But let's see if you can understand a strong Midlands accent so set temperature to 25 degrees .",8
230,17,"now that particular car i'm driving here is fitted with four wheel steering , so at low speeds it can turn the back wheels five degrees in the opposite direction of the front wheels , and that should make it super maneuverable . there's big , long car , but i can still weave in and out of car parking spaces fairly easily without worrying about catching my big alloy wheels on the cubs . i feel like a much smaller car . that means you don't need to do quite so much wheel twirling . we're deciding where the heck should i park ? yeah , well , i'm not sure about you . that's not right . i didn't think . let's get up here again . i just can't decide .","Now that particular car I'm driving here is fitted with four wheel steering , so at low speeds it can turn the back wheels five degrees in the opposite direction of the front wheels , and that should make it super maneuverable . There's big , long car , but I can still weave in and out of car parking spaces fairly easily without worrying about catching my big alloy wheels on the Cubs . I feel like a much smaller car . That means you don't need to do quite so much wheel twirling . We're deciding where the heck should I park ? Yeah , well , I'm not sure about you . That's not right . I didn't think . Let's get up here again . I just can't decide .",4
230,18,"it's really helpful , actually , looking up .","It's really helpful , actually , looking up .",4
230,19,"amazing , right ? let's talk about the interior design of this new a7 sport back . so this car salesman of its parts with the a8 saloon , but inside a slightly different so you'll notice that the central part of the dash is angled towards the driver . on this , combined with the center console , which separates you from the passenger helps make it feel more sporting . generally , quality is just the same a z8 , so this wood veneer appear feels good . this this metal area here is all very nice and the shiny plastic , which undoubtedly will scratch it for a while or looks good . we've got leather material appear on the dash is well , what's not so great , though , is this . look , this area for the vents , it's just plastic . it feels a little bit cheap on the a8 that's a wood veneer on events actually appear when you turn the car on the rotate forward at the dash . now i found another cheap plastic dona that scratchy . just shame , because the rest of the daughter is lovely . andi , there's another piece just here , there as well on . yeah , that's the only problem , because otherwise this is a very , very nice cabin as well . look at it . steals lovely on just like the a8 .","Amazing , right ? Let's talk about the interior design of this new A7 sport back . So this car salesman of its parts with the A8 Saloon , but inside a slightly different so you'll notice that the central part of the dash is angled towards the driver . On this , combined with the center console , which separates you from the passenger helps make it feel more sporting . Generally , quality is just the same a Z8 , so this wood veneer appear feels good . This this metal area here is all very nice and the shiny plastic , which undoubtedly will scratch it for a while or looks good . We've got leather material appear on the dash is well , what's not so great , though , is this . Look , this area for the vents , it's just plastic . It feels a little bit cheap on the A8 That's a wood veneer on events actually appear when you turn the car on the rotate forward at the dash . Now I found another cheap plastic Dona that scratchy . Just shame , because the rest of the daughter is lovely . Andi , there's another piece just here , there as well on . Yeah , that's the only problem , because otherwise this is a very , very nice cabin as well . Look at it . Steals lovely on just like the A8 .",2
230,20,"you have door handles , which operate like a switch .","You have door handles , which operate like a switch .",1
230,21,"they don't deport me , just fill out the door , opens and then when you shut the door , it's got soft clothes , so it shuts the door for you . and , of course , being the a7 , you have frameless windows . so look , when i put the window down and then open the door , you will see you have no door frame on order .","They don't deport me , just fill out the door , opens and then when you shut the door , it's got soft clothes , so it shuts the door for you . And , of course , being the A7 , you have frameless windows . So look , when I put the window down and then open the door , you will see you have no door frame on order .",9
230,22,"that just makes this car feel a bit more sporting . a bit more coop a like let's talk about the driving tech fit to this car . so , as you can see , it has lain . keeping assessed so well actually steer the court to keep in lane , and when you combine that with the radar laser guided cruise control , which can keep you safe distance from the car in front of this car come pretty much drive itself . also , it uses all the sensors around the car to get feel what's going on around it . so if you suddenly go through roadworks , it can still navigate through the lanes . obviously , you can't drive for too long with the hands off the wheel . it will throw a wobbly and tell you to put hands back on . that's what it's doing now . so i do it , it says , because he shouldn't do that really should do .","That just makes this car feel a bit more sporting . A bit more coop a like let's talk about the driving tech fit to this car . So , as you can see , it has lain . Keeping assessed so well actually steer the court to keep in lane , and when you combine that with the radar laser guided cruise control , which can keep you safe distance from the car in front of this car come pretty much drive itself . Also , it uses all the sensors around the car to get feel what's going on around it . So if you suddenly go through roadworks , it can still navigate through the lanes . Obviously , you can't drive for too long with the hands off the wheel . It will throw a wobbly and tell you to put hands back on . That's what it's doing now . So I do it , it says , because he shouldn't do that really should do .",5
230,23,"another thing this car has is mold hybrid technology . so you've got a 48 volt battery fit into this thing on it allows it to coast . so when you on the motorway , you can lift off the throttle on this thing , we're pretty much free wheel . it d couples the engine from the wheels on you just roll along on that helps save fuel , as does the fact that the stop start system will actually stop the engine when you're coming to a standstill . so he doesn't wait for you to actually stop . it senses you're slowing down , and it just cuts the engine . this particular car is the three liter v six days or it's got 286 horsepower north , sixth day in around 5.7 seconds . and it's a really nice , smooth , strong engine , so there's layers of pulling power definitely suits this car very well . you can also get it from launch with a three liter v six twin turbo petrol , which has more horsepower but less talk so it doesn't suit it . what as well as this engine a4 mpg is apparently possible . interesting thing is that when you have this current dynamic mode hit out noise , i'm sure it's playing fake engine zone through the speakers and i don't like it . things will rattle either , but i hate those fake engine sounds in terms of the rest of the driving experience .","Another thing this car has is mold hybrid technology . So you've got a 48 volt battery fit into this thing on it allows it to coast . So when you on the motorway , you can lift off the throttle on this thing , we're pretty much free wheel . It d couples the engine from the wheels on you just roll along on that helps save fuel , as does the fact that the stop start system will actually stop the engine when you're coming to a standstill . So he doesn't wait for you to actually stop . It senses you're slowing down , and it just cuts the engine . This particular car is the three liter V six days or it's got 286 horsepower north , sixth day in around 5.7 seconds . And it's a really nice , smooth , strong engine , so there's layers of pulling power definitely suits this car very well . You can also get it from launch with a three liter V six Twin turbo petrol , which has more horsepower but less talk so it doesn't suit it . What as well as this engine A4 mpg is apparently possible . Interesting thing is that when you have this current dynamic mode hit out noise , I'm sure it's playing fake engine zone through the speakers and I don't like it . Things will rattle either , but I hate those fake engine sounds in terms of the rest of the driving experience .",0
230,24,"while this is a big heavy car , but don't rip the road well , obviously got cuatro four wheel drive that all well steering system fit to this car . when you get in faster , the wheels of the back actually turned in the same direction as the front wheels to give you a bit more stability , and it does . it handles very well , there's not too much role . my only complaint really is a steering . i mean , it's sharp enough and it's accurate enough . it just seems a little bit weird . almost almost like you're playing a computer game . it is that the steering wheel isn't really connected to the front wheels . it's money complaint really on that prevents it feeling truly fun to drive . do you care in a car like it's more about the luxury on anyway ? something like a bmw six years gran coupe or mercedes-benz isn't exactly fun to drive , either . yes , this is very good for getting from a to b and perfect luxury . we're looking very cool .","While this is a big heavy car , but don't rip the road well , obviously got cuatro four wheel drive that all well steering system fit to this car . When you get in faster , the wheels of the back actually turned in the same direction as the front wheels to give you a bit more stability , and it does . It handles very well , there's not too much role . My only complaint really is a steering . I mean , it's sharp enough and it's accurate enough . It just seems a little bit weird . Almost almost like you're playing a computer game . It is that the steering wheel isn't really connected to the front wheels . It's money complaint really on that prevents it feeling truly fun to drive . Do you care in a car like it's more about the luxury on anyway ? Something like a BMW six years Gran coupe or Mercedes-Benz isn't exactly fun to drive , either . Yes , this is very good for getting from A to B and perfect luxury . We're looking very cool .",4
230,25,"so then , what's the verdict on the new audi a7 sport back ? well , i'm not yet totally sold on the new touch screen entertainment system . also , their suspension on this car it can jolt over really sharp bumps on . it's not a sport , his car to drive , you know , all that is a small price to pay for something that looks this . cole feels expensive and is generally really nice to drive and traveling . enjoy this video , please like it and share it . and if you want to see how much money you can save on a new car . play on that box , just there to get a call . wow dot com also play . subscribe to this channel by clicking on logo beneath on . if you click down over there , you can watch more content .","So then , what's the verdict on the new Audi A7 sport back ? Well , I'm not yet totally sold on the new touch screen entertainment system . Also , their suspension on this car it can jolt over really sharp bumps on . It's not a sport , his car to drive , you know , all that is a small price to pay for something that looks this . Cole feels expensive and is generally really nice to drive and traveling . Enjoy this video , please like it and share it . And if you want to see how much money you can save on a new car . Play on that box , just there to get a call . Wow dot com Also play . Subscribe to this channel by clicking on logo beneath on . If you click down over there , you can watch more content .",6
233,1,"this is the audi a4 event , and it's the perfect coffee of modern raft for wearing middle class cyclists because you know it's got the image it's got the locks on .","This is the Audi A4 event , and it's the perfect coffee of modern raft for wearing middle class cyclists because you know it's got the image it's got the locks on .",6
