,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
3279,,290.0,9.0,0.0,power,pull horse trailer style comfort,pos
3280,1027.0,290.0,10.0,0.0,-,-,-
3281,1028.0,290.0,11.0,1.0,sound,hear,neg
3282,,290.0,11.0,1.0,radio,hear,pos
3283,1029.0,290.0,12.0,0.0,sound,can't hear torque,neg
3284,,290.0,12.0,0.0,torque,feel,pos
3285,,290.0,12.0,0.0,power,really feel,pos
3286,,290.0,12.0,0.0,power,hear,pos
3287,,290.0,12.0,0.0,size,little,neu
3288,,290.0,12.0,0.0,size,big,neu
3289,,290.0,12.0,0.0,torque,much,pos
3290,,290.0,12.0,0.0,torque,pull face,pos
3291,1030.0,290.0,13.0,7.0,car,love,pos
3292,,290.0,13.0,7.0,price,expensive,pos
3293,,290.0,13.0,7.0,price,lot money,pos
3294,1031.0,290.0,14.0,3.0,price,lot money,pos
3295,,290.0,14.0,3.0,seat,cool,neg
3296,,290.0,14.0,3.0,car,hot,pos
3297,1032.0,290.0,15.0,9.0,sunroof,really nice,pos
3298,,290.0,15.0,9.0,sunroof,panoramic,pos
3299,,290.0,15.0,9.0,sunroof,cool,pos
3300,,290.0,15.0,9.0,camera,coming way back,neu
3301,1033.0,290.0,16.0,9.0,size,biggest,neu
3302,,290.0,16.0,9.0,size,take car,pos
3303,1034.0,290.0,17.0,2.0,interior,best class,pos
3304,,290.0,17.0,2.0,interior,feel little bit dated,neg
3305,,290.0,17.0,2.0,screen,feel bit small,neg
3306,1035.0,290.0,18.0,8.0,interior,getting better,pos
3307,,290.0,18.0,8.0,interior,little bit convoluted,neg
3308,1036.0,290.0,19.0,2.0,interior,everything feel expensive,pos
3309,,290.0,19.0,2.0,material,nice touch,pos
3310,,290.0,19.0,2.0,interior,older,neg
3311,,290.0,19.0,2.0,interior,aging,neg
3312,,290.0,19.0,2.0,interior,still better lot interior,pos
3313,1037.0,290.0,20.0,6.0,competition,crowded segment,pos
3314,,290.0,20.0,6.0,drive,favorite,pos
3315,1038.0,290.0,21.0,4.0,car,quite like sporty,neu
3316,,290.0,21.0,4.0,car,certainly sporty,pos
3317,,290.0,21.0,4.0,car,really feel wheel,pos
3318,,290.0,21.0,4.0,car,great sense comfort,pos
3319,,290.0,21.0,4.0,steering,ideal,pos
3320,,290.0,21.0,4.0,seating position,ideal,pos
3321,1039.0,290.0,22.0,3.0,seat,excellent,pos
3322,,290.0,22.0,3.0,seat,comfortable,pos
3323,1040.0,290.0,23.0,9.0,-,-,-
3324,1041.0,290.0,24.0,4.0,grip,relatively good,pos
3325,,290.0,24.0,4.0,mud,relatively good,pos
3326,,290.0,24.0,4.0,snow,relatively good,pos
3327,1042.0,290.0,25.0,2.0,interior,fantastic,pos
3328,1043.0,290.0,26.0,3.0,backseat,little tight,neg
3329,,290.0,26.0,3.0,knee room,loosing little bit,neg
3330,,290.0,26.0,3.0,seat,little tight,neg
3331,,290.0,26.0,3.0,legroom,seat kind get stuck seat,neg
3332,1044.0,290.0,27.0,9.0,trunk,amazing,pos
3333,1045.0,290.0,28.0,9.0,trunk,big enough,pos
3334,1046.0,290.0,29.0,9.0,-,-,-
3335,1047.0,290.0,30.0,9.0,seat,really impressive,pos
3336,,290.0,30.0,9.0,seat,back,pos
3337,1048.0,290.0,31.0,3.0,trunk,everything feel nice,pos
3338,,290.0,31.0,3.0,trunk,actually comfortable,pos
3339,1049.0,290.0,32.0,1.0,-,-,-
3340,1050.0,290.0,33.0,0.0,paddle shifter,ten slower,neg
3341,,290.0,33.0,0.0,0 60 time,crazy fast,pos
3342,,290.0,33.0,0.0,car,holding nicely,pos
3343,1051.0,290.0,34.0,0.0,0 60 time,identical,neu
3344,1052.0,290.0,35.0,6.0,-,-,-
3345,1053.0,290.0,36.0,0.0,sound,quiet,pos
3346,,290.0,36.0,0.0,power,good,pos
3347,,290.0,36.0,0.0,power plant,fantastic,pos
3348,,290.0,36.0,0.0,torque,mileage,pos
3349,,290.0,36.0,0.0,engine,speed,pos
3350,,290.0,36.0,0.0,engine,everyone one like,pos
3351,,290.0,36.0,0.0,fuel,diesel,neu
3352,1054.0,290.0,37.0,6.0,-,-,-
3353,1055.0,290.0,38.0,6.0,-,-,-
3354,1056.0,291.0,1.0,6.0,technology,bridge latest technology autonomous car,pos
3355,,291.0,1.0,6.0,technology,latest,pos
3356,1057.0,291.0,2.0,6.0,version,long,neu
3357,,291.0,2.0,6.0,cabin,gentle smell spring,pos
3358,,291.0,2.0,6.0,seat,massage foot,pos
3359,,291.0,2.0,6.0,seat,massage back,pos
3360,,291.0,2.0,6.0,drive,,pos
3361,1058.0,291.0,3.0,0.0,torque,confident,pos
3362,1059.0,291.0,4.0,0.0,power,bad boy need lot,pos
3363,1060.0,291.0,5.0,9.0,exhaust,like,neg
3364,,291.0,5.0,9.0,exhaust tip,fake,neg
3365,1061.0,291.0,6.0,0.0,0 60 time,felt pretty fast,pos
3366,,291.0,6.0,0.0,torque,rush towards start,pos
3367,,291.0,6.0,0.0,torque,dissipitated little bit towards end,neg
3368,1062.0,291.0,7.0,6.0,-,-,-
3369,1063.0,291.0,8.0,8.0,experience,bespoke,pos
3370,,291.0,8.0,8.0,experience,unique,pos
3371,,291.0,8.0,8.0,experience,custom,pos
3372,,291.0,8.0,8.0,profile,several different,pos
3373,,291.0,8.0,8.0,feature,different,pos
3374,,291.0,8.0,8.0,feature,customized,pos
3375,,291.0,8.0,8.0,door,electric,neu
3376,,291.0,8.0,8.0,door,newest feature,pos
3377,,291.0,8.0,8.0,door open,gently put hand door,pos
3378,,291.0,8.0,8.0,door close,gentle,pos
3379,,291.0,8.0,8.0,event,coolest,pos
3380,,291.0,8.0,8.0,event,open close walk,pos
3381,,291.0,8.0,8.0,sound,incredibly silent,pos
3382,,291.0,8.0,8.0,event,incredibly cool,pos
3383,,291.0,8.0,8.0,car,cool party,pos
3384,,291.0,8.0,8.0,event,reclines dashboard,pos
3385,,291.0,8.0,8.0,wood,giant,neu
3386,,291.0,8.0,8.0,wood,elegant,pos
3387,,291.0,8.0,8.0,wood,beautiful,pos
3388,,291.0,8.0,8.0,Google Earth,favorite,pos
3389,,291.0,8.0,8.0,Google Earth,zoom,pos
3390,,291.0,8.0,8.0,Google Earth,zoom,pos
3391,,291.0,8.0,8.0,screen,three different,pos
3392,,291.0,8.0,8.0,screen,customizable,pos
3393,,291.0,8.0,8.0,feature,lot,pos
3394,,291.0,8.0,8.0,screen,pretty configurable,pos
3395,,291.0,8.0,8.0,setting,400 different,neu
3396,,291.0,8.0,8.0,rpm,small,neg
3397,,291.0,8.0,8.0,rpm,make bigger,pos
3398,,291.0,8.0,8.0,guages,large,pos
3399,,291.0,8.0,8.0,car,set way like,pos
3400,,291.0,8.0,8.0,profile,different,pos
3401,,291.0,8.0,8.0,profile,memorize,pos
3402,,291.0,8.0,8.0,profile,powerful way customizing,pos
3403,,291.0,8.0,8.0,profile,making car familiar,pos
3404,,291.0,8.0,8.0,smell,good,pos
3405,,291.0,8.0,8.0,fragrance,set,pos
3406,,291.0,8.0,8.0,fragrance,really preference,pos
3407,,291.0,8.0,8.0,touch screen,take stress driving,pos
3408,,291.0,8.0,8.0,touch screen,take cognitive load,pos
3409,,291.0,8.0,8.0,touch screen,bit intuitive,pos
3410,,291.0,8.0,8.0,button,gotten rid,neu
3411,,291.0,8.0,8.0,car,brand new,pos
3412,,291.0,8.0,8.0,writing pad,natural handwriting recognition,pos
3413,,291.0,8.0,8.0,car interaction,big upgrade,pos
3414,1064.0,291.0,9.0,8.0,display,wonderful,pos
3415,,291.0,9.0,8.0,display,giant sweeping piano black,pos
3416,,291.0,9.0,8.0,screen,privacy,neu
3417,,291.0,9.0,8.0,button,hard wired,pos
3418,1065.0,291.0,10.0,4.0,display,lot way elegant,pos
3419,,291.0,10.0,4.0,economy,basically level two,neu
3420,,291.0,10.0,4.0,autonomous driving,much would keep car fully autonomous,pos
3421,,291.0,10.0,4.0,drive,driving,pos
3422,,291.0,10.0,4.0,autonomous driving,depends condition,pos
3423,1066.0,291.0,11.0,2.0,front,classic Audi,neu
3424,,291.0,11.0,2.0,front,intersecting line,neu
3425,,291.0,11.0,2.0,front,lot angle,neu
3426,,291.0,11.0,2.0,front,sharp,pos
3427,,291.0,11.0,2.0,front,mordern,pos
3428,,291.0,11.0,2.0,back,changed quite bit,neu
3429,,291.0,11.0,2.0,look,feel like two different designer front back,neg
3430,,291.0,11.0,2.0,back,intersecting line,neu
3431,,291.0,11.0,2.0,back,round,neu
3432,,291.0,11.0,2.0,back,angular,neu
3433,,291.0,11.0,2.0,back,sort look like Lincoln continental,neu
3434,1067.0,291.0,12.0,3.0,headroom,plenty,pos
3435,1068.0,291.0,13.0,8.0,backseat environment,lot control,pos
3436,,291.0,13.0,8.0,control,best,pos
3437,,291.0,13.0,8.0,control,much,pos
3438,,291.0,13.0,8.0,backseat function,able learn,neg
3439,,291.0,13.0,8.0,car,luxury,pos
3440,,291.0,13.0,8.0,type,sedan,neu
3441,,291.0,13.0,8.0,comfort package,greatest thing,pos
3442,,291.0,13.0,8.0,seat,individua; reroute,neu
3443,,291.0,13.0,8.0,seat,sport,neu
3444,,291.0,13.0,8.0,control,lot,pos
3445,,291.0,13.0,8.0,seat,recline bit,pos
3446,,291.0,13.0,8.0,seat,lumbar,pos
3447,,291.0,13.0,8.0,rear seat control,remote,pos
3448,,291.0,13.0,8.0,remote control,nice thing,pos
3449,,291.0,13.0,8.0,seat,adjust,pos
3450,,291.0,13.0,8.0,seat,massage,pos
3451,,291.0,13.0,8.0,massage program,different,pos
3452,,291.0,13.0,8.0,massage,60 80 %,pos
3453,,291.0,13.0,8.0,luxury,higher level,pos
3454,,291.0,13.0,8.0,remote feature,interesting,pos
3455,,291.0,13.0,8.0,reading light,matrix,pos
3456,,291.0,13.0,8.0,reading light,interesting,pos
3457,,291.0,13.0,8.0,reading light,set different size,pos
3458,,291.0,13.0,8.0,reading light,move around,pos
3459,,291.0,13.0,8.0,reading light,nice idea,pos
3460,,291.0,13.0,8.0,front headlight,matrix beam,neu
3461,1069.0,291.0,14.0,9.0,-,-,-
3462,1070.0,291.0,15.0,8.0,seat,heated,pos
3463,,291.0,15.0,8.0,seat,cooled,pos
3464,,291.0,15.0,8.0,seat,got heating four,pos
3465,,291.0,15.0,8.0,seat,massage four,pos
3466,,291.0,15.0,8.0,seat,lumbar four,pos
3467,,291.0,15.0,8.0,seat,ventilated,pos
3468,,291.0,15.0,8.0,seat,recline,pos
3469,,291.0,15.0,8.0,button,hardy hard,neg
3470,,291.0,15.0,8.0,front seat,control rear,pos
3471,,291.0,15.0,8.0,front seat control,cool,pos
3472,,291.0,15.0,8.0,seat,move forward legroom,pos
3473,,291.0,15.0,8.0,utility,ski pas,pos
3474,,291.0,15.0,8.0,utility,put snowboard,pos
3475,,291.0,15.0,8.0,control,pretty cool,pos
3476,,291.0,15.0,8.0,interior design philosophy,sophisticated,pos
3477,,291.0,15.0,8.0,interior design philosophy,simplistic,pos
3478,,291.0,15.0,8.0,control,slider instead button,pos
3479,1071.0,291.0,16.0,7.0,technology,lot benteley,pos
3480,,291.0,16.0,7.0,price,either bargain expensive,neu
3481,1072.0,291.0,17.0,0.0,power,powerful,pos
3482,,291.0,17.0,0.0,engine,bigger,pos
3483,,291.0,17.0,0.0,engine,sense power,pos
3484,,291.0,17.0,0.0,power,unlimited,neu
3485,,291.0,17.0,0.0,engine,sense world warping around,neu
3486,,291.0,17.0,0.0,engine,fast,neu
3487,,291.0,17.0,0.0,engine,take breadth away fast,neu
3488,,291.0,17.0,0.0,technology,much need powered,neu
3489,1073.0,291.0,18.0,9.0,grill,laser,neu
3490,,291.0,18.0,9.0,grill,let car sense environment,pos
3491,,291.0,18.0,9.0,sensor,suite ultrasonic,pos
3492,1074.0,291.0,19.0,0.0,-,-,-
3493,1075.0,291.0,20.0,6.0,canyon,car,pos
3494,,291.0,20.0,6.0,canyon,exactly designed,neg
3495,,291.0,20.0,6.0,canyon,happy sad,neg
3496,1076.0,291.0,21.0,4.0,steering,dynamic rear wheel,neu
3497,,291.0,21.0,4.0,car,nimble,pos
3498,,291.0,21.0,4.0,steering,front back wheel steer,pos
3499,,291.0,21.0,4.0,steering,benefit,pos
3500,,291.0,21.0,4.0,steering,wheel,neu
3501,,291.0,21.0,4.0,corner handling,accurately carve,pos
3502,,291.0,21.0,4.0,curvy road,accurately carve corner,pos
3503,,291.0,21.0,4.0,turning radius,much tighter,pos
3504,,291.0,21.0,4.0,turning radius,lot,pos
3505,,291.0,21.0,4.0,turning radius,exact Audi A4,neu
3506,,291.0,21.0,4.0,size,definition large,pos
3507,1077.0,291.0,22.0,6.0,version,short,neu
3508,,291.0,22.0,6.0,car,German luxury,pos
3509,,291.0,22.0,6.0,Audi,would choose,pos
3510,,291.0,22.0,6.0,technology,silver bullet,pos
3511,,291.0,22.0,6.0,drive,wheel,neu
3512,,291.0,22.0,6.0,car,kind understated elegance,pos
3513,,291.0,22.0,6.0,car,elegant understated combination sportiness luxury,pos
3514,,291.0,22.0,6.0,price,little wealthy old unit,neg
3515,1078.0,292.0,1.0,6.0,utility,sedan,neu
3516,,292.0,1.0,6.0,car,sexiness coupe,pos
3517,,292.0,1.0,6.0,utility,hatchback,neu
3518,,292.0,1.0,6.0,back,sport,pos
3519,,292.0,1.0,6.0,type,three coupe sedan hatchback mashed one,pos
3520,1079.0,292.0,2.0,2.0,-,-,-
3521,1080.0,292.0,3.0,6.0,utility,sedan,neu
3522,,292.0,3.0,6.0,functionality,hatchback,neu
3523,,292.0,3.0,6.0,room,hatchback,neu
3524,,292.0,3.0,6.0,car,sport back,neu
3525,1081.0,292.0,4.0,2.0,profile,special,pos
3526,1082.0,292.0,5.0,9.0,type,hatchback,neu
3527,1083.0,292.0,6.0,2.0,car,lot sexier A4 A5,pos
3528,,292.0,6.0,2.0,body,much sexier top,pos
3529,1084.0,292.0,7.0,9.0,back,sport,neu
3530,,292.0,7.0,9.0,front door,relatively short,pos
3531,1085.0,292.0,8.0,3.0,door,relatively short,neg
3532,,292.0,8.0,3.0,get,little tricker,neg
3533,1086.0,292.0,9.0,0.0,back,sport,neu
3534,1087.0,292.0,10.0,0.0,drive,four wheel,neu
3535,1088.0,292.0,11.0,6.0,-,-,-
3536,1089.0,292.0,12.0,3.0,roof,lower,neu
3537,,292.0,12.0,3.0,roof,sexier,pos
3538,,292.0,12.0,3.0,get,hard,neg
3539,,292.0,12.0,3.0,get,hard,neg
3540,1090.0,292.0,13.0,3.0,get,crane neck little get back,neg
3541,,292.0,13.0,3.0,back,bad,neu
3542,,292.0,13.0,3.0,room,okay,neu
3543,,292.0,13.0,3.0,headroom,place I want take road trip,neg
3544,,292.0,13.0,3.0,back,comfortable think,pos
3545,,292.0,13.0,3.0,roof,roofline,neu
3546,1091.0,292.0,14.0,0.0,mpg,rather remarkable,neu
3547,1092.0,292.0,15.0,6.0,navigation,fancy,pos
3548,,292.0,15.0,6.0,wood,beautiful,pos
3549,,292.0,15.0,6.0,stuff,expensive,pos
3550,,292.0,15.0,6.0,vehicle,premium,pos
3551,,292.0,15.0,6.0,utility,A4,pos
3552,,292.0,15.0,6.0,functionality,A4,pos
3553,,292.0,15.0,6.0,sexiness,A5 coop,pos
3554,,292.0,15.0,6.0,car,completely different,pos
3555,,292.0,15.0,6.0,car,beauty,pos
3556,,292.0,15.0,6.0,car,combining coupe sedan,pos
3557,1093.0,292.0,16.0,9.0,-,-,-
3558,1094.0,292.0,17.0,2.0,design,dynamic,pos
3559,,292.0,17.0,2.0,design,functional,pos
3560,,292.0,17.0,2.0,look,kind sexy,pos
3561,,292.0,17.0,2.0,look,stretched,pos
3562,,292.0,17.0,2.0,look,coop line,neu
3563,,292.0,17.0,2.0,style,proper,pos
3564,1095.0,292.0,18.0,9.0,-,-,-
3565,1096.0,292.0,19.0,6.0,car,fantastic,pos
3566,1097.0,292.0,20.0,0.0,torque,immediate amount,pos
3567,,292.0,20.0,0.0,turbo lag,little,neg
3568,,292.0,20.0,0.0,transmission,dual clutch,neu
3569,,292.0,20.0,0.0,launch,evenly line,pos
3570,,292.0,20.0,0.0,S5 sport back torque,much,pos
3571,,292.0,20.0,0.0,S5 sport back launch,hard get smooth,neg
3572,,292.0,20.0,0.0,drive,way handle,pos
3573,1098.0,292.0,21.0,4.0,A5 sport back,love,pos
3574,,292.0,21.0,4.0,A5 sport back,similar A4,neu
3575,,292.0,21.0,4.0,car,confidence inspiring,pos
3576,,292.0,21.0,4.0,handling,neutral,neu
3577,,292.0,21.0,4.0,Quattro system,wheather capability,pos
3578,,292.0,21.0,4.0,Quattro system,wheather confidence,pos
3579,,292.0,21.0,4.0,drive,feel like rear wheel,neu
3580,,292.0,21.0,4.0,steering,missing little bit sporting,neg
3581,,292.0,21.0,4.0,sport mode steering,heavy,neu
3582,,292.0,21.0,4.0,sport mode shift,little bit later,neg
3583,,292.0,21.0,4.0,steering,necessarily communicative,neg
3584,1099.0,292.0,22.0,1.0,steering,electronic,neu
3585,,292.0,22.0,1.0,steering,fall,neg
3586,,292.0,22.0,1.0,navigation,favorite feature,pos
3587,,292.0,22.0,1.0,navigation,configurable,pos
3588,,292.0,22.0,1.0,navigation,tomorrow,pos
3589,,292.0,22.0,1.0,Audi,new,pos
3590,,292.0,22.0,1.0,navigation,well,pos
3591,1100.0,292.0,23.0,6.0,generation,second,neu
3592,,292.0,23.0,6.0,purchase,easy go,pos
3593,,292.0,23.0,6.0,utility,love,pos
3594,,292.0,23.0,6.0,utility,hatchback,pos
3595,,292.0,23.0,6.0,car,sexiness coupe,pos
3596,1101.0,292.0,24.0,9.0,boot capacity,room,pos
3597,,292.0,24.0,9.0,boot capacity,get kayak,pos
3598,,292.0,24.0,9.0,boot capacity,get bike,pos
3599,,292.0,24.0,9.0,seat,folding,pos
3600,1102.0,292.0,25.0,9.0,-,-,-
3601,1103.0,293.0,1.0,6.0,engine,pretty,pos
3602,,293.0,1.0,6.0,Audi,brand new,pos
3603,1104.0,293.0,2.0,9.0,badge,little,neu
3604,,293.0,2.0,9.0,badge,tiny,neu
3605,,293.0,2.0,9.0,air intake,lower,neu
3606,,293.0,2.0,9.0,headlight,new,pos
3607,,293.0,2.0,9.0,horsepower,kind confusing,neg
3608,,293.0,2.0,9.0,horsepower,terrible really,neg
3609,,293.0,2.0,9.0,mirror,chrome,neu
3610,,293.0,2.0,9.0,mirror,lovely,pos
3611,,293.0,2.0,9.0,exhaust,premium looking,pos
3612,,293.0,2.0,9.0,exhaust,bad as,pos
3613,,293.0,2.0,9.0,exhaust,pretty sweet,pos
3614,,293.0,2.0,9.0,exhaust,look pretty bad as,pos
3615,,293.0,2.0,9.0,exhaust,poking,neu
3616,1105.0,293.0,3.0,0.0,0 60,five second,neg
3617,1106.0,293.0,4.0,6.0,-,-,-
3618,1107.0,293.0,5.0,9.0,back room,bad,neu
3619,,293.0,5.0,9.0,body,small,neg
3620,,293.0,5.0,9.0,body,really big,neg
3621,,293.0,5.0,9.0,room,enough,neu
3622,,293.0,5.0,9.0,back,surprisingly deep,pos
3623,,293.0,5.0,9.0,back,move back little bit,pos
3624,1108.0,293.0,6.0,6.0,look,marvelous,pos
3625,1109.0,293.0,7.0,1.0,steering wheel,flat bottom,neu
3626,,293.0,7.0,1.0,dual clutch,unavailable,neg
3627,1110.0,293.0,8.0,3.0,back comfort,bad,neu
3628,1111.0,293.0,9.0,4.0,comfort,bad,neg
3629,,293.0,9.0,4.0,car,sport,pos
3630,,293.0,9.0,4.0,car,hard,neu
3631,,293.0,9.0,4.0,car,precise,pos
3632,,293.0,9.0,4.0,car,bump,neu
3633,,293.0,9.0,4.0,car,jump,neu
3634,,293.0,9.0,4.0,sound,rattle teeth,neu
3635,,293.0,9.0,4.0,corner handlig,fast,pos
3636,,293.0,9.0,4.0,corner handling,flat,pos
3637,,293.0,9.0,4.0,car,bad,neu
3638,1112.0,293.0,10.0,0.0,-,-,-
3639,1113.0,293.0,11.0,6.0,-,-,-
3640,1114.0,293.0,12.0,6.0,-,-,-
3641,1115.0,293.0,13.0,6.0,car,convertible,pos
3642,,293.0,13.0,6.0,car,enjoy wide open road,pos
3643,,293.0,13.0,6.0,car,feel classic wind hair,pos
3644,,293.0,13.0,6.0,driving experience,missing anything,pos
3645,1116.0,294.0,1.0,6.0,BMW,ultimate drive machine,pos
3646,,294.0,1.0,6.0,offroad,good,pos
3647,1117.0,294.0,2.0,4.0,-,-,-
3648,1118.0,294.0,3.0,5.0,-,-,-
3649,1119.0,294.0,4.0,4.0,-,-,-
3650,1120.0,294.0,5.0,0.0,-,-,-
3651,1121.0,294.0,6.0,1.0,parking assist,little annoying,neg
3652,1122.0,294.0,7.0,0.0,offroading traction control,advanced,pos
3653,,294.0,7.0,0.0,offroading traction control,electronic,pos
3654,,294.0,7.0,0.0,offroadinfg,fine,pos
3655,1123.0,294.0,8.0,9.0,tire,season,neu
3656,,294.0,8.0,9.0,tire,popular German brand,pos
3657,,294.0,8.0,9.0,tire,relatively good offroad,pos
3658,,294.0,8.0,9.0,offroader,light,neu
3659,,294.0,8.0,9.0,offroad,would upgrade tire terrain tire,neg
3660,1124.0,294.0,9.0,7.0,-,-,-
3661,1125.0,294.0,10.0,2.0,offroad,vehicle designed,neu
3662,1126.0,294.0,11.0,4.0,offroad,actually bad,pos
3663,,294.0,11.0,4.0,air suspension,lucky,pos
3664,,294.0,11.0,4.0,height,raise lower vehicle,pos
3665,,294.0,11.0,4.0,vehicle lowest setting,pretty miserable offroading,neg
3666,1127.0,294.0,12.0,5.0,departure angle,better,pos
3667,,294.0,12.0,5.0,sight,well,pos
3668,,294.0,12.0,5.0,camera,cool,pos
3669,,294.0,12.0,5.0,camera,full 360 degree,neu
3670,,294.0,12.0,5.0,camera,see top hill,pos
3671,,294.0,12.0,5.0,BMW X5,new,pos
3672,,294.0,12.0,5.0,price,expensive,neg
3673,,294.0,12.0,5.0,camera,relatively high definition,pos
3674,,294.0,12.0,5.0,camera,really good job,pos
3675,,294.0,12.0,5.0,offroad,one new wonder,pos
3676,,294.0,12.0,5.0,visibility,ideal,neg
3677,1128.0,294.0,13.0,9.0,chasis,teeter totter,neu
3678,1129.0,294.0,14.0,9.0,chasis,rigid,pos
3679,1130.0,294.0,15.0,6.0,brand,familiar,pos
3680,1131.0,294.0,16.0,2.0,front grill,new design language,pos
3681,,294.0,16.0,2.0,front grill,big,pos
3682,,294.0,16.0,2.0,front grill,XL,pos
3683,,294.0,16.0,2.0,grill,big,pos
3684,1132.0,294.0,17.0,1.0,front,double XL,pos
3685,,294.0,17.0,1.0,inside,pretty much classic,pos
3686,,294.0,17.0,1.0,digital dash,new,pos
3687,,294.0,17.0,1.0,display,big,pos
3688,,294.0,17.0,1.0,gear selector,funky,neg
3689,,294.0,17.0,1.0,gear selector,never fallen love,neg
3690,,294.0,17.0,1.0,control,whole bunch different,pos
3691,1133.0,294.0,18.0,3.0,headroom,plenty,pos
3692,,294.0,18.0,3.0,sunroof,massive,pos
3693,,294.0,18.0,3.0,sunroof,stretch way back,pos
3694,,294.0,18.0,3.0,room,plenty,pos
3695,,294.0,18.0,3.0,back,see five people relative comfort,pos
3696,1134.0,294.0,19.0,9.0,room,generous look,pos
3697,,294.0,19.0,9.0,back,lot space,pos
3698,,294.0,19.0,9.0,backpack,two big,neu
3699,,294.0,19.0,9.0,split gate,love,pos
3700,,294.0,19.0,9.0,split gate,really great offroading,pos
3701,,294.0,19.0,9.0,split gate,really great overlanding,pos
3702,,294.0,19.0,9.0,height,lowered,neu
3703,,294.0,19.0,9.0,split gate height,squat far,neu
3704,,294.0,19.0,9.0,split gate height,pet get,pos
3705,,294.0,19.0,9.0,split gate,incredible,pos
3706,,294.0,19.0,9.0,split gate,really thoughtful,pos
3707,,294.0,19.0,9.0,split gate,lower,pos
3708,,294.0,19.0,9.0,split gate,raise offroad,pos
3709,,294.0,19.0,9.0,air suspension,probably suspension want,neg
3710,1135.0,294.0,20.0,6.0,water porting,vehicle go across,neg
3711,1136.0,294.0,21.0,8.0,-,-,-
3712,1137.0,294.0,22.0,4.0,river,vehicle want take across,neg
3713,,294.0,22.0,4.0,offroad,good Land Rover,neg
3714,,294.0,22.0,4.0,offroad,good Range Rover,neg
3715,,294.0,22.0,4.0,car,heritage onroad driving,pos
3716,,294.0,22.0,4.0,wood,problem,pos
3717,,294.0,22.0,4.0,wood,hgets little dusty mudy,neu
3718,,294.0,22.0,4.0,mountain,fine,pos
3719,,294.0,22.0,4.0,snow storm,fine,pos
3720,,294.0,22.0,4.0,offroad,ultimate machine,neg
3721,,294.0,22.0,4.0,serious offroad,may want stick German car,pos
3722,1138.0,294.0,23.0,6.0,-,-,-
3723,1139.0,295.0,1.0,6.0,-,-,-
3724,1140.0,295.0,2.0,2.0,look,similar outgoing car,pos
3725,,295.0,2.0,2.0,wheelbase,stretched,neu
3726,,295.0,2.0,2.0,length,,neu
3727,,295.0,2.0,2.0,car,wider,neu
3728,,295.0,2.0,2.0,roof line,sleek,pos
3729,,295.0,2.0,2.0,roof line,lowered 0.1 inch,pos
3730,,295.0,2.0,2.0,inside,room,pos
3731,1141.0,295.0,3.0,6.0,-,-,-
3732,1142.0,295.0,4.0,7.0,price,start little bit le,pos
3733,1143.0,295.0,5.0,6.0,crossover,traditional,neu
3734,,295.0,5.0,6.0,design,sleek,pos
3735,,295.0,5.0,6.0,performance,high,pos
3736,,295.0,5.0,6.0,car,luxury machine,pos
3737,,295.0,5.0,6.0,competition,quite bit,pos
3738,,295.0,5.0,6.0,X line,popular,pos
3739,,295.0,5.0,6.0,hood,progress,pos
3740,1144.0,295.0,6.0,0.0,drive,wheel,neu
3741,,295.0,6.0,0.0,torque,lot,pos
3742,1145.0,295.0,7.0,2.0,cockpit,typical BMW,neu
3743,,295.0,7.0,2.0,cockpit,really good,pos
3744,,295.0,7.0,2.0,driving dynamic,pride,pos
3745,,295.0,7.0,2.0,feel behind steering,pride,pos
3746,1146.0,295.0,8.0,3.0,seat,plenty adjustment,pos
3747,,295.0,8.0,3.0,steering,telescoping,pos
3748,,295.0,8.0,3.0,seat,bolstering adjustment,pos
3749,,295.0,8.0,3.0,steering,wheel adjustment,pos
3750,1147.0,295.0,9.0,1.0,steering wheel,really comfortable behind wheel,pos
3751,,295.0,9.0,1.0,equipment,standard,pos
3752,1148.0,295.0,10.0,5.0,navigation,standard,neu
3753,,295.0,10.0,5.0,apple carplay,standard,neu
3754,,295.0,10.0,5.0,driver assisstance technology,standard,neu
3755,1149.0,295.0,11.0,3.0,car,performance,pos
3756,,295.0,11.0,3.0,car,style,pos
3757,,295.0,11.0,3.0,car,luxury,pos
3758,,295.0,11.0,3.0,leg room,limited,neg
3759,,295.0,11.0,3.0,headroom,head touching ceiling,neg
3760,,295.0,11.0,3.0,roof,sunroof,neu
3761,,295.0,11.0,3.0,back legroom,stretched,pos
3762,,295.0,11.0,3.0,back,little bit space,pos
3763,,295.0,11.0,3.0,legroom,car,neg
3764,,295.0,11.0,3.0,headroom,car,neg
3765,1150.0,295.0,12.0,2.0,headroom,premium,pos
3766,,295.0,12.0,2.0,car,style,neg
3767,,295.0,12.0,2.0,utility,car,neg
3768,1151.0,295.0,13.0,3.0,back,comfortable kid,neu
3769,1152.0,295.0,14.0,9.0,capacity,little,pos
3770,,295.0,14.0,9.0,cargo volume,one cubic foot,pos
3771,,295.0,14.0,9.0,rear seat,folding,pos
3772,,295.0,14.0,9.0,rear seat,favorite utility feature,pos
3773,,295.0,14.0,9.0,middle section,fold,pos
3774,,295.0,14.0,9.0,boot,put sky,pos
3775,1153.0,295.0,15.0,6.0,-,-,-
3776,1154.0,295.0,16.0,0.0,engine,magic,pos
