,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
2866,,259.0,8.0,4.0,stop,really nicely,pos
2867,,259.0,8.0,4.0,handling,feel heavy,pos
2868,,259.0,8.0,4.0,traction,really impressive,pos
2869,,259.0,8.0,4.0,engine,nicely,pos
2870,,259.0,8.0,4.0,handling,nicely,pos
2871,,259.0,8.0,4.0,steering,nicely,pos
2872,,259.0,8.0,4.0,brake,really pulled,pos
2873,3994,259.0,9.0,6.0,car,blinding good,pos
2874,,259.0,9.0,6.0,car,surprise,pos
2875,,259.0,9.0,6.0,car,car,pos
2876,,259.0,9.0,6.0,overall,nine mark,pos
2877,3995,261.0,1.0,6.0,-,-,-
2878,3996,261.0,2.0,2.0,look,pretty good,pos
2879,3997,261.0,3.0,0.0,-,-,-
2880,3998,261.0,4.0,3.0,-,-,-
2881,3999,261.0,5.0,0.0,entertaintment,definitely dissapoint,neg
2882,,261.0,5.0,0.0,engine,fantastic,pos
2883,,261.0,5.0,0.0,engine,complete joy,pos
2884,,261.0,5.0,0.0,handle,well,pos
2885,4000,261.0,6.0,4.0,corner handling,really lean,pos
2886,,261.0,6.0,4.0,corner handling,completely unintimidating,pos
2887,,261.0,6.0,4.0,feedback,quite good,pos
2888,,261.0,6.0,4.0,speed,much sparkle,neg
2889,,261.0,6.0,4.0,practicality,miss,neg
2890,4001,261.0,7.0,3.0,A5,pretty good,pos
2891,,261.0,7.0,3.0,back,bit screen,neu
2892,4002,261.0,8.0,9.0,boot,plenty luggage,pos
2893,4003,261.0,9.0,3.0,driving position,decent,pos
2894,,261.0,9.0,3.0,car,quite refined,pos
2895,4004,261.0,10.0,7.0,price,cheap,pos
2896,,261.0,10.0,7.0,price,comparable,neu
2897,,261.0,10.0,7.0,price,couple grand automatic M3,neu
2898,4005,261.0,11.0,1.0,gearbox,automatic,neu
2899,4006,261.0,12.0,7.0,price,pricey,neu
2900,4007,261.0,13.0,4.0,drive,little bit disappointed,neg
2901,,261.0,13.0,4.0,drive,great fun,pos
2902,4008,261.0,14.0,6.0,ending,brilliant,pos
2903,,261.0,14.0,6.0,ending,like lot,pos
2904,,261.0,14.0,6.0,verdict,four star,neu
2905,4009,262.0,1.0,6.0,Audi A one,identically Volkswagen Polo,pos
2906,,262.0,1.0,6.0,Audi A one,way fruity,pos
2907,,262.0,1.0,6.0,Audi A one,exciting,pos
2908,4010,262.0,2.0,7.0,price,bit expensive Volkswagon Polo,neg
2909,4011,262.0,3.0,2.0,look,really good looking,pos
2910,,262.0,3.0,2.0,car,extra sporty bit piece,pos
2911,,262.0,3.0,2.0,bodywork,two tone,pos
2912,,262.0,3.0,2.0,blade pane,lovely,pos
2913,,262.0,3.0,2.0,look,great,pos
2914,,262.0,3.0,2.0,interior design,life upto exterior look,pos
2915,,262.0,3.0,2.0,dash design,really really cool,pos
2916,,262.0,3.0,2.0,dash angle,like,pos
2917,,262.0,3.0,2.0,shape around instrument,cool,pos
2918,,262.0,3.0,2.0,trim,lot metallic,pos
2919,,262.0,3.0,2.0,door plastic,look scratchy,neg
2920,,262.0,3.0,2.0,door plastic,budget,neg
2921,,262.0,3.0,2.0,door plastic,bit shame,neg
2922,,262.0,3.0,2.0,door plastic,worse VW Polo,neu
2923,,262.0,3.0,2.0,material,soft touch,pos
2924,,262.0,3.0,2.0,range,best bit,pos
2925,,262.0,3.0,2.0,digital instrument,look really smart,pos
2926,,262.0,3.0,2.0,digital instrument,clear,pos
2927,,262.0,3.0,2.0,display,change le sporty,pos
2928,,262.0,3.0,2.0,dial,change size,pos
2929,,262.0,3.0,2.0,digital instrument,lovely lovely lovely,pos
2930,4012,262.0,4.0,8.0,main screen,central,neu
2931,,262.0,4.0,8.0,main screen,lovely,pos
2932,,262.0,4.0,8.0,main screen,quite easy use,pos
2933,,262.0,4.0,8.0,screen,click,neu
2934,,262.0,4.0,8.0,screen,vibrate,neu
2935,,262.0,4.0,8.0,screen,response faster,pos
2936,,262.0,4.0,8.0,screen,great inversion,pos
2937,,262.0,4.0,8.0,screen,slightly larger,pos
2938,,262.0,4.0,8.0,normal screen,decent enough,pos
2939,,262.0,4.0,8.0,satellite navigation,really need,neg
2940,,262.0,4.0,8.0,satnav,really need,neg
2941,,262.0,4.0,8.0,everything,dead simple,pos
2942,,262.0,4.0,8.0,everything,classic Audi,neu
2943,,262.0,4.0,8.0,climate control,easy use,pos
2944,,262.0,4.0,8.0,USB,old fashioned,pos
2945,,262.0,4.0,8.0,USB,good old,pos
2946,4013,262.0,5.0,3.0,driving position,really good,pos
2947,,262.0,5.0,3.0,steering,lot adjustment,pos
2948,,262.0,5.0,3.0,headroom,enough,pos
2949,,262.0,5.0,3.0,seat,go quite low,neg
2950,,262.0,5.0,3.0,seat,go way,pos
2951,,262.0,5.0,3.0,view,get good small,pos
2952,4014,262.0,6.0,1.0,door mirror controller,electric,neu
2953,,262.0,6.0,1.0,door mirror controller,slightly annoying,neg
2954,,262.0,6.0,1.0,door mirror controller,fiddly,neg
2955,,262.0,6.0,1.0,door mirror controller,need small hand,neg
2956,,262.0,6.0,1.0,stereo volume control,hard reach,neg
2957,,262.0,6.0,1.0,upgraded sound system,sound really good,pos
2958,,262.0,6.0,1.0,seat,heated,pos
2959,4015,262.0,7.0,7.0,-,-,-
2960,4016,262.0,8.0,0.0,-,-,-
2961,4017,262.0,9.0,7.0,-,-,-
2962,4018,262.0,10.0,1.0,storage,right,neu
2963,,262.0,10.0,1.0,cup holder,perfect espresso cup,pos
2964,,262.0,10.0,1.0,drawer,little,neg
2965,,262.0,10.0,1.0,door bin,really large,pos
2966,,262.0,10.0,1.0,glove box,right,neu
2967,,262.0,10.0,1.0,glove box,nothing special,neu
2968,,262.0,10.0,1.0,door bin,impressive,pos
2969,,262.0,10.0,1.0,rear door bin,really big,pos
2970,,262.0,10.0,1.0,rear door bin,pretty much big front,pos
2971,4019,262.0,11.0,3.0,room,decent,pos
2972,,262.0,11.0,3.0,back,really spacious,pos
2973,,262.0,11.0,3.0,car,small,neg
2974,,262.0,11.0,3.0,floor,lump,neg
2975,,262.0,11.0,3.0,window ledge,quite high,neg
2976,,262.0,11.0,3.0,view,hard get,neg
2977,,262.0,11.0,3.0,carrying three back,great,neg
2978,,262.0,11.0,3.0,headroom (people six foot),fine,pos
2979,4020,262.0,12.0,1.0,coat hook,little,neg
2980,,262.0,12.0,1.0,coat,really laborious,neg
2981,,262.0,12.0,1.0,back seat,padded pocket,pos
2982,,262.0,12.0,1.0,charging socket,kind,neg
2983,,262.0,12.0,1.0,charging socket,great,neg
2984,,262.0,12.0,1.0,armrest,,neg
2985,,262.0,12.0,1.0,fix cover,really really hard remove,neg
2986,,262.0,12.0,1.0,fix cover,annoying,neg
2987,,262.0,12.0,1.0,back,alright,neu
2988,,262.0,12.0,1.0,back room,enough maneuver,neu
2989,,262.0,12.0,1.0,wheel arch intrusion,hardly,pos
2990,,262.0,12.0,1.0,wheel arch intrusion,kinda slide,neu
2991,,262.0,12.0,1.0,roofline,problem,neg
2992,,262.0,12.0,1.0,back roofline,quite low,neg
2993,,262.0,12.0,1.0,headroom,people might bang head,neg
2994,4021,262.0,13.0,9.0,boot,decent size,pos
2995,,262.0,13.0,9.0,car,small,neg
2996,,262.0,13.0,9.0,load lift,none,pos
2997,,262.0,13.0,9.0,load lift,great,pos
2998,,262.0,13.0,9.0,net,good tying stuff,pos
2999,,262.0,13.0,9.0,boot floor,adjustable,pos
3000,,262.0,13.0,9.0,car,space saver,pos
3001,,262.0,13.0,9.0,storage underneath,single mixer,neu
3002,,262.0,13.0,9.0,storage underneath,pretty nice,pos
3003,4022,262.0,14.0,7.0,storage pack,expensive,pos
3004,,262.0,14.0,7.0,storage pack,worth,pos
3005,4023,262.0,15.0,9.0,cabin,bit piece,neu
3006,,262.0,15.0,9.0,catch,little,neu
3007,,262.0,15.0,9.0,load area,quite big,pos
3008,,262.0,15.0,9.0,load area,nice,pos
3009,,262.0,15.0,9.0,load area,flat,pos
3010,,262.0,15.0,9.0,load area,quite easily fit thing,pos
3011,4024,262.0,16.0,3.0,-,-,-
3012,4025,262.0,17.0,6.0,-,-,-
3013,4026,262.0,18.0,2.0,trim,gloss,pos
3014,,262.0,18.0,2.0,trim,get reflection,neg
3015,,262.0,18.0,2.0,trim,flickering,neg
3016,,262.0,18.0,2.0,trim,really really disrupting,neg
3017,4027,262.0,19.0,9.0,vent,quite lot fake plastic,neg
3018,,262.0,19.0,9.0,vent,fake,neg
3019,,262.0,19.0,9.0,plastic,big swathe,neg
3020,,262.0,19.0,9.0,plastic,bother,neg
3021,,262.0,19.0,9.0,vent,fake,neg
3022,4028,262.0,20.0,3.0,side skirt,stick bit,pos
3023,4029,262.0,21.0,1.0,-,-,-
3024,4030,262.0,22.0,7.0,option,quite,neu
3025,4031,262.0,23.0,6.0,-,-,-
3026,4032,262.0,24.0,9.0,cover,fit neatly floor,pos
3027,4033,262.0,25.0,1.0,ambient lighting,love,pos
3028,,262.0,25.0,1.0,ambient lighting,optional,neu
3029,,262.0,25.0,1.0,steering wheel,customizable,pos
3030,,262.0,25.0,1.0,main entertainment system,shame can't assign function,neg
3031,,262.0,25.0,1.0,glove box,take room,pos
3032,,262.0,25.0,1.0,storage drawer,special,pos
3033,,262.0,25.0,1.0,anchor point,fixed,pos
3034,,262.0,25.0,1.0,passenger seat,ideal,pos
3035,,262.0,25.0,1.0,passenger seat,securing look safe,pos
3036,4034,262.0,26.0,4.0,drive,nice,pos
3037,,262.0,26.0,4.0,drive,easy,pos
3038,,262.0,26.0,4.0,body,quite small,neg
3039,4035,262.0,27.0,5.0,blind spot,bigger,neg
3040,,262.0,27.0,5.0,rear pillar,huge,neg
3041,,262.0,27.0,5.0,look shoulder,quite awkward,neg
3042,4036,262.0,28.0,4.0,steering,nice,pos
3043,,262.0,28.0,4.0,steering,light,pos
3044,,262.0,28.0,4.0,steering,precise,pos
3045,,262.0,28.0,4.0,driving tow,easier,pos
3046,,262.0,28.0,4.0,lower speed,jerky,neg
3047,,262.0,28.0,4.0,gear change,automatic,pos
3048,,262.0,28.0,4.0,gear change,bit clunky,neg
3049,,262.0,28.0,4.0,driving mode,delay put food,neg
3050,,262.0,28.0,4.0,driving mode,bit pain pulling away junction,neg
3051,,262.0,28.0,4.0,suspension,good,pos
3052,4037,262.0,29.0,3.0,suspension,lowered stiffened sport,neg
3053,4038,262.0,30.0,4.0,noise,much,neg
3054,,262.0,30.0,4.0,car,feel like bigger,pos
3055,,262.0,30.0,4.0,comfort,quite comfy,neg
3056,,262.0,30.0,4.0,bump,terrible,neu
3057,,262.0,30.0,4.0,bump,comfy,neg
3058,4039,262.0,31.0,3.0,sound,really quiet,pos
3059,4040,262.0,32.0,0.0,engine,job,pos
3060,,262.0,32.0,0.0,engine,got plenty punch,pos
3061,,262.0,32.0,0.0,engine,feel bit rough,neg
3062,,262.0,32.0,0.0,1.5 L engine,smoother,pos
3063,,262.0,32.0,0.0,1.5 L engine,performance,pos
3064,,262.0,32.0,0.0,two litre engine,really quite quick,pos
3065,,262.0,32.0,0.0,two litre engine,quite expensive,neg
3066,,262.0,32.0,0.0,1.5 L engine,suit best,pos
3067,4041,262.0,33.0,4.0,twisty road,pretty good,pos
3068,,262.0,33.0,4.0,feeling,darty fun,pos
3069,4042,262.0,34.0,5.0,bend,lead much,pos
3070,,262.0,34.0,5.0,car,safe,pos
3071,,262.0,34.0,5.0,car,secure,pos
3072,,262.0,34.0,5.0,car,sensible,pos
3073,4043,262.0,35.0,7.0,-,-,-
3074,4044,262.0,36.0,6.0,price,expensive,neg
3075,,262.0,36.0,6.0,car,cool,pos
3076,,262.0,36.0,6.0,car,little,neg
3077,4045,263.0,1.0,6.0,-,-,-
3078,4046,263.0,2.0,0.0,-,-,-
3079,4047,263.0,3.0,6.0,weight,hugely heavy,neg
3080,,263.0,3.0,6.0,weight,heavier M5 touring,neg
3081,4048,263.0,4.0,0.0,S6,slightly faster,pos
3082,,263.0,4.0,0.0,drive,much fun,neg
3083,4049,263.0,5.0,4.0,ride,pretty awful,neg
3084,,263.0,5.0,4.0,torque,got none,neg
3085,4050,263.0,6.0,0.0,torque,silly amount,pos
3086,,263.0,6.0,0.0,engine,turbocharged,neu
3087,4051,263.0,7.0,4.0,transmission,surprising,neu
3088,,263.0,7.0,4.0,Audi gearbox,ain't much fun,neg
3089,,263.0,7.0,4.0,downshift,good,pos
3090,,263.0,7.0,4.0,downshift,always inch perfect,neg
3091,,263.0,7.0,4.0,downshift,much better upshift,pos
3092,,263.0,7.0,4.0,utility,far useful everyday condition,pos
3093,,263.0,7.0,4.0,drive,four wheel,neu
3094,,263.0,7.0,4.0,car,wheather everyday performance,pos
3095,,263.0,7.0,4.0,RS6 everyday performance,best,pos
3096,,263.0,7.0,4.0,brake,excellent,pos
3097,,263.0,7.0,4.0,car,big,neg
3098,,263.0,7.0,4.0,car,heavy,neg
3099,4052,263.0,8.0,6.0,weight,400 kilogram RS4,pos
3100,4053,263.0,9.0,0.0,engine,quite impressive,pos
3101,,263.0,9.0,0.0,mile hour,quite impressive,pos
3102,4054,263.0,10.0,4.0,drive system,40 60 split,neu
3103,,263.0,10.0,4.0,oversteer,whiff,neg
3104,,263.0,10.0,4.0,comfort mode,pretty good,pos
3105,,263.0,10.0,4.0,slow speed,really like,neg
3106,,263.0,10.0,4.0,drive,slightly deranged,neg
3107,,263.0,10.0,4.0,sport mode suspension,rock like,neg
3108,4055,263.0,11.0,4.0,gearbox,fantastic,pos
3109,,263.0,11.0,4.0,gearbox,double clutch,neu
3110,,263.0,11.0,4.0,transmission,perfectly suit,pos
3111,,263.0,11.0,4.0,low speed,incredibly easy use,pos
3112,,263.0,11.0,4.0,flat upshift,wonderful part noise,pos
3113,,263.0,11.0,4.0,car,super estate,pos
3114,,263.0,11.0,4.0,car,everyday,pos
3115,4056,263.0,12.0,0.0,torque,crazy,pos
3116,,263.0,12.0,0.0,engine,pretty much old school,neg
3117,,263.0,12.0,0.0,Audi grill,get bigger,pos
3118,4057,263.0,13.0,2.0,-,-,-
3119,4058,263.0,14.0,6.0,weight,"big, big heavy",neg
3120,4059,263.0,15.0,1.0,-,-,-
3121,4060,263.0,16.0,2.0,-,-,-
3122,4061,263.0,17.0,1.0,dial,slightly funky,pos
3123,4062,263.0,18.0,2.0,outside,quite presence RS4,neg
3124,,263.0,18.0,2.0,wheel arch,quite well fitted,neg
3125,4063,263.0,19.0,9.0,-,-,-
3126,4064,263.0,20.0,2.0,-,-,-
3127,4065,263.0,21.0,2.0,arch,hark back,neu
3128,,263.0,21.0,2.0,Quattro,great old chestnut,pos
3129,,263.0,21.0,2.0,top,solid,pos
3130,,263.0,21.0,2.0,arch,love,pos
3131,,263.0,21.0,2.0,arch,subtle,pos
3132,4066,263.0,22.0,9.0,back wheel,huge,pos
3133,,263.0,22.0,9.0,back wheel,help ride,pos
3134,,263.0,22.0,9.0,piston calliper,dirty,pos
3135,,263.0,22.0,9.0,piston calliper,great big,pos
3136,,263.0,22.0,9.0,20 inch wheel,ceramic,neu
3137,,263.0,22.0,9.0,back wheel,save 12.2 kilo,pos
3138,4067,263.0,23.0,7.0,price,expensive car,pos
3139,4068,263.0,24.0,6.0,weight,obscene number,neg
3140,,263.0,24.0,6.0,package,capable,pos
3141,,263.0,24.0,6.0,RS6,impressed thought,pos
3142,,263.0,24.0,6.0,car,impressive three Rs,neg
3143,4069,263.0,25.0,0.0,power,unstoppable,pos
3144,,263.0,25.0,0.0,car,fastest,pos
3145,,263.0,25.0,0.0,car,biggest,pos
3146,4070,263.0,26.0,6.0,transimission,rudely exposed gearbox,neg
3147,,263.0,26.0,6.0,car,great,pos
3148,,263.0,26.0,6.0,car,hilarious,pos
3149,,263.0,26.0,6.0,car,hot rod,pos
3150,4071,264.0,1.0,6.0,styling,familiar,pos
3151,,264.0,1.0,6.0,car,new,pos
3152,,264.0,1.0,6.0,car,lighter,pos
3153,4072,264.0,2.0,0.0,torque,lot,pos
3154,,264.0,2.0,0.0,engine,incredibly smooth,pos
3155,,264.0,2.0,0.0,engine,refined,pos
3156,,264.0,2.0,0.0,engine,pretty,pos
3157,4073,264.0,3.0,3.0,drive,relaxed,pos
3158,,264.0,3.0,3.0,drive,quiet,pos
3159,,264.0,3.0,3.0,drive,high point,pos
3160,4074,264.0,4.0,0.0,engine,nice,pos
3161,,264.0,4.0,0.0,torque,nice spread,pos
3162,4075,264.0,5.0,4.0,damper,adaptive,neu
3163,,264.0,5.0,4.0,comfort,excellent,pos
3164,,264.0,5.0,4.0,car,comfortable,pos
3165,,264.0,5.0,4.0,offroad,G5 needed,pos
3166,4076,264.0,6.0,0.0,performed,well,pos
3167,4077,264.0,7.0,4.0,steering,electric,pos
3168,,264.0,7.0,4.0,steering,communicative,neg
3169,,264.0,7.0,4.0,handling,involving,neg
3170,4078,264.0,8.0,5.0,car,fun,neg
3171,,264.0,8.0,5.0,car,safe,pos
3172,,264.0,8.0,5.0,car,competent,pos
3173,4079,264.0,9.0,4.0,torque vectoring,standard,neu
3174,4080,264.0,10.0,2.0,interior,high point,pos
3175,,264.0,10.0,2.0,quality,none rival match,pos
3176,,264.0,10.0,2.0,interior,largely borrowed A4 A5 Q7,neu
3177,4081,264.0,11.0,8.0,virtual cockpit,latest,pos
3178,,264.0,11.0,8.0,entertaintment screen,touch screen,pos
3179,,264.0,11.0,8.0,system,one best,pos
3180,4082,264.0,12.0,2.0,Audi,good formula,pos
3181,4083,264.0,13.0,0.0,look,like,pos
3182,4084,264.0,14.0,6.0,car,economical bit le,neg
3183,,264.0,14.0,6.0,handling,involvement bit le,neg
3184,4085,266.0,1.0,6.0,car,executive,pos
3185,4086,266.0,2.0,0.0,type,saloon,neu
3186,4087,266.0,3.0,4.0,grip,abundance,pos
3187,,266.0,3.0,4.0,performance,,pos
3188,,266.0,3.0,4.0,drive,engaging,neg
3189,4088,266.0,4.0,3.0,front cabin,issue,pos
3190,,266.0,4.0,3.0,rear,cramped class,neg
3191,,266.0,4.0,3.0,boot,barely larger Audi A4,neg
3192,4089,266.0,5.0,7.0,price,funny,neu
3193,,266.0,5.0,7.0,price,expensive,pos
3194,,266.0,5.0,7.0,performance advantage,considerable,pos
3195,4090,266.0,6.0,2.0,-,-,-
3196,4091,266.0,7.0,6.0,car,fast,pos
3197,,266.0,7.0,6.0,car,well built,pos
3198,,266.0,7.0,6.0,technology,useful,pos
3199,,266.0,7.0,6.0,packaging,clever,neg
3200,,266.0,7.0,6.0,overall,flawed welcome edition,neu
3201,,266.0,7.0,6.0,verdict,four star,pos
3202,4092,267.0,1.0,6.0,Q3,compact,neu
3203,,267.0,1.0,6.0,Q3,premium offroader,pos
3204,4093,267.0,2.0,4.0,comfort,different,pos
3205,,267.0,2.0,4.0,ride,nice,pos
3206,,267.0,2.0,4.0,handling,compromise,neg
3207,,267.0,2.0,4.0,steer,well,pos
3208,,267.0,2.0,4.0,gearbox,smooth,pos
3209,,267.0,2.0,4.0,gearbox,well mannered,pos
3210,,267.0,2.0,4.0,gearbox,responsive,pos
3211,,267.0,2.0,4.0,Quattro drive,smooth,pos
3212,,267.0,2.0,4.0,Quattro drive,well mannered,pos
3213,,267.0,2.0,4.0,Quattro drive,responsive,pos
3214,4094,267.0,3.0,3.0,Q3,big enough,pos
3215,,267.0,3.0,3.0,backseat,plenty room,pos
3216,,267.0,3.0,3.0,boot,little bit confined,neg
3217,,267.0,3.0,3.0,boot,massive,neg
3218,4095,267.0,4.0,9.0,value money,big enough,pos
3219,4096,267.0,5.0,7.0,running cost,best class,pos
3220,,267.0,5.0,7.0,drive,front wheel,neu
3221,4097,267.0,6.0,6.0,Audi Q3,clearly refined,pos
3222,,267.0,6.0,6.0,car,well rounded,pos
3223,,267.0,6.0,6.0,car,desirable,pos
3224,,267.0,6.0,6.0,car,family,pos
3225,,267.0,6.0,6.0,verdict,four start,pos
3226,,267.0,6.0,6.0,practicality,limited,neg
3227,4098,268.0,1.0,6.0,look,good,pos
3228,,268.0,1.0,6.0,A6,best executive,pos
3229,,268.0,1.0,6.0,type,saloon,neu
3230,4099,268.0,2.0,3.0,ride,really well,pos
3231,,268.0,2.0,3.0,back,lot room,pos
3232,,268.0,2.0,3.0,A6,really excels,pos
3233,4100,268.0,3.0,1.0,interior ambience,really set car apart,pos
3234,,268.0,3.0,1.0,driving environment lay,really set car apart,pos
3235,4101,268.0,4.0,7.0,option,warn playing fast loose,neu
3236,4102,268.0,5.0,6.0,car,likable,pos
3237,,268.0,5.0,6.0,car,capable,pos
3238,,268.0,5.0,6.0,car,competent,pos
3239,4103,269.0,1.0,6.0,-,-,-
3240,4104,269.0,2.0,0.0,car,fast,pos
3241,,269.0,2.0,0.0,car,practical,pos
3242,4105,269.0,3.0,3.0,-,-,-
3243,4106,269.0,4.0,2.0,look,really good instagram,pos
3244,4107,269.0,5.0,6.0,-,-,-
3245,4108,269.0,6.0,0.0,engine,slightly controversial,neg
3246,,269.0,6.0,0.0,old V8 engine,love,pos
3247,,269.0,6.0,0.0,old V8 sound,amazing,pos
3248,,269.0,6.0,0.0,horsepower,,neu
3249,,269.0,6.0,0.0,torque,actually,pos
3250,,269.0,6.0,0.0,pulling power,added,pos
3251,,269.0,6.0,0.0,S60 time,faster,pos
3252,4109,269.0,7.0,0.0,performance figure,understates,pos
3253,,269.0,7.0,0.0,horsepower,16,pos
3254,,269.0,7.0,0.0,drive system,impressive,pos
3255,,269.0,7.0,0.0,drive system,wheel,neu
3256,,269.0,7.0,0.0,drive system,rear biased,neu
3257,,269.0,7.0,0.0,corner,help push around,pos
3258,4110,269.0,8.0,1.0,car,bit spoke,neu
3259,,269.0,8.0,1.0,rev counter,big,pos
3260,,269.0,8.0,1.0,rev counter,central,neu
3261,4111,269.0,9.0,4.0,suspension,adaptive,pos
3262,,269.0,9.0,4.0,suspension,clever feature,pos
3263,,269.0,9.0,4.0,suspension,optional,neu
3264,,269.0,9.0,4.0,outside wheel,proper,pos
3265,,269.0,9.0,4.0,outside wheel,nice,pos
3266,,269.0,9.0,4.0,outside wheel,flat,pos
3267,4112,269.0,10.0,0.0,-,-,-
3268,4113,269.0,11.0,0.0,normal mode sound,right,neu
3269,,269.0,11.0,0.0,sport mode sound,bit louder,neu
3270,4114,269.0,12.0,6.0,weight,80 kilo lighter,pos
3271,4115,269.0,13.0,2.0,look,pretty,pos
3272,,269.0,13.0,2.0,grill,honey comb,pos
3273,,269.0,13.0,2.0,grill,budging bigger bumper,pos
3274,,269.0,13.0,2.0,grill,larger,pos
3275,,269.0,13.0,2.0,grill,agressive,pos
3276,,269.0,13.0,2.0,air breather,little,neg
3277,4116,269.0,14.0,9.0,core,lower,neu
3278,4117,269.0,15.0,2.0,horse,real,pos
3279,,269.0,15.0,2.0,horse,stick,pos
3280,,269.0,15.0,2.0,look,really muscular,pos
3281,,269.0,15.0,2.0,look,side skirt,neu
3282,,269.0,15.0,2.0,roof spoiler,budging,neu
3283,,269.0,15.0,2.0,rear bumper,deeper,neu
3284,,269.0,15.0,2.0,tailpipe,big,neu
3285,,269.0,15.0,2.0,tailpipe,classic,neu
3286,,269.0,15.0,2.0,tailpipe,oval,neu
3287,,269.0,15.0,2.0,inside enhancement,quite noticeable,neg
3288,,269.0,15.0,2.0,interior,lovely anyway,pos
3289,,269.0,15.0,2.0,interior upgrade,,neu
3290,,269.0,15.0,2.0,steering wheel,flat bottom,pos
3291,4118,269.0,16.0,3.0,seat,sport,pos
3292,,269.0,16.0,3.0,seat,lovely,pos
3293,,269.0,16.0,3.0,seat,quilted,pos
3294,,269.0,16.0,3.0,seat,side bolster,pos
3295,,269.0,16.0,3.0,seat,place turn,pos
3296,4119,269.0,17.0,0.0,engine,smaller,neu
3297,,269.0,17.0,0.0,efficiency,improved,pos
3298,4120,269.0,18.0,9.0,vent,fake,neg
3299,4121,269.0,19.0,4.0,gearbox auto mode,pretty good,pos
3300,,269.0,19.0,4.0,gearbox mannual mode,bit involvement,neu
3301,4122,269.0,20.0,2.0,paddle,feel absolutely cheap,neg
3302,,269.0,20.0,2.0,paddle,horrible touch,neg
3303,,269.0,20.0,2.0,color,nado gray,neu
3304,,269.0,20.0,2.0,color,pick dirt easily,neg
3305,4123,269.0,21.0,8.0,driving mode,pretty hard reach,neg
3306,4124,269.0,22.0,4.0,drive,well,pos
3307,,269.0,22.0,4.0,car,performance,pos
3308,,269.0,22.0,4.0,bump,amazed well thing deal,pos
3309,,269.0,22.0,4.0,comfort mode,really quite comfortable,pos
3310,,269.0,22.0,4.0,car,everyday,pos
3311,,269.0,22.0,4.0,car,really really easy live,pos
3312,,269.0,22.0,4.0,steering (dynamic mode),weighted,neu
3313,,269.0,22.0,4.0,exhaust noise (dynamic mode),,neg
3314,,269.0,22.0,4.0,suspension (dynamic mode),stiffens,neu
3315,4125,269.0,23.0,0.0,-,-,-
3316,4126,269.0,24.0,4.0,drive,wheel,neu
3317,,269.0,24.0,4.0,grip,lot,pos
3318,,269.0,24.0,4.0,drive,fast,pos
3319,,269.0,24.0,4.0,handle,well,pos
3320,,269.0,24.0,4.0,car,fine,pos
3321,,269.0,24.0,4.0,corner,feel moving,pos
3322,,269.0,24.0,4.0,car,fun,pos
3323,,269.0,24.0,4.0,finish,quite,neg
3324,,269.0,24.0,4.0,Mercedes C 63 BMW M3,little bit flight,neg
3325,,269.0,24.0,4.0,corner,turn much,neg
3326,,269.0,24.0,4.0,car,good fun,pos
3327,,269.0,24.0,4.0,suspension setting,quite right UK,neg
3328,,269.0,24.0,4.0,suspension setting,complaint,neg
3329,,269.0,24.0,4.0,comfort,great crusing,pos
3330,,269.0,24.0,4.0,comfort,little bit soft,neg
3331,,269.0,24.0,4.0,corner comfort mode,lean bit much,neg
3332,,269.0,24.0,4.0,corner dynamic mode,nice,pos
3333,,269.0,24.0,4.0,corner dynamic mode,flat,pos
3334,,269.0,24.0,4.0,bump dynamic mode,little bit bouncy,neg
3335,,269.0,24.0,4.0,Auto mode,quite cut mustard really,neg
3336,,269.0,24.0,4.0,car,supercar,pos
3337,,269.0,24.0,4.0,car,great,pos
3338,,269.0,24.0,4.0,car,love,pos
3339,,269.0,24.0,4.0,car,real world,pos
3340,4127,269.0,25.0,6.0,Audi A4,everybody,neg
3341,4128,269.0,26.0,3.0,look,good,pos
3342,,269.0,26.0,3.0,car,comfortable,pos
3343,,269.0,26.0,3.0,car,practical,pos
3344,,269.0,26.0,3.0,car,easy live,pos
3345,,269.0,26.0,3.0,drive,genuinely good fun,pos
3346,4129,269.0,27.0,0.0,car,fast,pos
3347,4130,269.0,28.0,6.0,Audi RS4,awesome,pos
3348,,269.0,28.0,6.0,car,best Audi ever made,pos
3349,4131,270.0,1.0,6.0,-,-,-
3350,4132,270.0,2.0,2.0,design,changed much,neu
3351,,270.0,2.0,2.0,design,similar,neu
3352,,270.0,2.0,2.0,inside,quite different,pos
3353,,270.0,2.0,2.0,inside,lovely,pos
3354,,270.0,2.0,2.0,design,simple,pos
3355,,270.0,2.0,2.0,everything,easy use,pos
3356,,270.0,2.0,2.0,quality,exemplary,pos
3357,4133,270.0,3.0,3.0,seat,full leather,neg
3358,,270.0,3.0,3.0,seat,bizzare,neg
3359,4134,270.0,4.0,9.0,headlamp,xenon,neu
3360,4135,270.0,5.0,1.0,system,really good,pos
3361,4136,270.0,6.0,8.0,user interface,love,pos
3362,,270.0,6.0,8.0,entertaintment system,love,pos
3363,,270.0,6.0,8.0,screen display,wide,pos
3364,,270.0,6.0,8.0,screen display,lovely,pos
3365,4137,270.0,7.0,1.0,virtual cockpit,digitals,neu
3366,,270.0,7.0,1.0,virtual cockpit,analog dial,neu
3367,,270.0,7.0,1.0,widescreen setting,full,pos
