,Unnamed: 0,id,segment_id,text,aspect,opinion,sentiment,,,,
3720,,294,22,"Could you repeat that cancel thing is probably not the vehicle that you'd want to take a cross . Deepest , darkest Borneo across multiple rivers . So the question I started out with at the beginning of this X5 off road review is Is this the ultimate off road ? machine as well as on road machine , and I think we've got our answer . In other words , is it as good as the Land Rover or Range Rover off road ? And the answer is , no , it's not that good . The Range Rover and Land Rover , maybe even the Jeep Grand Cherokee have a heritage of going off road . This , of course , has a heritage of on road driving . But if you happen to have a cabin in the woods and it gets a little dusty and muddy , you shouldn't have any problems . Or if you're the mountains and you hit a snowstorm or to this car will do just fine . So keep in mind that if you do want to go seriously off road , maybe you want to stick the German cars .",offroad,not the ultimate machine,neg,,,,
3721,,294,22,"Could you repeat that cancel thing is probably not the vehicle that you'd want to take a cross . Deepest , darkest Borneo across multiple rivers . So the question I started out with at the beginning of this X5 off road review is Is this the ultimate off road ? machine as well as on road machine , and I think we've got our answer . In other words , is it as good as the Land Rover or Range Rover off road ? And the answer is , no , it's not that good . The Range Rover and Land Rover , maybe even the Jeep Grand Cherokee have a heritage of going off road . This , of course , has a heritage of on road driving . But if you happen to have a cabin in the woods and it gets a little dusty and muddy , you shouldn't have any problems . Or if you're the mountains and you hit a snowstorm or to this car will do just fine . So keep in mind that if you do want to go seriously off road , maybe you want to stick the German cars .",serious offroad,may want to stick to German cars,pos,,,,
3722,1138,294,23,"A G wagon is always his Roman reporting for the fast lane car , check out TfL car dot com for more news use and , of course , BMW X5 off road reviews in . You know , we're the only ones out here taking the X5 off road . What is up with that ? Everybody's out there on the race course . Go figure",-,-,-,,,,
3723,1139,295,1,"the BMW S4 is all new for 2019 . And if you're looking to purchase the X four or you want to see how it stacks up against competition or if you're just curious about what's changed , this is the video tow watch experts buyers Guy that's coming up right now , you might be saying , Wait a minute .",-,-,-,,,,
3724,1140,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",looks,similar to outgoing car,pos,,,,
3725,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",wheelbase,stretched,neu,,,,
3726,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",length,more,neu,,,,
3727,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",car,wider,neu,,,,
3728,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",roof line,sleek,pos,,,,
3729,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",roof line,lowered by 0.1 inch,pos,,,,
3730,,295,2,"The new X four looks very similar to the outgoing car . Well , not quiet , because BMW has stretched the X force 2.1 inches Maur wheelbase . Three inches Maur over a length . It's now whiter by 1.4 inches . But that sleek roof line is now lower by 0.1 oven inch , and also that means more room on the inside .",inside,more room,pos,,,,
3731,1141,295,3,"Theo theme says that the X four competes against cars like the Porsche Makhan and the Mercedes GLC coop . Yes , and I think that's true .",-,-,-,,,,
3732,1142,295,4,"Although the pricing varies , the Jill See starts a little bit less than next four , while the Makhan actually can be optioned way beyond what the next four is , especially in the turbo version of the Makhan .",price,starts little bit less,pos,,,,
3733,1143,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",crossover,more traditional,neu,,,,
3734,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",design,sleek,pos,,,,
3735,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",performance,high,pos,,,,
3736,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",car,luxury machine,pos,,,,
3737,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",competition,quite a bit,pos,,,,
3738,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",X line up,very popular,pos,,,,
3739,,295,5,"But I also think that export competes against cars like the Alfa Romeo Stelvio and the Jack o R F pace , because those are also yes , more traditional crossovers . But they'll have sleek designs and there high performance luxury machines , so there's actually quite a bit of competition in the space . But the X line up of cars for BMW is a very popular line up , especially the new X two , the X four and the X6 sport activity coops , as they call them , Progress is the name of the game onto the hood .",hood,progress,pos,,,,
3740,1144,295,6,"There only two engine options available for the new X four , and they're the two litre straight for and the three litre straight Six Turbo engines And those of you who know BMW engines know that the four cylinder be 46 code name has been available . Another BMW cars already , but it's also under the hood of the X four , and the rating is 248 horsepower and £258 feet of torque . The engine has made it to Nate's with automatic , and , of course , X tries is the only option . It's all wheel drive , but I think the one you really want this this one way Theo Straight six turbo engine with a rating off 355 horsepower , same as the outgoing engine , but a lot more torque £365 feet of torque that comes in at about 1500 rpm . Also made it to an eight speed automatic transmission and also on Lee . Available with X Drive . All will drive .",drive,all wheel,neu,,,,
3741,,295,6,"There only two engine options available for the new X four , and they're the two litre straight for and the three litre straight Six Turbo engines And those of you who know BMW engines know that the four cylinder be 46 code name has been available . Another BMW cars already , but it's also under the hood of the X four , and the rating is 248 horsepower and £258 feet of torque . The engine has made it to Nate's with automatic , and , of course , X tries is the only option . It's all wheel drive , but I think the one you really want this this one way Theo Straight six turbo engine with a rating off 355 horsepower , same as the outgoing engine , but a lot more torque £365 feet of torque that comes in at about 1500 rpm . Also made it to an eight speed automatic transmission and also on Lee . Available with X Drive . All will drive .",torque,lot more,pos,,,,
3742,1145,295,7,"The cockpit of the new X four is typical BMW , and I think that's a really good thing because they pride themselves on driving dynamics and how you feel behind the steering wheel .",cockpit,typical BMW,neu,,,,
3743,,295,7,"The cockpit of the new X four is typical BMW , and I think that's a really good thing because they pride themselves on driving dynamics and how you feel behind the steering wheel .",cockpit,really good,pos,,,,
3744,,295,7,"The cockpit of the new X four is typical BMW , and I think that's a really good thing because they pride themselves on driving dynamics and how you feel behind the steering wheel .",driving dynamics,pride themselves,pos,,,,
3745,,295,7,"The cockpit of the new X four is typical BMW , and I think that's a really good thing because they pride themselves on driving dynamics and how you feel behind the steering wheel .",feel behind the steering,pride themselves,pos,,,,
3746,1146,295,8,"Plenty of adjustment for me . I'm about 62 telescoping steering , wheel up and down adjustment , bolstering adjustment on the seat .",seat,plenty of adjustments,pos,,,,
3747,,295,8,"Plenty of adjustment for me . I'm about 62 telescoping steering , wheel up and down adjustment , bolstering adjustment on the seat .",steering,telescoping,pos,,,,
3748,,295,8,"Plenty of adjustment for me . I'm about 62 telescoping steering , wheel up and down adjustment , bolstering adjustment on the seat .",seat,bolstering adjustment,pos,,,,
3749,,295,8,"Plenty of adjustment for me . I'm about 62 telescoping steering , wheel up and down adjustment , bolstering adjustment on the seat .",steering,wheel up and down adjustment,pos,,,,
3750,1147,295,9,"I can get really comfortable behind the wheel and being doubly doing something else . With the new export , they're rolling in more standard equipment across their model lineups .",steering wheel,really comfortable behind the wheel,pos,,,,
3751,,295,9,"I can get really comfortable behind the wheel and being doubly doing something else . With the new export , they're rolling in more standard equipment across their model lineups .",equipment,more standard,pos,,,,
3752,1148,295,10,"That includes standard navigation standard apple carplay andMe or safety features , including driver assistance technologies that more of them are now becoming standard for the starting price .",navigation,standard,neu,,,,
3753,,295,10,"That includes standard navigation standard apple carplay andMe or safety features , including driver assistance technologies that more of them are now becoming standard for the starting price .",apple carplay,standard,neu,,,,
3754,,295,10,"That includes standard navigation standard apple carplay andMe or safety features , including driver assistance technologies that more of them are now becoming standard for the starting price .",driver assisstance technology,standard,neu,,,,
3755,1149,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",car,about performance,pos,,,,
3756,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",car,about style,pos,,,,
3757,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",car,about luxury,pos,,,,
3758,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",leg room,very limited,neg,,,,
3759,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",headroom,head touching ceiling,neg,,,,
3760,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",roof,sunroof,neu,,,,
3761,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",back legroom,stretched,pos,,,,
3762,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",back,little bit more space,pos,,,,
3763,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",legroom,car not about,neg,,,,
3764,,295,11,"What would you buy next ? Four ? Well , it's all about performance style and luxury , but it's not about the rear leg room or headroom . My leg room was very limited , them sitting behind myself and my head is touching the ceiling Mrs . With the sunroof . They stretched the leg room in the back here by 0.7 inches , so there is a little bit more space back here .",headroom,car not about,neg,,,,
3765,1150,295,12,"Headroom is still the premium , but it's all about style . Not really X6 utility .",headroom,premium,pos,,,,
3766,,295,12,"Headroom is still the premium , but it's all about style . Not really X6 utility .",car,all about style,neg,,,,
3767,,295,12,"Headroom is still the premium , but it's all about style . Not really X6 utility .",utility,car not about,neg,,,,
3768,1151,295,13,"Your kids , though , would find themselves very comfortable back here .",back,comfortable for kids,neu,,,,
3769,1152,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",capacity,little more,pos,,,,
3770,,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",cargo volume,one more cubic foot,pos,,,,
3771,,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",rear seats,folding,pos,,,,
3772,,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",rear seats,favorite utility feature,pos,,,,
3773,,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",middle section,can fold,pos,,,,
3774,,295,14,"BMW managed to get a little bit Maur card capacity out of the new X 40 getting about one Mork cubic foot off cargo volume . That means you can carry an additional basketball , maybe behind the rear seats . That's about 35 a half cubic feet of space , and when you fold them down , get about 55 a half . My favorite utility feature is actually the 40 2040 folding rear seat . You can actually just fold the middle section , put your skis in there and go to the mountains .",boot,put skies,pos,,,,
3775,1153,295,15,"Ah , I would love to do a full review of the export for you , but driving impressions are bargain until July 1st .",-,-,-,,,,
3776,1154,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",engine,magic,pos,,,,
3777,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",entire engine lineup,magic,pos,,,,
3778,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",engine,quicker,pos,,,,
3779,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",engine,more fuel efficient,pos,,,,
3780,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",0 to 60 time,0.1 seconds quicker,pos,,,,
3781,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",fuel economy,improved dramatically,pos,,,,
3782,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",mpg,improvement,pos,,,,
3783,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",acceleration,faster,pos,,,,
3784,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",fuel economy,better,pos,,,,
3785,,295,16,"What I can say is BMW did their magic with this engine and the entire engine line up . In fact , it's quicker and also more fuel efficient , BMW says . Is there to 60 in the F40 I is now at 4.6 seconds , so 0.1 seconds quicker , but fuel economy has improved dramatically . According to the E . P A . This car is rated that 20 in the city , 27 mpg on the highway and 23 combined , which is actually two mpg improvement over the outgoing car . So you're getting more toward faster acceleration and better fuel economy so you can have your cake and eat it , too .",engine,have your cake and eat it too,pos,,,,
3786,1155,295,17,"What are the reasons to purchase next ? Floral BMW says . It's amore emotional design , right ? You don't want to seem too boring by driving the next three or next five . X four has a stylish roof line , but the roof line has now changed . And I think the biggest difference style wise , comes in the back with those nice led tale lambs that wrap around the fuck about price for a second .",design,more emotional,pos,,,,
3787,,295,17,"What are the reasons to purchase next ? Floral BMW says . It's amore emotional design , right ? You don't want to seem too boring by driving the next three or next five . X four has a stylish roof line , but the roof line has now changed . And I think the biggest difference style wise , comes in the back with those nice led tale lambs that wrap around the fuck about price for a second .",roof line,stylish,pos,,,,
3788,,295,17,"What are the reasons to purchase next ? Floral BMW says . It's amore emotional design , right ? You don't want to seem too boring by driving the next three or next five . X four has a stylish roof line , but the roof line has now changed . And I think the biggest difference style wise , comes in the back with those nice led tale lambs that wrap around the fuck about price for a second .",roof line,changed,neu,,,,
3789,,295,17,"What are the reasons to purchase next ? Floral BMW says . It's amore emotional design , right ? You don't want to seem too boring by driving the next three or next five . X four has a stylish roof line , but the roof line has now changed . And I think the biggest difference style wise , comes in the back with those nice led tale lambs that wrap around the fuck about price for a second .",tail lamps,nice,pos,,,,
3790,,295,17,"What are the reasons to purchase next ? Floral BMW says . It's amore emotional design , right ? You don't want to seem too boring by driving the next three or next five . X four has a stylish roof line , but the roof line has now changed . And I think the biggest difference style wise , comes in the back with those nice led tale lambs that wrap around the fuck about price for a second .",tail lamps,led,neu,,,,
3791,1156,295,18,"Because the new X four starts at 50,000 and $450 that's actually a considerable jump if you also considering to purchase the next three , which starts at about $8000 less for a noble Dr model . But if you're looking for maximum performance , you got to go for this F40 i X Dr , which starts at $60,450.10,000 dollars more than the starting price of the export .",F40 i X Dr,maximum performance,pos,,,,
3792,1157,295,19,"But then , if you want a load it all up with optional rear tires , these their twenties but 20 ones are also available , and I think you got to go for 21 . If you're cooking style , a fully loaded one can cost at over $70,000 dropped this expert buyer's guide for Quick the good , the bad and the weird segment the good , a real love BMW 360 degree surround camera , where you can change your angles and perspective the bad .",BMW 360 degree surround camera,real love,pos,,,,
3793,,295,19,"But then , if you want a load it all up with optional rear tires , these their twenties but 20 ones are also available , and I think you got to go for 21 . If you're cooking style , a fully loaded one can cost at over $70,000 dropped this expert buyer's guide for Quick the good , the bad and the weird segment the good , a real love BMW 360 degree surround camera , where you can change your angles and perspective the bad .",BMW 360 degree surround camera,can change angles,pos,,,,
3794,1158,295,20,"I don't think that is enough on the design to differentiate the new X four from the older one , especially in the front .",design,not enough to differentiate the new X1 from the old,neu,,,,
3795,,295,20,"I don't think that is enough on the design to differentiate the new X four from the older one , especially in the front .",front,not enough to differentiate the new X1 from the old,neu,,,,
3796,1159,295,21,"It looks very similar , and the weird is that they actually decreased the rear headroom . You would think that would increase it just a little bit to make it a little more comfortable . But they said in their style is where it's at way gonna slope the roof .",looks,very similar to old X1,neu,,,,
3797,,295,21,"It looks very similar , and the weird is that they actually decreased the rear headroom . You would think that would increase it just a little bit to make it a little more comfortable . But they said in their style is where it's at way gonna slope the roof .",rear headrooms,decreased,neg,,,,
3798,,295,21,"It looks very similar , and the weird is that they actually decreased the rear headroom . You would think that would increase it just a little bit to make it a little more comfortable . But they said in their style is where it's at way gonna slope the roof .",roof,slope in style,neu,,,,
3799,1160,295,22,"I could sit here and play with his 360 degree camera system a whole day . It's really cool . There's like a backup mode where which uses only the backup camera . It's really realistic picture , although we have a black car here , the camera systems actually showing a silver car actually wish we had a solar car .",360 degree camera system,really cool,pos,,,,
3800,,295,22,"I could sit here and play with his 360 degree camera system a whole day . It's really cool . There's like a backup mode where which uses only the backup camera . It's really realistic picture , although we have a black car here , the camera systems actually showing a silver car actually wish we had a solar car .",backup camera,really reallistic picture,pos,,,,
3801,1161,295,23,There's not a weird thing . You want wireless charging or WiFi .,-,-,-,,,,
3802,1162,295,24,It costs extra 400 bucks .,-,-,-,,,,
3803,1163,295,25,Why couldn't that be a standard ? Everybody loves WiFi connectivity or with wireless charging .,Wifi connectivity,not standard,neg,,,,
3804,,295,25,Why couldn't that be a standard ? Everybody loves WiFi connectivity or with wireless charging .,Wireless charging,not standard,neg,,,,
3805,,295,25,Why couldn't that be a standard ? Everybody loves WiFi connectivity or with wireless charging .,Wifi connectivity,love,pos,,,,
3806,,295,25,Why couldn't that be a standard ? Everybody loves WiFi connectivity or with wireless charging .,Wireless charging,love,pos,,,,
3807,1164,295,26,"Also , BMW provides this safety kid , which is basically a reflective jacket . That's kind of strange , but it's very German at the same time .",safety kit,relective jacket,neu,,,,
3808,,295,26,"Also , BMW provides this safety kid , which is basically a reflective jacket . That's kind of strange , but it's very German at the same time .",safety kit,strange,neu,,,,
3809,,295,26,"Also , BMW provides this safety kid , which is basically a reflective jacket . That's kind of strange , but it's very German at the same time .",safety kit,very German,neu,,,,
3810,1165,295,27,"As always , you can accessorize your ex four with M performance parts and graphics .",-,-,-,,,,
3811,1166,295,28,"I think this one looks really cool way here in South Carolina is the biggest BMW manufacturing facility in the world . They're producing the X3 , the X for the X5 and soon the ex A7 SUV right here in South Carolina .",looks,really cool,pos,,,,
3812,1167,295,29,"What do you think this car has more off and badges or ex badges ? I just walked around the car and I counted seven x Pagis . There's four in the doors and tomb or inside of the door sills , of course , on the back as well . But they're 13 m matches on this M 40 i . They're all over the place , including the wheels and the calipers .",badges,all over the place,neu,,,,
3813,1168,295,30,"And inside the latest version of the I drive system actually has more natural voice recognition , which actually works for me . Oh , take me to the BMW Performance Center BMW Performance Center . Greer say yes or select another entry from the list . Yes , BMW Performance Center career was selected start gardens .",I drive system,latest version,pos,,,,
3814,,295,30,"And inside the latest version of the I drive system actually has more natural voice recognition , which actually works for me . Oh , take me to the BMW Performance Center BMW Performance Center . Greer say yes or select another entry from the list . Yes , BMW Performance Center career was selected start gardens .",voice recognition,more natural,pos,,,,
3815,,295,30,"And inside the latest version of the I drive system actually has more natural voice recognition , which actually works for me . Oh , take me to the BMW Performance Center BMW Performance Center . Greer say yes or select another entry from the list . Yes , BMW Performance Center career was selected start gardens .",voice recognition,works for me,pos,,,,
3816,1169,295,31,"Would you like to overwrite the current trip with no destination ? Yes , guidance has been started . Wow , it actually understood me . Knife .",-,-,-,,,,
3817,1170,295,32,"Here's how it configure my ex , for I would get the M 40 I X drive . Of course , I want the additional performance for maximum style .",performance,additional,neu,,,,
3818,,295,32,"Here's how it configure my ex , for I would get the M 40 I X drive . Of course , I want the additional performance for maximum style .",style,maximum,pos,,,,
3819,1171,295,33,"I would put on 21 in trim and I'll get it in white . And I would also add all the M performance goodies to it . The M Sport appearance package , the Dams for Differential , which is a limited slip that in transfer tort side to side when needed .",differential,limited slip,neu,,,,
3820,1172,295,34,"And , of course , the dynamic handling package , which also limits lean and corners . And that would be a one sweet ride .",dynamic handling package,limits lean,pos,,,,
3821,,295,34,"And , of course , the dynamic handling package , which also limits lean and corners . And that would be a one sweet ride .",corners,limits,pos,,,,
3822,,295,34,"And , of course , the dynamic handling package , which also limits lean and corners . And that would be a one sweet ride .",ride,sweet,pos,,,,
3823,1173,295,35,"Of course , it would be a little bit over $70,000 as well .",-,-,-,,,,
3824,1174,295,36,"Go back to tearful car dot com from the news views and the real world of using , of course , many more expert buyer's guides .",-,-,-,,,,
3825,1175,296,1,"once upon a time . Not that long ago , if you wanted a BMW , you could have a 35 or seven Siri's . It was that simple , and most likely under the hood was a straight six . That's what BMW's were all about . Well , times have changed , and today they're probably about two dozen different BMW variants , and this is one of the latest . It's the BMW A4 28 i X Dry Grand Coop .",car,latest BMW variant,pos,,,,
3826,1176,296,2,"Basically think of it as a sexier A3 Siri's with , and this is what makes it unique . Ah , four cylinder , Twin Scroll Turbo that puts out 240 horsepower and £255 feet of torque at an astounding 1250 rpm , BMW says It'll do from 0 to 60 in 5.7 seconds . Of course , that's a sea level appeared a mile above sea level . Let's find out .",car,sexier A3 series,pos,,,,
3827,,296,2,"Basically think of it as a sexier A3 Siri's with , and this is what makes it unique . Ah , four cylinder , Twin Scroll Turbo that puts out 240 horsepower and £255 feet of torque at an astounding 1250 rpm , BMW says It'll do from 0 to 60 in 5.7 seconds . Of course , that's a sea level appeared a mile above sea level . Let's find out .",car,unique,pos,,,,
